project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1026,Project PAIM-1026 - Expressway,Water Resources,Ministry of Jal Shakti,NHAI,Uttar Pradesh,8393.76,8997.09,1375.22,16.4,2017-11-01,2021-12-10,2024-08-01,2019-04-25,46,18.48,1
PAIM-1047,Project PAIM-1047 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Maharashtra,4294.66,4881.79,3720.34,74.2,2013-11-01,2016-10-16,2018-01-20,2019-04-04,22,13.67,1
PAIM-1095,Project PAIM-1095 - Expressway,Railways,Ministry of Railways,DMRC,Karnataka,4292.99,5394.32,1565.89,28.3,2015-11-01,2020-05-08,2027-03-12,2019-04-14,119,25.65,1
PAIM-1112,Project PAIM-1112 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,POWERGRID,Rajasthan,7449.76,9038.58,6650.84,69.0,2013-11-01,2015-06-24,2016-01-20,2019-04-04,10,21.33,1
PAIM-1116,Project PAIM-1116 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Telangana,206.03,220.56,191.72,87.3,2015-11-01,2019-02-13,2019-11-13,2019-04-14,13,7.05,1
PAIM-1122,Project PAIM-1122 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Bihar,2477.64,3010.22,1220.36,38.7,2015-03-01,2020-12-29,2022-03-15,2019-04-09,21,21.5,1
PAIM-1169,Project PAIM-1169 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5240.97,6525.74,4403.71,60.0,2011-12-01,2015-05-14,2017-06-08,2019-04-23,36,24.51,1
PAIM-1190,Project PAIM-1190 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,DMRC,Maharashtra,3491.77,4285.14,3554.36,80.0,2016-07-01,2019-02-16,2020-10-16,2019-04-17,29,27.27,1
PAIM-1221,Project PAIM-1221 - Solar Park Development,Railways,Ministry of Railways,GAIL,Karnataka,2371.08,3468.3,1968.45,60.0,2015-03-01,2019-02-08,2023-08-25,2019-04-09,79,46.28,1
PAIM-1245,Project PAIM-1245 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,West Bengal,4810.73,4810.73,885.42,16.6,2018-07-01,2023-12-02,2023-12-02,2019-04-27,0,3.9,0
PAIM-1249,Project PAIM-1249 - Solar Park Development,Telecommunications,Ministry of Communications,GAIL,Odisha,4956.8,6327.31,2292.98,39.8,2016-07-01,2020-07-10,2023-02-09,2019-04-17,45,33.18,1
PAIM-1258,Project PAIM-1258 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Gujarat,4093.09,4093.09,3636.43,86.0,2016-07-01,2019-09-14,2019-09-14,2019-04-17,0,2.4,0
PAIM-1264,Project PAIM-1264 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,RVNL,Telangana,3759.13,3759.13,3759.13,100.0,2013-04-01,2018-01-05,2018-01-05,2019-04-30,0,-0.4,0
PAIM-1265,Project PAIM-1265 - Bridge Construction,Telecommunications,Ministry of Communications,CPWD,Bihar,5680.35,5680.35,5333.47,100.0,2012-08-01,2016-01-13,2016-01-13,2019-04-27,0,-2.0,0
PAIM-1285,Project PAIM-1285 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,West Bengal,3145.61,3685.62,3251.82,85.3,2017-03-01,2019-01-20,2019-10-20,2019-04-20,13,28.09,1
PAIM-1295,Project PAIM-1295 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,POWERGRID,Assam,6845.25,8183.52,5239.09,60.0,2011-12-01,2014-12-15,2015-12-06,2019-04-23,17,19.55,1
