project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1039,Project PAIM-1039 - Railway Line Electrification,Railways,Ministry of Railways,GAIL,Bihar,3691.49,3691.49,162.61,4.0,2014-08-01,2019-10-04,2019-10-04,2015-05-28,33,13.22,1
PAIM-1070,Project PAIM-1070 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Odisha,7405.36,10343.3,6330.75,60.0,2008-01-01,2009-07-24,2010-06-25,2015-05-24,16,39.67,1
PAIM-1100,Project PAIM-1100 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Punjab,4302.09,5002.88,3434.72,68.7,2007-05-01,2009-06-19,2009-11-12,2015-05-19,7,16.29,1
PAIM-1169,Project PAIM-1169 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5240.97,6525.74,5450.43,77.9,2011-12-01,2015-05-14,2017-06-08,2015-05-14,36,24.51,1
PAIM-1174,Project PAIM-1174 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,5982.73,6847.73,4605.61,60.0,2008-01-01,2013-02-03,2015-12-20,2015-05-24,50,14.46,1
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4445.93,3159.24,73.0,2010-08-01,2013-06-16,2014-11-01,2015-05-07,24,10.46,1
PAIM-1264,Project PAIM-1264 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,RVNL,Telangana,3759.13,3759.13,1909.92,46.9,2013-04-01,2018-01-05,2018-01-05,2015-05-21,0,-0.4,0
PAIM-1265,Project PAIM-1265 - Bridge Construction,Telecommunications,Ministry of Communications,CPWD,Bihar,5680.35,5680.35,4125.69,80.5,2012-08-01,2016-01-13,2016-01-13,2015-05-18,0,-2.0,0
PAIM-1288,Project PAIM-1288 - Metro Line Phase II,Telecommunications,Ministry of Communications,NHPC,Rajasthan,2302.45,2302.45,2302.45,100.0,2008-09-01,2010-02-23,2010-02-23,2015-05-28,0,4.7,0
PAIM-1295,Project PAIM-1295 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,POWERGRID,Assam,6845.25,8183.52,6443.59,77.8,2011-12-01,2014-12-15,2015-12-06,2015-05-14,17,19.55,1
PAIM-1298,Project PAIM-1298 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHAI,Uttar Pradesh,7182.32,8241.13,5614.11,64.6,2011-12-01,2016-01-09,2016-11-19,2015-05-14,15,14.74,1
PAIM-1307,Project PAIM-1307 - Solar Park Development,Telecommunications,Ministry of Communications,Coal India Limited,Rajasthan,4867.35,4867.35,4171.7,100.0,2008-01-01,2012-09-06,2012-09-06,2015-05-24,0,1.9,0
PAIM-1310,Project PAIM-1310 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,West Bengal,2824.49,2824.49,945.2,36.0,2014-08-01,2016-11-18,2016-11-18,2015-05-28,0,0.4,0
PAIM-1323,Project PAIM-1323 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Odisha,6717.97,6717.97,6717.97,100.0,2008-01-01,2013-04-04,2013-04-04,2015-05-24,0,0.9,0
PAIM-1352,Project PAIM-1352 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Karnataka,5612.87,5612.87,4842.0,100.0,2011-04-01,2014-06-14,2014-06-14,2015-05-10,0,-0.1,0
PAIM-1375,Project PAIM-1375 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,RVNL,Gujarat,8386.02,8865.36,2366.24,25.8,2013-12-01,2017-01-14,2019-05-04,2015-05-25,40,14.7,1
PAIM-1410,Project PAIM-1410 - Thermal Power Unit,Telecommunications,Ministry of Communications,CPWD,Gujarat,3651.89,4035.53,2710.41,70.8,2009-05-01,2013-10-07,2015-04-06,2015-05-30,26,10.51,1
PAIM-1420,Project PAIM-1420 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Odisha,1077.38,1077.38,71.15,6.7,2014-08-01,2019-06-06,2019-06-06,2015-05-28,15,10.1,1
PAIM-1439,Project PAIM-1439 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHAI,Andhra Pradesh,2534.98,2923.6,2035.78,60.8,2007-05-01,2008-11-21,2009-05-29,2015-05-19,9,15.33,1
PAIM-1493,Project PAIM-1493 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,POWERGRID,Assam,5640.7,6594.32,4117.51,71.5,2011-12-01,2014-12-15,2016-02-29,2015-05-14,21,16.91,1
