project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1059,Project PAIM-1059 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Maharashtra,911.22,1103.62,405.52,41.4,2008-11-01,2014-01-04,2014-12-06,2012-04-14,16,21.11,1
PAIM-1089,Project PAIM-1089 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,943.35,943.35,876.82,88.4,2008-11-01,2012-09-11,2012-09-11,2012-04-14,0,4.5,0
PAIM-1137,Project PAIM-1137 - Thermal Power Unit,Telecommunications,Ministry of Communications,POWERGRID,West Bengal,5346.57,6505.48,5241.72,70.8,2006-04-01,2011-05-05,2012-11-22,2012-04-29,27,21.68,1
PAIM-1138,Project PAIM-1138 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,ONGC,Gujarat,3297.83,3418.92,2492.71,75.1,2010-11-01,2012-06-23,2013-03-23,2012-04-24,13,9.44,1
PAIM-1254,Project PAIM-1254 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,CPWD,Punjab,6139.98,7977.56,4790.49,60.0,2004-12-01,2008-06-13,2012-11-16,2012-04-23,77,29.93,1
PAIM-1255,Project PAIM-1255 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,Indian Railways,Haryana,1227.74,1227.74,1227.74,100.0,2004-04-01,2009-03-06,2009-03-06,2012-04-19,0,0.3,0
PAIM-1297,Project PAIM-1297 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,DMRC,Haryana,4839.31,4839.31,4839.31,100.0,2004-12-01,2007-03-21,2007-03-21,2012-04-23,0,-1.2,0
PAIM-1329,Project PAIM-1329 - Thermal Power Unit,Telecommunications,Ministry of Communications,GAIL,Rajasthan,3897.91,5151.78,3121.08,60.0,2006-04-01,2008-09-17,2010-01-12,2012-04-29,23,32.17,1
PAIM-1355,Project PAIM-1355 - Metro Line Phase II,Coal,Ministry of Coal,NHPC,Tamil Nadu,1223.64,1334.88,980.48,79.3,2006-11-01,2009-05-19,2010-01-04,2012-04-03,11,9.09,1
PAIM-1359,Project PAIM-1359 - Bridge Construction,Coal,Ministry of Coal,NHAI,Uttar Pradesh,3664.49,4212.92,2527.88,67.5,2005-08-01,2009-09-09,2010-11-03,2012-04-26,20,14.97,1
PAIM-1362,Project PAIM-1362 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,DMRC,Maharashtra,6659.09,8233.49,4367.12,60.0,2006-04-01,2011-05-05,2015-01-08,2012-04-29,64,23.64,1
PAIM-1378,Project PAIM-1378 - Metro Line Phase II,Telecommunications,Ministry of Communications,CPWD,Rajasthan,5157.53,5157.53,253.11,4.7,2011-07-01,2017-01-30,2017-01-30,2012-04-26,39,11.77,1
PAIM-1391,Project PAIM-1391 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Odisha,7413.91,7413.91,7413.91,100.0,2006-11-01,2011-04-09,2011-04-09,2012-04-03,0,3.1,0
PAIM-1403,Project PAIM-1403 - Thermal Power Unit,Telecommunications,Ministry of Communications,NHPC,Telangana,8126.28,8126.28,6713.05,72.1,2008-11-01,2013-09-06,2013-09-06,2012-04-14,0,-0.4,0
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,8477.36,5638.96,60.0,2004-04-01,2007-04-16,2008-01-14,2012-04-19,13,9.1,1
PAIM-1432,Project PAIM-1432 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Karnataka,2701.56,2818.11,791.99,29.3,2010-11-01,2013-12-15,2014-12-06,2012-04-24,17,11.09,1
PAIM-1440,Project PAIM-1440 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,ONGC,Punjab,7947.72,7947.72,7947.72,100.0,2006-11-01,2011-12-05,2011-12-05,2012-04-03,0,0.9,0
PAIM-1472,Project PAIM-1472 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Bihar,5525.3,6194.8,5222.8,74.0,2005-08-01,2007-02-22,2007-08-30,2012-04-26,9,12.12,1
