project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1025,Project PAIM-1025 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Telangana,799.08,799.08,720.24,92.4,2009-04-01,2015-01-30,2015-01-30,2014-09-02,0,3.7,0
PAIM-1037,Project PAIM-1037 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,POWERGRID,Assam,6734.79,7723.08,5655.99,68.7,2006-09-01,2009-06-17,2010-04-06,2014-09-19,14,14.67,1
PAIM-1070,Project PAIM-1070 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Odisha,7405.36,10343.3,6731.72,60.0,2008-01-01,2009-07-24,2010-06-25,2014-09-26,16,39.67,1
PAIM-1100,Project PAIM-1100 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Punjab,4302.09,5002.88,3608.47,71.3,2007-05-01,2009-06-19,2009-11-12,2014-09-21,7,16.29,1
PAIM-1165,Project PAIM-1165 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,RVNL,Haryana,5718.18,7497.2,4149.47,60.0,2006-09-01,2012-02-02,2016-07-27,2014-09-19,78,31.11,1
PAIM-1169,Project PAIM-1169 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5240.97,6311.61,3203.41,58.1,2011-12-01,2015-05-14,2017-06-08,2014-09-16,36,24.51,1
PAIM-1174,Project PAIM-1174 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,5982.73,6847.73,4060.02,61.0,2008-01-01,2013-02-03,2015-12-20,2014-09-26,50,14.46,1
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4445.93,3520.05,77.0,2010-08-01,2013-06-16,2014-11-01,2014-09-09,24,10.46,1
PAIM-1222,Project PAIM-1222 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Coal India Limited,Odisha,7762.91,8365.17,5222.11,69.0,2009-04-01,2012-12-11,2014-12-16,2014-09-02,35,7.76,1
PAIM-1238,Project PAIM-1238 - Solar Park Development,Railways,Ministry of Railways,Indian Railways,Bihar,2200.35,2456.77,1738.79,73.6,2009-04-01,2014-11-01,2016-09-23,2014-09-02,33,11.65,1
PAIM-1264,Project PAIM-1264 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,RVNL,Telangana,3759.13,3759.13,1428.28,33.1,2013-04-01,2018-01-05,2018-01-05,2014-09-23,0,-0.4,0
PAIM-1265,Project PAIM-1265 - Bridge Construction,Telecommunications,Ministry of Communications,CPWD,Bihar,5680.35,5680.35,3799.01,62.7,2012-08-01,2016-01-13,2016-01-13,2014-09-20,0,-2.0,0
PAIM-1271,Project PAIM-1271 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,DMRC,Odisha,2192.87,2192.87,1986.69,100.0,2006-09-01,2012-01-03,2012-01-03,2014-09-19,0,-1.3,0
PAIM-1288,Project PAIM-1288 - Metro Line Phase II,Telecommunications,Ministry of Communications,NHPC,Rajasthan,2302.45,2302.45,2302.45,100.0,2008-09-01,2010-02-23,2010-02-23,2014-09-30,0,4.7,0
PAIM-1295,Project PAIM-1295 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,POWERGRID,Assam,6845.25,7960.48,5599.73,68.7,2011-12-01,2014-12-15,2015-12-06,2014-09-16,17,19.55,1
