project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1042,Project PAIM-1042 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Odisha,7643.54,7643.54,56.63,0.8,2002-12-01,2007-12-05,2007-12-05,2003-09-27,83,43.97,1
PAIM-1099,Project PAIM-1099 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NHAI,Maharashtra,8337.32,8337.32,589.23,7.1,2002-12-01,2007-08-07,2007-08-07,2003-09-27,13,10.42,1
PAIM-1109,Project PAIM-1109 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Maharashtra,690.14,690.14,399.59,58.9,2001-08-01,2005-04-12,2005-04-12,2003-09-20,0,3.4,0
PAIM-1242,Project PAIM-1242 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Haryana,4939.25,4939.25,406.68,8.0,2002-12-01,2007-04-09,2007-04-09,2003-09-27,17,15.42,1
PAIM-1247,Project PAIM-1247 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,Indian Railways,Punjab,3671.3,3671.3,1561.39,44.3,2002-04-01,2005-09-12,2005-09-12,2003-09-23,0,0.2,0
PAIM-1302,Project PAIM-1302 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Maharashtra,6108.62,6108.62,6108.62,100.0,2001-08-01,2003-08-21,2003-08-21,2003-09-20,0,0.1,0
PAIM-1311,Project PAIM-1311 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHPC,Bihar,6111.55,6111.55,2635.9,41.6,2002-04-01,2005-12-11,2005-12-11,2003-09-23,0,2.1,0
PAIM-1348,Project PAIM-1348 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHPC,Rajasthan,7354.14,8317.73,4580.57,48.1,2001-08-01,2004-06-16,2006-06-21,2003-09-20,35,21.44,1
PAIM-1386,Project PAIM-1386 - Expressway,Water Resources,Ministry of Jal Shakti,Coal India Limited,Punjab,2416.09,2658.51,623.11,25.9,2001-08-01,2006-03-08,2008-06-03,2003-09-20,39,16.42,1
PAIM-1423,Project PAIM-1423 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Bihar,4938.72,5445.79,1716.32,36.5,2002-04-01,2004-10-17,2006-10-22,2003-09-23,35,26.4,1
