project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1025,Project PAIM-1025 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Telangana,799.08,799.08,685.54,100.0,2009-04-01,2015-01-30,2015-01-30,2017-04-19,0,3.7,0
PAIM-1029,Project PAIM-1029 - Gas Pipeline Expansion,Coal,Ministry of Coal,Indian Railways,Andhra Pradesh,1896.24,1896.24,1721.19,100.0,2011-11-01,2013-08-22,2013-08-22,2017-04-03,0,-1.0,0
PAIM-1038,Project PAIM-1038 - Bridge Construction,Power & Renewable Energy,Ministry of Power,NTPC,Karnataka,4681.75,5171.84,4632.94,79.3,2011-11-01,2014-10-16,2015-06-24,2017-04-03,12,10.47,1
PAIM-1047,Project PAIM-1047 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Maharashtra,4294.66,4881.79,4479.69,84.2,2013-11-01,2016-10-16,2018-01-20,2017-04-14,22,13.67,1
PAIM-1056,Project PAIM-1056 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Telangana,225.75,225.75,225.75,100.0,2013-03-01,2015-02-19,2015-02-19,2017-04-09,0,3.9,0
PAIM-1095,Project PAIM-1095 - Expressway,Railways,Ministry of Railways,DMRC,Karnataka,4292.99,4721.29,226.83,4.2,2015-11-01,2020-05-08,2027-03-12,2017-04-24,119,25.65,1
PAIM-1112,Project PAIM-1112 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,POWERGRID,Rajasthan,7449.76,9038.58,6874.79,81.0,2013-11-01,2015-06-24,2016-01-20,2017-04-14,10,21.33,1
PAIM-1116,Project PAIM-1116 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Telangana,206.03,211.68,58.87,28.2,2015-11-01,2019-02-13,2019-11-13,2017-04-24,13,7.05,1
PAIM-1122,Project PAIM-1122 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Bihar,2477.64,2803.1,367.91,14.7,2015-03-01,2020-12-29,2022-03-15,2017-04-19,21,21.5,1
PAIM-1190,Project PAIM-1190 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,DMRC,Maharashtra,3491.77,3491.77,470.31,15.2,2016-07-01,2019-02-16,2019-02-16,2017-04-27,29,27.27,1
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4445.93,2811.87,61.0,2010-08-01,2013-06-16,2014-11-01,2017-04-26,24,10.46,1
PAIM-1221,Project PAIM-1221 - Solar Park Development,Railways,Ministry of Railways,GAIL,Karnataka,2371.08,3041.61,577.31,20.8,2015-03-01,2019-02-08,2023-08-25,2017-04-19,79,46.28,1
PAIM-1222,Project PAIM-1222 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Coal India Limited,Odisha,7762.91,8365.17,5359.56,60.0,2009-04-01,2012-12-11,2014-12-16,2017-04-19,35,7.76,1
PAIM-1238,Project PAIM-1238 - Solar Park Development,Railways,Ministry of Railways,Indian Railways,Bihar,2200.35,2456.77,1808.27,68.7,2009-04-01,2014-11-01,2016-09-23,2017-04-19,33,11.65,1
PAIM-1249,Project PAIM-1249 - Solar Park Development,Telecommunications,Ministry of Communications,GAIL,Odisha,4956.8,4956.8,359.83,7.0,2016-07-01,2020-07-10,2020-07-10,2017-04-27,45,33.18,1
PAIM-1258,Project PAIM-1258 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Gujarat,4093.09,4093.09,1236.34,26.7,2016-07-01,2019-09-14,2019-09-14,2017-04-27,0,2.4,0
PAIM-1262,Project PAIM-1262 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Odisha,2734.07,3196.74,2655.54,77.5,2012-07-01,2015-10-14,2016-08-02,2017-04-06,14,16.92,1
PAIM-1266,Project PAIM-1266 - Metro Line Phase II,Railways,Ministry of Railways,Indian Railways,Uttar Pradesh,3875.52,3875.52,3875.52,100.0,2012-07-01,2015-04-17,2015-04-17,2017-04-06,0,2.3,0
PAIM-1308,Project PAIM-1308 - Solar Park Development,Railways,Ministry of Railways,ONGC,Odisha,1889.12,1889.12,1852.89,100.0,2012-07-01,2015-09-14,2015-09-14,2017-04-06,0,4.4,0
PAIM-1344,Project PAIM-1344 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,West Bengal,6464.55,7620.64,3136.07,42.3,2013-11-01,2019-03-05,2020-08-11,2017-04-14,25,17.88,1
PAIM-1352,Project PAIM-1352 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Karnataka,5612.87,5612.87,5054.57,100.0,2011-04-01,2014-06-14,2014-06-14,2017-04-29,0,-0.1,0
PAIM-1443,Project PAIM-1443 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Punjab,7470.31,8146.49,1928.62,26.2,2015-03-01,2019-12-05,2020-11-25,2017-04-19,17,14.81,1
PAIM-1466,Project PAIM-1466 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Coal India Limited,West Bengal,3728.51,3728.51,367.33,9.8,2016-07-01,2020-03-12,2020-03-12,2017-04-27,20,13.01,1
PAIM-1477,Project PAIM-1477 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Uttar Pradesh,706.34,706.34,706.34,94.8,2011-11-01,2017-07-02,2017-07-02,2017-04-03,0,1.4,0
