project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1018,Project PAIM-1018 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,ONGC,Punjab,277.79,305.69,67.46,21.2,2019-10-01,2023-06-12,2025-08-17,2021-03-24,38,25.83,1
PAIM-1047,Project PAIM-1047 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Maharashtra,4294.66,4881.79,3526.48,64.2,2013-11-01,2016-10-16,2018-01-20,2021-03-24,22,13.67,1
PAIM-1056,Project PAIM-1056 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Telangana,225.75,225.75,195.81,100.0,2013-03-01,2015-02-19,2015-02-19,2021-03-19,0,3.9,0
PAIM-1060,Project PAIM-1060 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHAI,Madhya Pradesh,4029.4,4839.85,3348.6,77.5,2018-06-01,2021-02-15,2022-01-17,2021-03-17,16,24.14,1
PAIM-1065,Project PAIM-1065 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Rajasthan,2461.51,2461.51,762.68,29.1,2019-10-01,2025-04-02,2025-04-02,2021-03-24,0,3.1,0
PAIM-1112,Project PAIM-1112 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,POWERGRID,Rajasthan,7449.76,9038.58,5777.13,60.0,2013-11-01,2015-06-24,2016-01-20,2021-03-24,10,21.33,1
PAIM-1122,Project PAIM-1122 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Bihar,2477.64,3010.22,2023.33,65.0,2015-03-01,2020-12-29,2022-03-15,2021-03-29,21,21.5,1
PAIM-1192,Project PAIM-1192 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Telangana,450.02,530.9,492.09,87.5,2018-06-01,2020-10-18,2021-10-09,2021-03-17,17,21.57,1
PAIM-1221,Project PAIM-1221 - Solar Park Development,Railways,Ministry of Railways,GAIL,Karnataka,2371.08,3468.3,1769.41,60.0,2015-03-01,2019-02-08,2023-08-25,2021-03-29,79,46.28,1
PAIM-1226,Project PAIM-1226 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,RVNL,Rajasthan,6140.83,6731.89,6238.65,82.0,2016-06-01,2018-03-23,2018-09-28,2021-03-07,9,9.63,1
PAIM-1235,Project PAIM-1235 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,Coal India Limited,Odisha,880.18,880.18,716.3,84.1,2018-06-01,2021-09-13,2021-09-13,2021-03-17,0,4.7,0
PAIM-1257,Project PAIM-1257 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,RVNL,Haryana,4399.81,4399.81,619.78,14.5,2020-06-01,2023-02-16,2023-02-16,2021-03-28,20,15.81,1
PAIM-1267,Project PAIM-1267 - Solar Park Development,Water Resources,Ministry of Jal Shakti,NTPC,Punjab,2626.09,3195.41,1999.56,60.0,2015-10-01,2019-02-12,2021-02-16,2021-03-03,35,21.68,1
PAIM-1291,Project PAIM-1291 - Expressway,Coal,Ministry of Coal,NHAI,Rajasthan,4437.87,4920.02,3602.55,73.4,2017-10-01,2021-07-12,2022-07-03,2021-03-14,17,10.86,1
PAIM-1293,Project PAIM-1293 - Expressway,Coal,Ministry of Coal,DMRC,Andhra Pradesh,6345.66,6872.81,5458.78,74.2,2015-10-01,2020-11-03,2022-06-13,2021-03-03,28,8.31,1
PAIM-1300,Project PAIM-1300 - Bridge Construction,Telecommunications,Ministry of Communications,POWERGRID,Haryana,1995.95,1995.95,844.47,41.6,2019-10-01,2023-06-12,2023-06-12,2021-03-24,0,-1.9,0
PAIM-1318,Project PAIM-1318 - Expressway,Water Resources,Ministry of Jal Shakti,Indian Railways,West Bengal,5684.26,5684.26,5684.26,100.0,2015-10-01,2018-01-18,2018-01-18,2021-03-03,0,3.5,0
PAIM-1320,Project PAIM-1320 - Solar Park Development,Power & Renewable Energy,Ministry of Power,NHAI,Uttar Pradesh,3147.66,3376.65,1723.68,48.9,2019-02-01,2022-03-17,2023-10-05,2021-03-22,27,11.9,1
PAIM-1335,Project PAIM-1335 - Expressway,Water Resources,Ministry of Jal Shakti,NHPC,Andhra Pradesh,6401.41,6401.41,1523.7,24.0,2020-06-01,2022-06-21,2022-06-21,2021-03-28,10,10.7,1
PAIM-1344,Project PAIM-1344 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,West Bengal,6464.55,7620.64,5237.79,71.3,2013-11-01,2019-03-05,2020-08-11,2021-03-24,25,17.88,1
PAIM-1384,Project PAIM-1384 - Metro Line Phase II,Railways,Ministry of Railways,Indian Railways,Odisha,3033.62,3543.12,3003.11,84.2,2017-10-01,2019-08-22,2019-12-25,2021-03-14,6,16.8,1
PAIM-1389,Project PAIM-1389 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Haryana,3558.78,3558.78,1772.72,47.6,2019-02-01,2023-10-08,2023-10-08,2021-03-22,0,0.0,0
PAIM-1401,Project PAIM-1401 - Thermal Power Unit,Railways,Ministry of Railways,ONGC,Punjab,3464.03,3464.03,3290.73,100.0,2015-02-01,2019-02-10,2019-02-10,2021-03-01,0,2.0,0
PAIM-1414,Project PAIM-1414 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Coal India Limited,Karnataka,2363.04,3060.21,2373.3,69.3,2017-02-01,2019-11-18,2021-08-30,2021-03-12,31,29.5,1
PAIM-1427,Project PAIM-1427 - Thermal Power Unit,Coal,Ministry of Coal,CPWD,Bihar,1465.13,1465.13,1277.6,83.6,2017-10-01,2021-11-09,2021-11-09,2021-03-14,0,0.8,0
PAIM-1443,Project PAIM-1443 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Punjab,7470.31,8576.78,6025.05,76.7,2015-03-01,2019-12-05,2020-11-25,2021-03-29,17,14.81,1
