project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1018,Project PAIM-1018 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,ONGC,Punjab,277.79,321.64,124.84,35.6,2019-10-01,2023-06-12,2025-08-17,2021-11-19,38,25.83,1
PAIM-1047,Project PAIM-1047 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Maharashtra,4294.66,4881.79,2644.74,60.8,2013-11-01,2016-10-16,2018-01-20,2021-11-19,22,13.67,1
PAIM-1060,Project PAIM-1060 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHAI,Madhya Pradesh,4029.4,5001.93,3575.19,71.5,2018-06-01,2021-02-15,2022-01-17,2021-11-12,16,24.14,1
PAIM-1065,Project PAIM-1065 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Rajasthan,2461.51,2461.51,1138.59,41.2,2019-10-01,2025-04-02,2025-04-02,2021-11-19,0,3.1,0
PAIM-1095,Project PAIM-1095 - Expressway,Railways,Ministry of Railways,DMRC,Karnataka,4292.99,5394.32,3510.97,60.0,2015-11-01,2020-05-08,2027-03-12,2021-11-29,119,25.65,1
PAIM-1112,Project PAIM-1112 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,POWERGRID,Rajasthan,7449.76,9038.58,5959.37,60.0,2013-11-01,2015-06-24,2016-01-20,2021-11-19,10,21.33,1
PAIM-1116,Project PAIM-1116 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Telangana,206.03,220.56,163.29,76.7,2015-11-01,2019-02-13,2019-11-13,2021-11-29,13,7.05,1
PAIM-1122,Project PAIM-1122 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Bihar,2477.64,3010.22,1609.61,61.0,2015-03-01,2020-12-29,2022-03-15,2021-11-24,21,21.5,1
PAIM-1192,Project PAIM-1192 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Telangana,450.02,547.08,441.86,84.2,2018-06-01,2020-10-18,2021-10-09,2021-11-12,17,21.57,1
PAIM-1221,Project PAIM-1221 - Solar Park Development,Railways,Ministry of Railways,GAIL,Karnataka,2371.08,3468.3,2332.71,60.0,2015-03-01,2019-02-08,2023-08-25,2021-11-24,79,46.28,1
PAIM-1226,Project PAIM-1226 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,RVNL,Rajasthan,6140.83,6731.89,5181.8,79.3,2016-06-01,2018-03-23,2018-09-28,2021-11-02,9,9.63,1
PAIM-1235,Project PAIM-1235 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,Coal India Limited,Odisha,880.18,880.18,880.18,100.0,2018-06-01,2021-09-13,2021-09-13,2021-11-12,0,4.7,0
PAIM-1252,Project PAIM-1252 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,ONGC,Gujarat,3778.33,3778.33,198.4,5.9,2021-02-01,2025-11-07,2025-11-07,2021-11-28,38,16.27,1
PAIM-1257,Project PAIM-1257 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,RVNL,Haryana,4399.81,4670.36,1766.47,32.9,2020-06-01,2023-02-16,2024-04-11,2021-11-23,20,15.81,1
PAIM-1291,Project PAIM-1291 - Expressway,Coal,Ministry of Coal,NHAI,Rajasthan,4437.87,4920.02,4258.24,84.7,2017-10-01,2021-07-12,2022-07-03,2021-11-09,17,10.86,1
PAIM-1300,Project PAIM-1300 - Bridge Construction,Telecommunications,Ministry of Communications,POWERGRID,Haryana,1995.95,1995.95,1313.82,58.9,2019-10-01,2023-06-12,2023-06-12,2021-11-19,0,-1.9,0
PAIM-1320,Project PAIM-1320 - Solar Park Development,Power & Renewable Energy,Ministry of Power,NHAI,Uttar Pradesh,3147.66,3459.92,2720.12,70.7,2019-02-01,2022-03-17,2023-10-05,2021-11-17,27,11.9,1
PAIM-1335,Project PAIM-1335 - Expressway,Water Resources,Ministry of Jal Shakti,NHPC,Andhra Pradesh,6401.41,6667.77,4060.22,54.7,2020-06-01,2022-06-21,2023-01-17,2021-11-23,10,10.7,1
PAIM-1344,Project PAIM-1344 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,West Bengal,6464.55,7620.64,5238.42,68.7,2013-11-01,2019-03-05,2020-08-11,2021-11-19,25,17.88,1
PAIM-1384,Project PAIM-1384 - Metro Line Phase II,Railways,Ministry of Railways,Indian Railways,Odisha,3033.62,3543.12,2778.28,80.8,2017-10-01,2019-08-22,2019-12-25,2021-11-09,6,16.8,1
PAIM-1389,Project PAIM-1389 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Haryana,3558.78,3558.78,2033.05,61.1,2019-02-01,2023-10-08,2023-10-08,2021-11-17,0,0.0,0
PAIM-1414,Project PAIM-1414 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Coal India Limited,Karnataka,2363.04,3060.21,1896.72,64.0,2017-02-01,2019-11-18,2021-08-30,2021-11-07,31,29.5,1
PAIM-1427,Project PAIM-1427 - Thermal Power Unit,Coal,Ministry of Coal,CPWD,Bihar,1465.13,1465.13,1260.93,98.2,2017-10-01,2021-11-09,2021-11-09,2021-11-09,0,0.8,0
PAIM-1443,Project PAIM-1443 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Punjab,7470.31,8576.78,6684.72,74.0,2015-03-01,2019-12-05,2020-11-25,2021-11-24,17,14.81,1
