project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1057,Project PAIM-1057 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,Indian Railways,Haryana,8278.63,8278.63,7290.64,100.0,2012-04-01,2016-07-09,2016-07-09,2017-09-02,0,3.8,0
PAIM-1087,Project PAIM-1087 - Expressway,Coal,Ministry of Coal,ONGC,Gujarat,3386.42,3796.16,2374.03,71.5,2014-04-01,2017-03-16,2018-05-31,2017-09-12,21,12.1,1
PAIM-1096,Project PAIM-1096 - Solar Park Development,Coal,Ministry of Coal,Coal India Limited,Karnataka,6852.07,8130.24,4493.49,64.2,2010-05-01,2014-12-06,2017-03-03,2017-09-21,39,18.65,1
PAIM-1141,Project PAIM-1141 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Gujarat,3991.02,4654.59,719.54,17.9,2015-08-01,2020-09-03,2022-10-20,2017-09-19,37,27.21,1
PAIM-1148,Project PAIM-1148 - Metro Line Phase II,Coal,Ministry of Coal,RVNL,Uttar Pradesh,8009.62,10136.82,6428.37,60.0,2009-09-01,2011-02-23,2011-10-11,2017-09-19,11,26.56,1
PAIM-1170,Project PAIM-1170 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Rajasthan,4338.16,4572.54,3738.89,71.6,2015-08-01,2017-11-18,2019-10-11,2017-09-19,33,8.84,1
PAIM-1182,Project PAIM-1182 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Andhra Pradesh,4265.04,4265.04,2794.22,74.3,2014-04-01,2018-12-06,2018-12-06,2017-09-12,0,0.5,0
PAIM-1189,Project PAIM-1189 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,POWERGRID,Gujarat,217.29,273.05,131.07,55.7,2014-12-01,2018-01-14,2020-05-24,2017-09-16,41,30.79,1
PAIM-1193,Project PAIM-1193 - Bridge Construction,Water Resources,Ministry of Jal Shakti,RVNL,Telangana,3708.11,3708.11,3708.11,100.0,2011-01-01,2013-05-20,2013-05-20,2017-09-26,0,-1.4,0
PAIM-1220,Project PAIM-1220 - Expressway,Railways,Ministry of Railways,GAIL,Tamil Nadu,1524.58,1524.58,240.13,18.1,2016-12-01,2021-11-05,2021-11-05,2017-09-27,0,2.1,0
PAIM-1236,Project PAIM-1236 - Bridge Construction,Power & Renewable Energy,Ministry of Power,POWERGRID,Andhra Pradesh,1369.28,1607.18,1005.62,60.0,2009-09-01,2015-03-04,2016-11-23,2017-09-19,30,17.37,1
PAIM-1260,Project PAIM-1260 - Solar Park Development,Power & Renewable Energy,Ministry of Power,DMRC,Assam,3006.28,3006.28,3006.28,100.0,2012-04-01,2014-09-18,2014-09-18,2017-09-02,0,-1.9,0
PAIM-1287,Project PAIM-1287 - Solar Park Development,Power & Renewable Energy,Ministry of Power,GAIL,Assam,3543.96,4362.19,2898.85,69.0,2012-04-01,2014-01-21,2014-07-29,2017-09-02,9,23.09,1
PAIM-1334,Project PAIM-1334 - Railway Line Electrification,Railways,Ministry of Railways,NHPC,Madhya Pradesh,927.44,1166.14,733.37,60.0,2012-04-01,2015-04-16,2018-01-17,2017-09-02,48,25.74,1
PAIM-1338,Project PAIM-1338 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Telangana,5083.31,6044.04,3351.14,60.0,2011-09-01,2013-10-20,2014-08-09,2017-09-29,14,18.9,1
PAIM-1340,Project PAIM-1340 - Bridge Construction,Coal,Ministry of Coal,Indian Railways,Telangana,425.11,425.11,425.11,100.0,2013-08-01,2017-05-12,2017-05-12,2017-09-09,0,1.4,0
PAIM-1417,Project PAIM-1417 - Bridge Construction,Water Resources,Ministry of Jal Shakti,NHPC,Madhya Pradesh,5474.82,6204.51,4217.01,60.0,2012-12-01,2017-07-08,2019-08-24,2017-09-06,37,13.33,1
PAIM-1430,Project PAIM-1430 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Assam,5259.4,6796.88,3923.89,60.0,2012-12-01,2017-06-08,2020-02-20,2017-09-06,47,29.23,1
PAIM-1445,Project PAIM-1445 - Solar Park Development,Coal,Ministry of Coal,DMRC,West Bengal,4668.7,5048.79,3808.02,74.2,2012-04-01,2013-10-23,2014-02-05,2017-09-02,5,8.14,0
PAIM-1471,Project PAIM-1471 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,ONGC,Odisha,6080.53,7071.91,5580.27,77.5,2012-12-01,2016-02-14,2017-03-18,2017-09-06,19,16.3,1
PAIM-1491,Project PAIM-1491 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,CPWD,Punjab,1233.51,1652.65,1118.38,60.0,2010-05-01,2012-03-21,2013-11-19,2017-09-21,29,33.98,1
PAIM-1492,Project PAIM-1492 - Metro Line Phase II,Telecommunications,Ministry of Communications,Coal India Limited,Bihar,600.89,765.56,493.62,60.0,2012-12-01,2017-02-08,2018-06-26,2017-09-06,24,27.4,1
PAIM-1495,Project PAIM-1495 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Uttar Pradesh,8485.62,11466.61,6435.54,60.0,2012-04-01,2014-12-17,2016-07-26,2017-09-02,28,35.13,1
