project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1034,Project PAIM-1034 - Metro Line Phase II,Railways,Ministry of Railways,ONGC,Maharashtra,4574.16,4574.16,4078.54,100.0,2001-10-01,2006-08-06,2006-08-06,2007-10-30,0,0.2,0
PAIM-1058,Project PAIM-1058 - Railway Line Electrification,Telecommunications,Ministry of Communications,ONGC,West Bengal,1246.65,1628.51,668.44,45.1,2003-01-01,2008-10-01,2012-07-17,2007-10-07,66,30.63,1
PAIM-1103,Project PAIM-1103 - Bridge Construction,Power & Renewable Energy,Ministry of Power,POWERGRID,Assam,5885.29,6526.48,5288.16,77.5,2003-01-01,2004-07-24,2005-04-23,2007-10-07,13,10.89,1
PAIM-1158,Project PAIM-1158 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,Indian Railways,Tamil Nadu,4714.82,6150.11,4085.61,60.0,2001-02-01,2002-08-25,2004-06-27,2007-10-28,32,30.44,1
PAIM-1180,Project PAIM-1180 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Haryana,809.14,1118.65,620.18,60.0,2001-10-01,2004-09-15,2006-04-25,2007-10-30,28,38.25,1
PAIM-1210,Project PAIM-1210 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,Coal India Limited,Uttar Pradesh,4998.39,5494.28,1176.95,21.0,2005-09-01,2011-02-02,2012-05-08,2007-10-21,22,16.23,1
PAIM-1229,Project PAIM-1229 - Expressway,Power & Renewable Energy,Ministry of Power,NHAI,Odisha,534.63,577.65,235.79,46.3,2004-05-01,2008-09-07,2010-07-11,2007-10-13,32,8.05,1
PAIM-1268,Project PAIM-1268 - Bridge Construction,Coal,Ministry of Coal,NHPC,West Bengal,3378.92,4253.89,2724.87,60.0,2002-05-01,2007-07-04,2009-09-29,2007-10-02,39,25.9,1
PAIM-1283,Project PAIM-1283 - Metro Line Phase II,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Coal India Limited,Odisha,5394.05,5880.89,4586.88,67.9,2005-01-01,2008-04-15,2009-02-24,2007-10-18,15,10.83,1
PAIM-1324,Project PAIM-1324 - Railway Line Electrification,Coal,Ministry of Coal,CPWD,Telangana,6392.44,6392.44,4849.3,87.3,2003-09-01,2008-05-07,2008-05-07,2007-10-10,0,-0.8,0
PAIM-1325,Project PAIM-1325 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Coal India Limited,Punjab,2356.9,2356.9,1510.44,67.0,2004-05-01,2009-08-03,2009-08-03,2007-10-13,0,0.0,0
PAIM-1385,Project PAIM-1385 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,CPWD,Karnataka,6371.96,7704.56,4002.49,60.0,2002-05-01,2003-10-23,2004-10-13,2007-10-02,17,20.91,1
PAIM-1394,Project PAIM-1394 - Railway Line Electrification,Coal,Ministry of Coal,DMRC,Uttar Pradesh,965.12,1053.35,709.6,60.0,2003-01-01,2005-03-21,2006-06-25,2007-10-07,22,9.14,1
PAIM-1435,Project PAIM-1435 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NHAI,Punjab,2900.1,3077.13,1278.98,41.4,2005-09-01,2008-11-14,2010-07-15,2007-10-21,29,9.99,1
PAIM-1448,Project PAIM-1448 - Railway Line Electrification,Railways,Ministry of Railways,GAIL,Assam,1097.5,1097.5,717.3,63.8,2006-05-01,2008-08-18,2008-08-18,2007-10-23,0,3.6,0
PAIM-1453,Project PAIM-1453 - Metro Line Phase II,Railways,Ministry of Railways,CPWD,Haryana,7880.33,7880.33,7880.33,92.0,2004-05-01,2008-01-11,2008-01-11,2007-10-13,0,4.2,0
PAIM-1462,Project PAIM-1462 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Indian Railways,Gujarat,3626.52,3626.52,3362.05,82.1,2003-01-01,2008-10-31,2008-10-31,2007-10-07,0,4.7,0
PAIM-1484,Project PAIM-1484 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NHPC,Bihar,936.93,936.93,282.62,27.0,2007-01-01,2008-11-21,2008-11-21,2007-10-28,5,9.36,0
