project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1002,Project PAIM-1002 - Bridge Construction,Water Resources,Ministry of Jal Shakti,NTPC,Telangana,4443.86,4443.86,2094.42,53.6,2003-05-01,2007-06-09,2007-06-09,2005-06-19,0,4.8,0
PAIM-1027,Project PAIM-1027 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHAI,Tamil Nadu,2444.01,2444.01,933.22,35.3,2004-01-01,2008-06-08,2008-06-08,2005-06-24,0,2.7,0
PAIM-1113,Project PAIM-1113 - Expressway,Telecommunications,Ministry of Communications,ONGC,Uttar Pradesh,2293.4,2293.4,888.02,44.3,2004-01-01,2007-06-14,2007-06-14,2005-06-24,0,3.3,0
PAIM-1278,Project PAIM-1278 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Haryana,3805.34,4804.65,482.79,10.8,2003-05-01,2008-03-05,2013-10-01,2005-06-19,97,42.97,1
PAIM-1301,Project PAIM-1301 - Gas Pipeline Expansion,Railways,Ministry of Railways,GAIL,Tamil Nadu,7260.34,7991.8,1046.19,11.6,2003-05-01,2009-01-29,2010-12-22,2005-06-19,33,16.49,1
PAIM-1322,Project PAIM-1322 - Bridge Construction,Telecommunications,Ministry of Communications,ONGC,Assam,2678.11,2678.11,1598.26,69.9,2002-01-01,2007-01-05,2007-01-05,2005-06-14,0,0.4,0
PAIM-1347,Project PAIM-1347 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,RVNL,Andhra Pradesh,7325.36,7325.36,1972.67,28.3,2004-01-01,2009-09-01,2009-09-01,2005-06-24,0,-1.7,0
PAIM-1374,Project PAIM-1374 - Thermal Power Unit,Coal,Ministry of Coal,GAIL,Uttar Pradesh,5431.14,5431.14,1118.91,20.6,2004-09-01,2008-12-09,2008-12-09,2005-06-28,0,4.0,0
PAIM-1416,Project PAIM-1416 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,DMRC,Rajasthan,2011.63,2011.63,2011.63,100.0,2002-01-01,2005-05-15,2005-05-15,2005-06-14,0,1.6,0
PAIM-1451,Project PAIM-1451 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,POWERGRID,Gujarat,1929.03,2022.26,844.08,36.3,2002-01-01,2007-11-01,2009-07-23,2005-06-14,30,4.83,1
PAIM-1475,Project PAIM-1475 - Solar Park Development,Railways,Ministry of Railways,GAIL,Assam,916.95,1000.38,319.37,28.7,2002-01-01,2007-03-06,2009-07-14,2005-06-14,41,9.1,1
PAIM-1476,Project PAIM-1476 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Uttar Pradesh,4420.49,4420.49,3509.22,75.6,2002-09-01,2006-05-13,2006-05-13,2005-06-17,0,-0.8,0
PAIM-1490,Project PAIM-1490 - Solar Park Development,Coal,Ministry of Coal,RVNL,West Bengal,5418.6,5418.6,3967.88,64.2,2002-09-01,2007-02-07,2007-02-07,2005-06-17,0,0.7,0
