project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1081,Project PAIM-1081 - Expressway,Coal,Ministry of Coal,DMRC,Maharashtra,7855.02,8448.98,6705.28,78.2,2014-01-01,2018-02-09,2019-05-16,2018-02-09,22,7.56,1
PAIM-1090,Project PAIM-1090 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Rajasthan,5628.95,5628.95,5628.95,100.0,2011-06-01,2016-03-06,2016-03-06,2018-02-24,0,-1.2,0
PAIM-1091,Project PAIM-1091 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,CPWD,Gujarat,1486.6,1736.89,1123.73,60.0,2010-10-01,2012-03-24,2012-08-17,2018-02-21,7,16.84,1
PAIM-1117,Project PAIM-1117 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,Indian Railways,West Bengal,6464.38,8899.49,6042.56,72.5,2015-05-01,2018-01-15,2019-09-15,2018-02-14,29,45.2,1
PAIM-1118,Project PAIM-1118 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Rajasthan,3827.69,3827.69,3827.69,100.0,2010-02-01,2012-09-18,2012-09-18,2018-02-19,0,-0.1,0
PAIM-1121,Project PAIM-1121 - Bridge Construction,Telecommunications,Ministry of Communications,ONGC,Rajasthan,8132.99,8132.99,6233.74,82.7,2016-09-01,2018-05-24,2018-05-24,2018-02-23,0,-0.3,0
PAIM-1139,Project PAIM-1139 - Metro Line Phase II,Coal,Ministry of Coal,NTPC,Tamil Nadu,8090.25,8090.25,6174.81,83.3,2014-01-01,2018-12-06,2018-12-06,2018-02-09,0,2.6,0
PAIM-1163,Project PAIM-1163 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,GAIL,Telangana,6377.04,6377.04,3516.6,54.6,2016-01-01,2020-01-10,2020-01-10,2018-02-19,0,4.7,0
PAIM-1181,Project PAIM-1181 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Madhya Pradesh,6975.36,7673.77,6716.39,92.7,2016-01-01,2017-06-24,2017-10-27,2018-02-19,6,16.38,1
PAIM-1204,Project PAIM-1204 - Solar Park Development,Power & Renewable Energy,Ministry of Power,CPWD,West Bengal,2717.87,2717.87,1690.07,57.5,2015-05-01,2020-05-04,2020-05-04,2018-02-14,0,1.7,0
PAIM-1208,Project PAIM-1208 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Karnataka,6281.95,6975.85,4613.73,67.5,2011-06-01,2013-02-20,2013-10-08,2018-02-24,11,11.05,1
PAIM-1228,Project PAIM-1228 - Expressway,Coal,Ministry of Coal,NHAI,Uttar Pradesh,3232.29,3232.29,3201.24,100.0,2012-09-01,2014-11-20,2014-11-20,2018-02-02,0,-1.1,0
PAIM-1250,Project PAIM-1250 - Railway Line Electrification,Coal,Ministry of Coal,Coal India Limited,Rajasthan,2873.52,2873.52,962.1,39.1,2016-01-01,2021-10-31,2021-10-31,2018-02-19,0,3.4,0
PAIM-1313,Project PAIM-1313 - Solar Park Development,Telecommunications,Ministry of Communications,NTPC,Odisha,7858.46,8709.7,1670.51,20.9,2016-01-01,2021-03-05,2023-08-04,2018-02-19,42,17.73,1
PAIM-1350,Project PAIM-1350 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHAI,Bihar,5517.18,6401.71,4443.65,64.2,2010-10-01,2016-03-03,2018-08-02,2018-02-21,42,16.03,1
PAIM-1396,Project PAIM-1396 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Telangana,3198.53,3198.53,1193.97,34.8,2016-09-01,2021-03-09,2021-03-09,2018-02-23,0,2.1,0
PAIM-1468,Project PAIM-1468 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Coal India Limited,Telangana,5288.6,5288.6,574.81,11.9,2017-05-01,2020-07-14,2020-07-14,2018-02-25,29,7.87,1
PAIM-1482,Project PAIM-1482 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Punjab,6983.66,6983.66,6983.66,100.0,2013-05-01,2015-08-19,2015-08-19,2018-02-04,0,1.7,0
PAIM-1483,Project PAIM-1483 - Gas Pipeline Expansion,Railways,Ministry of Railways,RVNL,Rajasthan,1497.83,1730.38,890.0,50.8,2012-09-01,2018-06-02,2020-12-11,2018-02-02,44,15.53,1
