project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1007,Project PAIM-1007 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Bihar,4198.33,4198.33,4198.33,100.0,2001-03-01,2003-10-17,2003-10-17,2004-08-12,0,1.9,0
PAIM-1024,Project PAIM-1024 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Telangana,766.2,766.2,219.96,28.0,2003-03-01,2008-11-29,2008-11-29,2004-08-22,0,1.2,0
PAIM-1033,Project PAIM-1033 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,RVNL,Rajasthan,7183.32,8242.0,7749.9,82.3,2003-03-01,2004-08-22,2005-08-13,2004-08-22,17,37.9,1
PAIM-1066,Project PAIM-1066 - Metro Line Phase II,Coal,Ministry of Coal,RVNL,Rajasthan,3149.6,3314.22,3314.22,87.7,2002-07-01,2004-08-19,2005-04-27,2004-08-19,12,8.55,1
PAIM-1142,Project PAIM-1142 - Bridge Construction,Telecommunications,Ministry of Communications,DMRC,Gujarat,2687.92,2687.92,2502.86,86.4,2003-03-01,2004-10-21,2004-10-21,2004-08-22,0,2.5,0
PAIM-1269,Project PAIM-1269 - Thermal Power Unit,Telecommunications,Ministry of Communications,Indian Railways,Assam,5555.31,6143.29,573.29,8.8,2003-03-01,2007-07-08,2009-06-20,2004-08-22,34,27.22,1
PAIM-1321,Project PAIM-1321 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHAI,Maharashtra,6432.09,6432.09,1379.04,23.5,2003-11-01,2007-07-13,2007-07-13,2004-08-27,0,2.8,0
PAIM-1349,Project PAIM-1349 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,GAIL,Gujarat,1203.38,1334.99,1090.73,92.7,2002-07-01,2004-01-22,2004-07-29,2004-08-19,9,17.9,1
PAIM-1438,Project PAIM-1438 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,CPWD,Gujarat,3566.79,3566.79,2086.04,56.7,2002-07-01,2006-05-11,2006-05-11,2004-08-19,0,-0.8,0
PAIM-1460,Project PAIM-1460 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Madhya Pradesh,1577.39,1888.0,446.58,21.1,2002-07-01,2006-11-07,2008-09-29,2004-08-19,33,32.22,1
