project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1004,Project PAIM-1004 - Expressway,Telecommunications,Ministry of Communications,CPWD,Madhya Pradesh,3447.26,4470.9,3217.69,68.5,2008-08-01,2010-01-23,2010-10-23,2013-05-07,13,29.69,1
PAIM-1025,Project PAIM-1025 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Telangana,799.08,799.08,610.88,71.6,2009-04-01,2015-01-30,2015-01-30,2013-05-10,0,3.7,0
PAIM-1037,Project PAIM-1037 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,POWERGRID,Assam,6734.79,7723.08,5250.87,74.0,2006-09-01,2009-06-17,2010-04-06,2013-05-27,14,14.67,1
PAIM-1044,Project PAIM-1044 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,POWERGRID,Rajasthan,2388.33,2388.33,2214.86,100.0,2005-05-01,2008-08-13,2008-08-13,2013-05-19,0,4.6,0
PAIM-1100,Project PAIM-1100 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Punjab,4302.09,5002.88,3795.69,76.7,2007-05-01,2009-06-19,2009-11-12,2013-05-29,7,16.29,1
PAIM-1126,Project PAIM-1126 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,GAIL,Uttar Pradesh,2456.02,2714.76,1985.53,64.2,2006-01-01,2007-09-23,2008-06-22,2013-05-24,13,10.53,1
PAIM-1147,Project PAIM-1147 - Solar Park Development,Power & Renewable Energy,Ministry of Power,Coal India Limited,Assam,3587.32,3819.37,2661.88,64.2,2006-01-01,2009-05-15,2010-05-06,2013-05-24,17,6.47,1
PAIM-1165,Project PAIM-1165 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,RVNL,Haryana,5718.18,7497.2,4981.47,60.0,2006-09-01,2012-02-02,2016-07-27,2013-05-27,78,31.11,1
PAIM-1169,Project PAIM-1169 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5240.97,5740.6,1509.39,23.9,2011-12-01,2015-05-14,2017-06-08,2013-05-24,36,24.51,1
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4375.77,3901.79,77.6,2010-08-01,2013-06-16,2014-11-01,2013-05-17,24,10.46,1
PAIM-1205,Project PAIM-1205 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,West Bengal,2256.8,2719.26,1762.01,60.0,2006-01-01,2010-03-11,2013-05-29,2013-05-24,56,20.49,1
PAIM-1222,Project PAIM-1222 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Coal India Limited,Odisha,7762.91,8365.17,6109.89,77.0,2009-04-01,2012-12-11,2014-12-16,2013-05-10,35,7.76,1
PAIM-1238,Project PAIM-1238 - Solar Park Development,Railways,Ministry of Railways,Indian Railways,Bihar,2200.35,2456.77,1381.87,50.0,2009-04-01,2014-11-01,2016-09-23,2013-05-10,33,11.65,1
PAIM-1243,Project PAIM-1243 - Bridge Construction,Coal,Ministry of Coal,Coal India Limited,Bihar,5454.95,7802.06,4656.34,60.0,2006-01-01,2009-09-12,2014-02-15,2013-05-24,77,43.03,1
PAIM-1265,Project PAIM-1265 - Bridge Construction,Telecommunications,Ministry of Communications,CPWD,Bihar,5680.35,5680.35,1318.14,25.0,2012-08-01,2016-01-13,2016-01-13,2013-05-28,0,-2.0,0
PAIM-1271,Project PAIM-1271 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,DMRC,Odisha,2192.87,2192.87,2192.87,100.0,2006-09-01,2012-01-03,2012-01-03,2013-05-27,0,-1.3,0
