project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1019,Project PAIM-1019 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,Indian Railways,Andhra Pradesh,938.6,1013.18,936.29,84.7,2003-07-01,2005-03-22,2005-11-07,2007-08-09,11,7.95,1
PAIM-1040,Project PAIM-1040 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,DMRC,Uttar Pradesh,4038.6,4038.6,3448.67,100.0,2002-11-01,2006-04-14,2006-04-14,2007-08-07,0,-0.8,0
PAIM-1073,Project PAIM-1073 - Thermal Power Unit,Telecommunications,Ministry of Communications,Coal India Limited,Telangana,8121.41,8121.41,8077.11,88.1,2004-11-01,2007-12-16,2007-12-16,2007-08-18,0,-0.8,0
PAIM-1076,Project PAIM-1076 - Railway Line Electrification,Railways,Ministry of Railways,CPWD,Haryana,1333.82,1631.89,953.99,66.9,2003-07-01,2008-01-06,2009-11-08,2007-08-09,32,22.35,1
PAIM-1084,Project PAIM-1084 - Bridge Construction,Coal,Ministry of Coal,DMRC,Gujarat,242.11,280.44,208.96,77.5,2002-11-01,2006-02-13,2006-11-13,2007-08-07,13,15.83,1
PAIM-1109,Project PAIM-1109 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Maharashtra,690.14,690.14,690.14,100.0,2001-08-01,2005-04-12,2005-04-12,2007-08-30,0,3.4,0
PAIM-1161,Project PAIM-1161 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,RVNL,Assam,6050.4,6050.4,5673.56,90.2,2004-11-01,2007-11-16,2007-11-16,2007-08-18,0,0.7,0
PAIM-1175,Project PAIM-1175 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Madhya Pradesh,3249.27,3469.82,214.24,7.2,2006-03-01,2011-10-01,2015-01-30,2007-08-23,58,17.45,1
PAIM-1219,Project PAIM-1219 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Haryana,1024.04,1024.04,907.82,100.0,2003-07-01,2007-06-10,2007-06-10,2007-08-09,0,0.5,0
PAIM-1231,Project PAIM-1231 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,GAIL,Uttar Pradesh,3997.13,6142.38,3578.71,60.0,2003-07-01,2007-02-10,2010-03-20,2007-08-09,54,53.67,1
PAIM-1302,Project PAIM-1302 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Maharashtra,6108.62,6108.62,5873.55,100.0,2001-08-01,2003-08-21,2003-08-21,2007-08-30,0,0.1,0
PAIM-1348,Project PAIM-1348 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHPC,Rajasthan,7354.14,8930.92,5080.08,60.0,2001-08-01,2004-06-16,2006-06-21,2007-08-30,35,21.44,1
PAIM-1355,Project PAIM-1355 - Metro Line Phase II,Coal,Ministry of Coal,NHPC,Tamil Nadu,1223.64,1223.64,201.54,18.0,2006-11-01,2009-05-19,2009-05-19,2007-08-28,11,9.09,1
PAIM-1386,Project PAIM-1386 - Expressway,Water Resources,Ministry of Jal Shakti,Coal India Limited,Punjab,2416.09,2812.78,1929.75,70.8,2001-08-01,2006-03-08,2008-06-03,2007-08-30,39,16.42,1
PAIM-1387,Project PAIM-1387 - Bridge Construction,Railways,Ministry of Railways,NHAI,Karnataka,4915.05,6763.12,3577.64,60.0,2002-11-01,2006-02-13,2008-02-18,2007-08-07,35,37.6,1
PAIM-1391,Project PAIM-1391 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Odisha,7413.91,7413.91,1669.12,19.9,2006-11-01,2011-04-09,2011-04-09,2007-08-28,0,3.1,0
PAIM-1422,Project PAIM-1422 - Solar Park Development,Telecommunications,Ministry of Communications,ONGC,Rajasthan,4968.4,5785.77,3902.12,69.3,2003-07-01,2005-04-21,2006-09-06,2007-08-09,24,16.45,1
PAIM-1440,Project PAIM-1440 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,ONGC,Punjab,7947.72,7947.72,1556.94,17.6,2006-11-01,2011-12-05,2011-12-05,2007-08-28,0,0.9,0
PAIM-1459,Project PAIM-1459 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,GAIL,Haryana,2440.09,2601.04,1481.93,52.4,2006-03-01,2008-03-20,2008-11-05,2007-08-23,11,16.96,1
PAIM-1474,Project PAIM-1474 - Metro Line Phase II,Railways,Ministry of Railways,NTPC,Telangana,4812.51,4812.51,1303.03,30.8,2006-03-01,2011-05-04,2011-05-04,2007-08-23,0,0.3,0
PAIM-1498,Project PAIM-1498 - Metro Line Phase II,Railways,Ministry of Railways,RVNL,Tamil Nadu,1783.81,1783.81,1783.81,100.0,2002-11-01,2004-12-20,2004-12-20,2007-08-07,0,-0.9,0
