project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1003,Project PAIM-1003 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,GAIL,Karnataka,1693.53,2048.76,1105.81,60.0,2018-10-01,2022-03-14,2023-07-30,2026-02-21,24,20.98,1
PAIM-1009,Project PAIM-1009 - Thermal Power Unit,Telecommunications,Ministry of Communications,NTPC,Karnataka,5537.19,5846.64,4277.32,79.3,2020-09-01,2025-03-09,2026-03-22,2026-02-02,18,5.59,1
PAIM-1011,Project PAIM-1011 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,CPWD,Tamil Nadu,8280.09,9635.69,5758.42,60.0,2018-02-01,2021-09-13,2022-06-13,2026-02-19,13,16.37,1
PAIM-1071,Project PAIM-1071 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,DMRC,Haryana,7879.38,9164.69,5407.13,60.0,2019-06-01,2024-11-01,2027-06-24,2026-02-24,46,16.31,1
PAIM-1094,Project PAIM-1094 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Maharashtra,5464.7,6852.15,3863.93,60.0,2019-06-01,2023-12-07,2027-09-02,2026-02-24,65,25.39,1
PAIM-1134,Project PAIM-1134 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Uttar Pradesh,5532.34,6463.11,4341.11,74.7,2022-09-01,2025-01-18,2026-10-31,2026-02-12,31,16.82,1
PAIM-1177,Project PAIM-1177 - Gas Pipeline Expansion,Coal,Ministry of Coal,POWERGRID,Maharashtra,4413.35,5292.81,4249.36,74.2,2020-09-01,2024-03-14,2025-02-13,2026-02-02,16,19.93,1
PAIM-1183,Project PAIM-1183 - Thermal Power Unit,Coal,Ministry of Coal,Coal India Limited,Odisha,4966.76,6154.16,4337.35,80.0,2023-05-01,2025-04-20,2026-07-05,2026-02-14,21,28.69,1
PAIM-1232,Project PAIM-1232 - Expressway,Railways,Ministry of Railways,RVNL,Punjab,1694.08,1924.93,1522.4,84.2,2022-09-01,2025-05-18,2026-09-12,2026-02-12,23,13.63,1
PAIM-1279,Project PAIM-1279 - Metro Line Phase II,Telecommunications,Ministry of Communications,NHPC,Haryana,8331.36,9830.25,6301.89,71.3,2018-10-01,2020-08-21,2021-04-29,2026-02-21,12,17.99,1
PAIM-1296,Project PAIM-1296 - Gas Pipeline Expansion,Coal,Ministry of Coal,ONGC,Telangana,282.36,299.98,288.98,87.5,2023-05-01,2025-11-16,2026-05-03,2026-02-14,8,7.49,1
PAIM-1345,Project PAIM-1345 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NTPC,Assam,4211.48,5109.27,4665.78,80.8,2022-01-01,2024-03-21,2025-03-12,2026-02-09,17,21.32,1
PAIM-1407,Project PAIM-1407 - Expressway,Telecommunications,Ministry of Communications,NHAI,Bihar,7407.17,8914.17,4969.04,60.0,2019-06-01,2024-12-31,2027-02-16,2026-02-24,37,20.35,1
PAIM-1408,Project PAIM-1408 - Bridge Construction,Coal,Ministry of Coal,NTPC,Telangana,3693.65,3693.65,3693.65,100.0,2021-05-01,2024-09-12,2024-09-12,2026-02-04,0,3.5,0
PAIM-1431,Project PAIM-1431 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,DMRC,Maharashtra,4593.31,4593.31,4279.9,100.0,2020-09-01,2024-04-13,2024-04-13,2026-02-02,0,-1.4,0
PAIM-1441,Project PAIM-1441 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,NHPC,West Bengal,4632.85,4632.85,4632.85,100.0,2019-06-01,2024-08-03,2024-08-03,2026-02-24,0,1.7,0
PAIM-1450,Project PAIM-1450 - Metro Line Phase II,Telecommunications,Ministry of Communications,NHAI,Punjab,1545.57,1545.57,1436.33,100.0,2022-01-01,2025-10-12,2025-10-12,2026-02-09,0,2.7,0
PAIM-1461,Project PAIM-1461 - Expressway,Coal,Ministry of Coal,Coal India Limited,Tamil Nadu,4848.05,6325.76,3332.56,60.0,2019-06-01,2021-11-17,2024-12-03,2026-02-24,53,30.48,1
