project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1009,Project PAIM-1009 - Thermal Power Unit,Telecommunications,Ministry of Communications,NTPC,Karnataka,5537.19,5657.53,1076.95,17.1,2020-09-01,2025-03-09,2026-03-22,2022-02-23,18,5.59,1
PAIM-1030,Project PAIM-1030 - Solar Park Development,Water Resources,Ministry of Jal Shakti,NHAI,Gujarat,3997.5,3997.5,3681.04,100.0,2014-02-01,2016-01-22,2016-01-22,2022-02-19,0,1.4,0
PAIM-1046,Project PAIM-1046 - Solar Park Development,Railways,Ministry of Railways,GAIL,Gujarat,3349.21,3744.84,2114.48,60.8,2014-02-01,2016-03-22,2016-09-27,2022-02-19,9,11.81,1
PAIM-1072,Project PAIM-1072 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Tamil Nadu,1556.51,1883.36,1216.82,64.2,2014-10-01,2019-08-06,2021-11-01,2022-02-21,39,21.0,1
PAIM-1121,Project PAIM-1121 - Bridge Construction,Telecommunications,Ministry of Communications,ONGC,Rajasthan,8132.99,8132.99,8132.99,100.0,2016-09-01,2018-05-24,2018-05-24,2022-02-02,0,-0.3,0
PAIM-1149,Project PAIM-1149 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,POWERGRID,Rajasthan,1587.12,1866.79,968.62,61.0,2015-06-01,2017-02-20,2017-07-16,2022-02-24,7,17.62,1
PAIM-1150,Project PAIM-1150 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Punjab,1929.26,2030.92,1963.26,85.0,2019-05-01,2021-08-18,2022-06-29,2022-02-14,15,6.32,1
PAIM-1177,Project PAIM-1177 - Gas Pipeline Expansion,Coal,Ministry of Coal,POWERGRID,Maharashtra,4413.35,4755.36,1316.71,24.1,2020-09-01,2024-03-14,2025-02-13,2022-02-23,16,19.93,1
PAIM-1216,Project PAIM-1216 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Maharashtra,7102.31,8338.7,884.43,10.2,2020-01-01,2025-09-01,2029-11-11,2022-02-19,73,28.49,1
PAIM-1253,Project PAIM-1253 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Assam,7377.52,7377.52,7377.52,100.0,2014-10-01,2019-03-09,2019-03-09,2022-02-21,0,-1.5,0
PAIM-1274,Project PAIM-1274 - Gas Pipeline Expansion,Coal,Ministry of Coal,ONGC,Rajasthan,8085.06,9014.25,8482.61,90.8,2020-01-01,2021-07-24,2021-11-26,2022-02-19,6,18.81,1
PAIM-1326,Project PAIM-1326 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Andhra Pradesh,2930.19,2930.19,2577.41,100.0,2020-01-01,2021-11-21,2021-11-21,2022-02-19,0,5.0,0
PAIM-1396,Project PAIM-1396 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Telangana,3198.53,3198.53,3198.53,100.0,2016-09-01,2021-03-09,2021-03-09,2022-02-02,0,2.1,0
PAIM-1406,Project PAIM-1406 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,NHAI,Odisha,5608.03,5608.03,5250.6,100.0,2015-06-01,2019-01-11,2019-01-11,2022-02-24,0,-1.8,0
PAIM-1408,Project PAIM-1408 - Bridge Construction,Coal,Ministry of Coal,NTPC,Telangana,3693.65,3693.65,992.76,25.5,2021-05-01,2024-09-12,2024-09-12,2022-02-25,0,3.5,0
PAIM-1431,Project PAIM-1431 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,DMRC,Maharashtra,4593.31,4593.31,1807.77,42.5,2020-09-01,2024-04-13,2024-04-13,2022-02-23,0,-1.4,0
PAIM-1437,Project PAIM-1437 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Odisha,6076.87,6621.43,4371.93,66.4,2020-01-01,2022-07-19,2023-08-21,2022-02-19,19,14.66,1
PAIM-1468,Project PAIM-1468 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Coal India Limited,Telangana,5288.6,5704.99,3870.47,73.0,2017-05-01,2020-07-14,2022-03-14,2022-02-04,29,7.87,1
PAIM-1469,Project PAIM-1469 - Metro Line Phase II,Railways,Ministry of Railways,CPWD,Haryana,8261.89,10394.12,6264.33,53.0,2018-09-01,2022-08-11,2026-04-16,2022-02-12,64,25.81,1
