project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1019,Project PAIM-1019 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,Indian Railways,Andhra Pradesh,938.6,1000.75,1000.75,90.0,2003-07-01,2005-03-22,2005-11-07,2006-04-16,11,7.95,1
PAIM-1040,Project PAIM-1040 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,DMRC,Uttar Pradesh,4038.6,4038.6,4038.6,97.9,2002-11-01,2006-04-14,2006-04-14,2006-04-14,0,-0.8,0
PAIM-1073,Project PAIM-1073 - Thermal Power Unit,Telecommunications,Ministry of Communications,Coal India Limited,Telangana,8121.41,8121.41,3966.16,48.5,2004-11-01,2007-12-16,2007-12-16,2006-04-25,0,-0.8,0
PAIM-1076,Project PAIM-1076 - Railway Line Electrification,Railways,Ministry of Railways,CPWD,Haryana,1333.82,1582.21,631.57,39.0,2003-07-01,2008-01-06,2009-11-08,2006-04-16,32,22.35,1
PAIM-1084,Project PAIM-1084 - Bridge Construction,Coal,Ministry of Coal,DMRC,Gujarat,242.11,280.44,205.29,84.2,2002-11-01,2006-02-13,2006-11-13,2006-04-14,13,15.83,1
PAIM-1161,Project PAIM-1161 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,RVNL,Assam,6050.4,6050.4,3315.87,49.7,2004-11-01,2007-11-16,2007-11-16,2006-04-25,0,0.7,0
PAIM-1219,Project PAIM-1219 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Haryana,1024.04,1024.04,681.93,71.4,2003-07-01,2007-06-10,2007-06-10,2006-04-16,0,0.5,0
PAIM-1231,Project PAIM-1231 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,GAIL,Uttar Pradesh,3997.13,5784.84,2140.54,38.8,2003-07-01,2007-02-10,2010-03-20,2006-04-16,54,53.67,1
PAIM-1387,Project PAIM-1387 - Bridge Construction,Railways,Ministry of Railways,NHAI,Karnataka,4915.05,6763.12,3742.6,62.0,2002-11-01,2006-02-13,2008-02-18,2006-04-14,35,37.6,1
PAIM-1422,Project PAIM-1422 - Solar Park Development,Telecommunications,Ministry of Communications,ONGC,Rajasthan,4968.4,5649.54,4197.08,80.0,2003-07-01,2005-04-21,2006-09-06,2006-04-16,24,16.45,1
PAIM-1449,Project PAIM-1449 - Expressway,Power & Renewable Energy,Ministry of Power,NHPC,Bihar,4976.93,6285.76,3216.21,60.0,2001-07-01,2005-04-11,2007-07-08,2006-04-06,39,26.3,1
PAIM-1498,Project PAIM-1498 - Metro Line Phase II,Railways,Ministry of Railways,RVNL,Tamil Nadu,1783.81,1783.81,1783.81,100.0,2002-11-01,2004-12-20,2004-12-20,2006-04-14,0,-0.9,0
