project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1028,Project PAIM-1028 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Rajasthan,1288.7,1288.7,1288.7,100.0,2002-06-01,2006-07-10,2006-07-10,2009-02-24,0,3.1,0
PAIM-1034,Project PAIM-1034 - Metro Line Phase II,Railways,Ministry of Railways,ONGC,Maharashtra,4574.16,4574.16,4048.17,100.0,2001-10-01,2006-08-06,2006-08-06,2009-02-21,0,0.2,0
PAIM-1114,Project PAIM-1114 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,ONGC,West Bengal,1156.66,1513.51,1003.96,60.0,2002-06-01,2007-07-05,2011-11-16,2009-02-24,76,30.85,1
PAIM-1158,Project PAIM-1158 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,Indian Railways,Tamil Nadu,4714.82,6150.11,3588.35,60.0,2001-02-01,2002-08-25,2004-06-27,2009-02-19,32,30.44,1
PAIM-1180,Project PAIM-1180 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Haryana,809.14,1118.65,703.79,60.0,2001-10-01,2004-09-15,2006-04-25,2009-02-21,28,38.25,1
PAIM-1210,Project PAIM-1210 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,Coal India Limited,Uttar Pradesh,4998.39,5809.84,2472.92,41.2,2005-09-01,2011-02-02,2012-05-08,2009-02-12,22,16.23,1
PAIM-1229,Project PAIM-1229 - Expressway,Power & Renewable Energy,Ministry of Power,NHAI,Odisha,534.63,577.65,371.14,64.0,2004-05-01,2008-09-07,2010-07-11,2009-02-04,32,8.05,1
PAIM-1283,Project PAIM-1283 - Metro Line Phase II,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Coal India Limited,Odisha,5394.05,5978.26,5042.15,84.7,2005-01-01,2008-04-15,2009-02-24,2009-02-09,15,10.83,1
PAIM-1314,Project PAIM-1314 - Railway Line Electrification,Railways,Ministry of Railways,NHPC,Madhya Pradesh,2872.99,2984.25,1320.22,38.8,2007-09-01,2010-03-19,2011-05-13,2009-02-22,20,9.96,1
PAIM-1319,Project PAIM-1319 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Andhra Pradesh,863.11,962.58,590.9,61.0,2002-06-01,2004-11-17,2005-11-08,2009-02-24,17,11.52,1
PAIM-1324,Project PAIM-1324 - Railway Line Electrification,Coal,Ministry of Coal,CPWD,Telangana,6392.44,6392.44,6392.44,100.0,2003-09-01,2008-05-07,2008-05-07,2009-02-01,0,-0.8,0
PAIM-1325,Project PAIM-1325 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Coal India Limited,Punjab,2356.9,2356.9,2125.56,90.1,2004-05-01,2009-08-03,2009-08-03,2009-02-04,0,0.0,0
PAIM-1435,Project PAIM-1435 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NHAI,Punjab,2900.1,3189.78,2231.89,74.7,2005-09-01,2008-11-14,2010-07-15,2009-02-12,29,9.99,1
PAIM-1448,Project PAIM-1448 - Railway Line Electrification,Railways,Ministry of Railways,GAIL,Assam,1097.5,1097.5,996.02,100.0,2006-05-01,2008-08-18,2008-08-18,2009-02-14,0,3.6,0
PAIM-1453,Project PAIM-1453 - Metro Line Phase II,Railways,Ministry of Railways,CPWD,Haryana,7880.33,7880.33,6948.77,100.0,2004-05-01,2008-01-11,2008-01-11,2009-02-04,0,4.2,0
PAIM-1484,Project PAIM-1484 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NHPC,Bihar,936.93,990.55,784.2,90.8,2007-01-01,2008-11-21,2009-03-06,2009-02-19,5,9.36,0
