project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1005,Project PAIM-1005 - Bridge Construction,Water Resources,Ministry of Jal Shakti,NTPC,Maharashtra,6176.44,6176.44,2017.03,32.9,2023-07-01,2025-02-20,2025-02-20,2024-04-26,7,20.68,1
PAIM-1015,Project PAIM-1015 - Gas Pipeline Expansion,Railways,Ministry of Railways,ONGC,Odisha,7018.71,7231.4,4153.37,56.9,2022-11-01,2024-10-21,2025-09-22,2024-04-24,16,7.79,1
PAIM-1043,Project PAIM-1043 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,ONGC,Karnataka,5728.51,5728.51,3432.19,53.6,2021-07-01,2026-12-02,2026-12-02,2024-04-16,0,-1.8,0
PAIM-1053,Project PAIM-1053 - Solar Park Development,Power & Renewable Energy,Ministry of Power,GAIL,Tamil Nadu,6481.29,7820.4,5962.25,67.5,2017-08-01,2023-01-02,2023-12-24,2024-04-26,17,20.66,1
PAIM-1092,Project PAIM-1092 - Expressway,Water Resources,Ministry of Jal Shakti,CPWD,Uttar Pradesh,6484.95,7246.55,3640.88,47.9,2020-11-01,2025-08-07,2026-08-20,2024-04-14,18,11.74,1
PAIM-1093,Project PAIM-1093 - Gas Pipeline Expansion,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Andhra Pradesh,926.47,926.47,231.12,24.5,2023-07-01,2027-01-11,2027-01-11,2024-04-26,0,1.9,0
PAIM-1101,Project PAIM-1101 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,ONGC,Rajasthan,7014.56,9132.95,5801.81,60.0,2018-11-01,2023-09-06,2025-10-22,2024-04-03,37,30.2,1
PAIM-1124,Project PAIM-1124 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NHPC,West Bengal,2834.49,3297.56,2760.34,85.0,2021-07-01,2023-12-18,2024-10-28,2024-04-16,15,19.6,1
PAIM-1133,Project PAIM-1133 - Expressway,Telecommunications,Ministry of Communications,CPWD,Madhya Pradesh,3974.26,3974.26,2113.47,53.6,2022-11-01,2025-08-17,2025-08-17,2024-04-24,0,1.4,0
PAIM-1146,Project PAIM-1146 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,ONGC,Telangana,2571.88,2571.88,1400.09,58.9,2022-03-01,2025-11-10,2025-11-10,2024-04-19,0,4.0,0
PAIM-1164,Project PAIM-1164 - Railway Line Electrification,Telecommunications,Ministry of Communications,Coal India Limited,Punjab,7010.76,7010.76,1359.56,20.9,2023-07-01,2025-10-18,2025-10-18,2024-04-26,10,4.44,1
PAIM-1179,Project PAIM-1179 - Expressway,Coal,Ministry of Coal,NTPC,Uttar Pradesh,5726.7,7209.37,5603.95,73.0,2019-07-01,2022-02-15,2023-07-25,2024-04-05,25,25.89,1
PAIM-1209,Project PAIM-1209 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Bihar,7067.46,7809.48,904.17,10.1,2022-11-01,2027-10-06,2029-08-28,2024-04-24,33,27.0,1
PAIM-1211,Project PAIM-1211 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,GAIL,Assam,7049.95,9162.35,4977.64,60.0,2018-04-01,2021-04-15,2023-03-08,2024-04-29,33,29.96,1
PAIM-1217,Project PAIM-1217 - Solar Park Development,Railways,Ministry of Railways,CPWD,Maharashtra,3109.05,3109.05,2666.2,100.0,2019-07-01,2023-02-10,2023-02-10,2024-04-05,0,2.0,0
PAIM-1220,Project PAIM-1220 - Expressway,Railways,Ministry of Railways,GAIL,Tamil Nadu,1524.58,1524.58,1473.1,100.0,2016-12-01,2021-11-05,2021-11-05,2024-04-23,0,2.1,0
PAIM-1233,Project PAIM-1233 - Expressway,Water Resources,Ministry of Jal Shakti,POWERGRID,Bihar,7200.03,7200.03,3251.0,51.7,2022-03-01,2026-06-08,2026-06-08,2024-04-19,0,-0.7,0
