project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1026,Project PAIM-1026 - Expressway,Water Resources,Ministry of Jal Shakti,NHAI,Uttar Pradesh,8393.76,9945.18,8073.9,70.6,2017-11-01,2021-12-10,2024-08-01,2021-12-10,46,18.48,1
PAIM-1032,Project PAIM-1032 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Bihar,4311.99,4827.67,2720.44,61.0,2015-04-01,2019-02-09,2020-01-31,2021-12-25,17,11.96,1
PAIM-1039,Project PAIM-1039 - Railway Line Electrification,Railways,Ministry of Railways,GAIL,Bihar,3691.49,4179.39,2217.45,60.0,2014-08-01,2019-10-04,2021-08-26,2021-12-22,33,13.22,1
PAIM-1069,Project PAIM-1069 - Bridge Construction,Power & Renewable Energy,Ministry of Power,Indian Railways,Rajasthan,5718.32,6109.24,5262.55,81.9,2020-07-01,2022-01-22,2022-07-09,2021-12-23,8,17.58,1
PAIM-1104,Project PAIM-1104 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,RVNL,Odisha,990.32,990.32,409.47,39.9,2021-03-01,2023-03-21,2023-03-21,2021-12-26,0,2.6,0
PAIM-1166,Project PAIM-1166 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHAI,Tamil Nadu,337.26,337.26,77.0,26.7,2021-03-01,2024-05-14,2024-05-14,2021-12-26,0,-1.9,0
PAIM-1190,Project PAIM-1190 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,DMRC,Maharashtra,3491.77,4443.81,2600.05,60.0,2016-07-01,2019-02-16,2020-10-16,2021-12-02,29,27.27,1
PAIM-1239,Project PAIM-1239 - Bridge Construction,Power & Renewable Energy,Ministry of Power,CPWD,Andhra Pradesh,2296.47,3198.73,1881.06,60.0,2015-12-01,2018-05-19,2019-08-23,2021-12-29,22,39.29,1
PAIM-1245,Project PAIM-1245 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,West Bengal,4810.73,4810.73,2712.84,65.2,2018-07-01,2023-12-02,2023-12-02,2021-12-12,0,3.9,0
PAIM-1249,Project PAIM-1249 - Solar Park Development,Telecommunications,Ministry of Communications,GAIL,Odisha,4956.8,6601.42,3724.35,60.0,2016-07-01,2020-07-10,2023-02-09,2021-12-02,45,33.18,1
PAIM-1258,Project PAIM-1258 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Gujarat,4093.09,4093.09,4093.09,100.0,2016-07-01,2019-09-14,2019-09-14,2021-12-02,0,2.4,0
PAIM-1285,Project PAIM-1285 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,West Bengal,3145.61,4029.27,2384.0,64.0,2017-03-01,2019-01-20,2019-10-20,2021-12-05,13,28.09,1
PAIM-1310,Project PAIM-1310 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,West Bengal,2824.49,2824.49,2824.49,100.0,2014-08-01,2016-11-18,2016-11-18,2021-12-22,0,0.4,0
PAIM-1342,Project PAIM-1342 - Gas Pipeline Expansion,Railways,Ministry of Railways,CPWD,Haryana,1589.12,1923.8,745.16,37.0,2018-07-01,2024-01-01,2024-12-02,2021-12-12,16,21.06,1
PAIM-1375,Project PAIM-1375 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,RVNL,Gujarat,8386.02,9618.62,5842.13,60.0,2013-12-01,2017-01-14,2019-05-04,2021-12-19,40,14.7,1
PAIM-1382,Project PAIM-1382 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,GAIL,Haryana,7488.66,7488.66,3635.31,43.4,2020-07-01,2024-01-12,2024-01-12,2021-12-23,0,-1.8,0
PAIM-1398,Project PAIM-1398 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHAI,Telangana,6531.53,8278.01,2024.86,28.0,2019-03-01,2023-12-05,2026-12-01,2021-12-15,52,32.09,1
PAIM-1420,Project PAIM-1420 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Odisha,1077.38,1186.22,800.99,71.3,2014-08-01,2019-06-06,2020-04-16,2021-12-22,15,10.1,1
PAIM-1452,Project PAIM-1452 - Bridge Construction,Water Resources,Ministry of Jal Shakti,POWERGRID,Haryana,4123.82,4781.95,3572.2,70.8,2015-12-01,2021-08-31,2023-07-24,2021-12-29,33,15.96,1
PAIM-1458,Project PAIM-1458 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Uttar Pradesh,5049.95,5049.95,4803.37,100.0,2015-04-01,2016-12-21,2016-12-21,2021-12-25,0,0.4,0
PAIM-1464,Project PAIM-1464 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Maharashtra,7127.02,7642.53,6831.0,82.0,2017-03-01,2020-07-13,2021-07-04,2021-12-05,17,7.23,1
PAIM-1466,Project PAIM-1466 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Coal India Limited,West Bengal,3728.51,4213.42,3446.57,74.2,2016-07-01,2020-03-12,2021-05-06,2021-12-02,20,13.01,1
PAIM-1480,Project PAIM-1480 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Punjab,5763.16,6811.06,2411.59,34.8,2017-11-01,2023-03-05,2027-10-30,2021-12-10,81,18.18,1
