project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1021,Project PAIM-1021 - Solar Park Development,Coal,Ministry of Coal,NTPC,Telangana,2894.35,3933.02,1818.85,42.0,2021-04-01,2026-12-01,2031-07-28,2026-01-05,81,35.89,1
PAIM-1078,Project PAIM-1078 - Expressway,Telecommunications,Ministry of Communications,GAIL,Haryana,3679.45,4164.65,2147.05,45.7,2023-12-01,2026-11-15,2028-03-11,2026-01-19,23,21.58,1
PAIM-1129,Project PAIM-1129 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,CPWD,Bihar,7412.52,10253.03,4855.24,44.9,2022-08-01,2026-11-08,2029-03-18,2026-01-12,41,38.32,1
PAIM-1131,Project PAIM-1131 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,GAIL,West Bengal,6515.28,6515.28,5011.66,80.1,2023-12-01,2026-07-18,2026-07-18,2026-01-19,0,2.0,0
PAIM-1150,Project PAIM-1150 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Punjab,1929.26,2051.25,1101.82,61.0,2019-05-01,2021-08-18,2022-06-29,2026-01-24,15,6.32,1
PAIM-1194,Project PAIM-1194 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,GAIL,Gujarat,6875.36,7333.58,4047.94,50.6,2023-04-01,2027-02-09,2027-11-29,2026-01-15,14,8.0,1
PAIM-1216,Project PAIM-1216 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Maharashtra,7102.31,9125.49,5366.97,60.0,2020-01-01,2025-09-01,2029-11-11,2026-01-29,73,28.49,1
PAIM-1225,Project PAIM-1225 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,NTPC,Odisha,853.53,1243.9,800.13,62.0,2022-08-01,2025-01-17,2027-09-09,2026-01-12,46,45.74,1
PAIM-1274,Project PAIM-1274 - Gas Pipeline Expansion,Coal,Ministry of Coal,ONGC,Rajasthan,8085.06,9605.55,6234.13,70.8,2020-01-01,2021-07-24,2021-11-26,2026-01-29,6,18.81,1
PAIM-1326,Project PAIM-1326 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Andhra Pradesh,2930.19,2930.19,2930.19,100.0,2020-01-01,2021-11-21,2021-11-21,2026-01-29,0,5.0,0
PAIM-1328,Project PAIM-1328 - Expressway,Coal,Ministry of Coal,RVNL,Uttar Pradesh,893.23,1004.55,404.93,35.9,2021-12-01,2027-06-03,2030-10-24,2026-01-09,59,12.46,1
PAIM-1363,Project PAIM-1363 - Expressway,Water Resources,Ministry of Jal Shakti,DMRC,Uttar Pradesh,3215.87,3778.7,2951.1,74.2,2020-08-01,2022-08-21,2023-05-21,2026-01-02,13,17.5,1
PAIM-1370,Project PAIM-1370 - Thermal Power Unit,Telecommunications,Ministry of Communications,CPWD,Gujarat,2877.85,2877.85,1942.35,77.9,2023-12-01,2026-08-17,2026-08-17,2026-01-19,0,2.9,0
PAIM-1433,Project PAIM-1433 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,CPWD,Tamil Nadu,4240.06,4774.95,1786.57,41.1,2021-12-01,2027-08-02,2028-11-05,2026-01-09,22,12.62,1
PAIM-1437,Project PAIM-1437 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Odisha,6076.87,6967.98,5279.53,70.8,2020-01-01,2022-07-19,2023-08-21,2026-01-29,19,14.66,1
PAIM-1469,Project PAIM-1469 - Metro Line Phase II,Railways,Ministry of Railways,CPWD,Haryana,8261.89,10394.12,6491.62,60.0,2018-09-01,2022-08-11,2026-04-16,2026-01-22,64,25.81,1
PAIM-1473,Project PAIM-1473 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,ONGC,Rajasthan,1686.74,2121.17,1426.98,78.0,2023-12-01,2025-09-21,2026-08-02,2026-01-19,15,42.15,1
PAIM-1479,Project PAIM-1479 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,Indian Railways,Assam,5365.39,5365.39,5365.39,100.0,2022-08-01,2025-01-17,2025-01-17,2026-01-12,0,-1.8,0
PAIM-1481,Project PAIM-1481 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Gujarat,4039.18,4039.18,4039.18,100.0,2020-08-01,2022-08-21,2022-08-21,2026-01-02,0,4.4,0
PAIM-1485,Project PAIM-1485 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,ONGC,Bihar,1145.56,1145.56,1034.7,100.0,2020-08-01,2022-04-23,2022-04-23,2026-01-02,0,4.1,0
PAIM-1486,Project PAIM-1486 - Solar Park Development,Water Resources,Ministry of Jal Shakti,ONGC,Madhya Pradesh,6793.11,6793.11,6598.7,100.0,2021-12-01,2024-12-15,2024-12-15,2026-01-09,0,3.7,0
PAIM-1489,Project PAIM-1489 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Punjab,387.62,387.62,343.86,83.1,2021-04-01,2026-12-31,2026-12-31,2026-01-05,0,4.3,0
