project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1019,Project PAIM-1019 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,Indian Railways,Andhra Pradesh,938.6,1013.18,677.81,68.7,2003-07-01,2005-03-22,2005-11-07,2011-07-19,11,7.95,1
PAIM-1022,Project PAIM-1022 - Expressway,Coal,Ministry of Coal,DMRC,Rajasthan,3707.86,4176.68,3187.51,68.0,2008-10-01,2011-12-15,2012-10-03,2011-07-18,14,15.17,1
PAIM-1062,Project PAIM-1062 - Bridge Construction,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7958.94,9127.12,4883.23,59.5,2008-02-01,2012-04-10,2013-12-09,2011-07-15,29,14.68,1
PAIM-1073,Project PAIM-1073 - Thermal Power Unit,Telecommunications,Ministry of Communications,Coal India Limited,Telangana,8121.41,8121.41,8121.41,100.0,2004-11-01,2007-12-16,2007-12-16,2011-07-28,0,-0.8,0
PAIM-1076,Project PAIM-1076 - Railway Line Electrification,Railways,Ministry of Railways,CPWD,Haryana,1333.82,1631.89,949.03,60.8,2003-07-01,2008-01-06,2009-11-08,2011-07-19,32,22.35,1
PAIM-1091,Project PAIM-1091 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,CPWD,Gujarat,1486.6,1486.6,601.18,37.1,2010-10-01,2012-03-24,2012-03-24,2011-07-28,7,16.84,1
PAIM-1118,Project PAIM-1118 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Rajasthan,3827.69,3827.69,2203.98,56.6,2010-02-01,2012-09-18,2012-09-18,2011-07-26,0,-0.1,0
PAIM-1160,Project PAIM-1160 - Bridge Construction,Power & Renewable Energy,Ministry of Power,NHPC,Gujarat,3571.32,3571.32,2030.99,65.2,2008-02-01,2013-07-04,2013-07-04,2011-07-15,0,0.7,0
PAIM-1161,Project PAIM-1161 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,RVNL,Assam,6050.4,6050.4,6050.4,100.0,2004-11-01,2007-11-16,2007-11-16,2011-07-28,0,0.7,0
PAIM-1173,Project PAIM-1173 - Expressway,Telecommunications,Ministry of Communications,GAIL,Gujarat,3645.37,4066.12,830.04,17.8,2009-06-01,2014-02-05,2018-01-24,2011-07-21,69,18.89,1
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,2428.05,418.84,16.0,2008-02-01,2013-10-02,2019-04-30,2011-07-15,97,33.71,1
PAIM-1213,Project PAIM-1213 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,Coal India Limited,Bihar,7811.48,9725.14,4503.92,43.0,2007-06-01,2012-07-04,2014-11-12,2011-07-10,41,24.5,1
PAIM-1219,Project PAIM-1219 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Haryana,1024.04,1024.04,961.29,100.0,2003-07-01,2007-06-10,2007-06-10,2011-07-19,0,0.5,0
PAIM-1231,Project PAIM-1231 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,GAIL,Uttar Pradesh,3997.13,6142.38,3472.95,60.0,2003-07-01,2007-02-10,2010-03-20,2011-07-19,54,53.67,1
PAIM-1277,Project PAIM-1277 - Railway Line Electrification,Coal,Ministry of Coal,ONGC,Telangana,5399.93,5399.93,4956.51,100.0,2007-06-01,2009-08-19,2009-08-19,2011-07-10,0,1.0,0
PAIM-1303,Project PAIM-1303 - Thermal Power Unit,Railways,Ministry of Railways,DMRC,Madhya Pradesh,3850.11,4224.16,3101.18,70.3,2008-02-01,2011-11-12,2013-05-11,2011-07-15,26,9.72,1
PAIM-1333,Project PAIM-1333 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Andhra Pradesh,6178.56,6830.52,4574.19,77.5,2006-10-01,2008-08-21,2009-04-08,2011-07-07,11,10.55,1
PAIM-1350,Project PAIM-1350 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHAI,Bihar,5517.18,5517.18,258.72,5.0,2010-10-01,2016-03-03,2016-03-03,2011-07-28,42,16.03,1
PAIM-1388,Project PAIM-1388 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,DMRC,Andhra Pradesh,3851.72,4790.51,2788.65,64.0,2006-10-01,2010-07-12,2012-06-24,2011-07-07,34,24.37,1
PAIM-1422,Project PAIM-1422 - Solar Park Development,Telecommunications,Ministry of Communications,ONGC,Rajasthan,4968.4,5785.77,3559.18,60.0,2003-07-01,2005-04-21,2006-09-06,2011-07-19,24,16.45,1
