project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1042,Project PAIM-1042 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Odisha,7643.54,11004.06,7570.48,60.0,2002-12-01,2007-12-05,2012-09-11,2010-04-23,83,43.97,1
PAIM-1059,Project PAIM-1059 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Maharashtra,911.22,986.04,133.15,12.4,2008-11-01,2014-01-04,2014-12-06,2010-04-25,16,21.11,1
PAIM-1073,Project PAIM-1073 - Thermal Power Unit,Telecommunications,Ministry of Communications,Coal India Limited,Telangana,8121.41,8121.41,8121.41,100.0,2004-11-01,2007-12-16,2007-12-16,2010-04-04,0,-0.8,0
PAIM-1089,Project PAIM-1089 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,943.35,943.35,376.89,40.0,2008-11-01,2012-09-11,2012-09-11,2010-04-25,0,4.5,0
PAIM-1099,Project PAIM-1099 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NHAI,Maharashtra,8337.32,9205.75,6588.32,71.3,2002-12-01,2007-08-07,2008-05-06,2010-04-23,13,10.42,1
PAIM-1145,Project PAIM-1145 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Tamil Nadu,6681.13,7785.04,5393.49,61.0,2003-08-01,2008-08-04,2010-10-10,2010-04-26,38,16.52,1
PAIM-1161,Project PAIM-1161 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,RVNL,Assam,6050.4,6050.4,6050.4,100.0,2004-11-01,2007-11-16,2007-11-16,2010-04-04,0,0.7,0
PAIM-1175,Project PAIM-1175 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Madhya Pradesh,3249.27,3816.4,1355.7,34.6,2006-03-01,2011-10-01,2015-01-30,2010-04-09,58,17.45,1
PAIM-1242,Project PAIM-1242 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Haryana,4939.25,5700.9,3979.8,71.3,2002-12-01,2007-04-09,2008-03-30,2010-04-23,17,15.42,1
PAIM-1247,Project PAIM-1247 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,Indian Railways,Punjab,3671.3,3671.3,3622.45,100.0,2002-04-01,2005-09-12,2005-09-12,2010-04-19,0,0.2,0
PAIM-1255,Project PAIM-1255 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,Indian Railways,Haryana,1227.74,1227.74,1227.74,100.0,2004-04-01,2009-03-06,2009-03-06,2010-04-30,0,0.3,0
PAIM-1311,Project PAIM-1311 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHPC,Bihar,6111.55,6111.55,5948.03,100.0,2002-04-01,2005-12-11,2005-12-11,2010-04-19,0,2.1,0
PAIM-1355,Project PAIM-1355 - Metro Line Phase II,Coal,Ministry of Coal,NHPC,Tamil Nadu,1223.64,1334.88,1199.3,87.3,2006-11-01,2009-05-19,2010-01-04,2010-04-14,11,9.09,1
PAIM-1391,Project PAIM-1391 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Odisha,7413.91,7413.91,5103.08,78.0,2006-11-01,2011-04-09,2011-04-09,2010-04-14,0,3.1,0
PAIM-1403,Project PAIM-1403 - Thermal Power Unit,Telecommunications,Ministry of Communications,NHPC,Telangana,8126.28,8126.28,2355.38,32.6,2008-11-01,2013-09-06,2013-09-06,2010-04-25,0,-0.4,0
PAIM-1405,Project PAIM-1405 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,RVNL,Punjab,5517.66,6990.15,3780.26,60.0,2003-08-01,2009-04-01,2011-05-18,2010-04-26,37,26.69,1
PAIM-1423,Project PAIM-1423 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Bihar,4938.72,6242.62,3882.69,60.0,2002-04-01,2004-10-17,2006-10-22,2010-04-19,35,26.4,1
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,8477.36,5682.0,65.0,2004-04-01,2007-04-16,2008-01-14,2010-04-30,13,9.1,1
PAIM-1440,Project PAIM-1440 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,ONGC,Punjab,7947.72,7947.72,5318.87,68.9,2006-11-01,2011-12-05,2011-12-05,2010-04-14,0,0.9,0
PAIM-1459,Project PAIM-1459 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,GAIL,Haryana,2440.09,2853.95,2024.47,73.2,2006-03-01,2008-03-20,2008-11-05,2010-04-09,11,16.96,1
PAIM-1474,Project PAIM-1474 - Metro Line Phase II,Railways,Ministry of Railways,NTPC,Telangana,4812.51,4812.51,3405.48,79.8,2006-03-01,2011-05-04,2011-05-04,2010-04-09,0,0.3,0
