project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1019,Project PAIM-1019 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,Indian Railways,Andhra Pradesh,938.6,1013.18,828.7,71.3,2003-07-01,2005-03-22,2005-11-07,2010-11-21,11,7.95,1
PAIM-1022,Project PAIM-1022 - Expressway,Coal,Ministry of Coal,DMRC,Rajasthan,3707.86,4051.66,1750.12,46.9,2008-10-01,2011-12-15,2012-10-03,2010-11-20,14,15.17,1
PAIM-1040,Project PAIM-1040 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,DMRC,Uttar Pradesh,4038.6,4038.6,3935.16,100.0,2002-11-01,2006-04-14,2006-04-14,2010-11-19,0,-0.8,0
PAIM-1062,Project PAIM-1062 - Bridge Construction,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7958.94,8932.42,3411.88,44.3,2008-02-01,2012-04-10,2013-12-09,2010-11-17,29,14.68,1
PAIM-1073,Project PAIM-1073 - Thermal Power Unit,Telecommunications,Ministry of Communications,Coal India Limited,Telangana,8121.41,8121.41,7877.54,100.0,2004-11-01,2007-12-16,2007-12-16,2010-11-30,0,-0.8,0
PAIM-1076,Project PAIM-1076 - Railway Line Electrification,Railways,Ministry of Railways,CPWD,Haryana,1333.82,1631.89,961.76,64.2,2003-07-01,2008-01-06,2009-11-08,2010-11-21,32,22.35,1
PAIM-1084,Project PAIM-1084 - Bridge Construction,Coal,Ministry of Coal,DMRC,Gujarat,242.11,280.44,152.57,60.8,2002-11-01,2006-02-13,2006-11-13,2010-11-19,13,15.83,1
PAIM-1118,Project PAIM-1118 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Rajasthan,3827.69,3827.69,1391.89,31.9,2010-02-01,2012-09-18,2012-09-18,2010-11-28,0,-0.1,0
PAIM-1160,Project PAIM-1160 - Bridge Construction,Power & Renewable Energy,Ministry of Power,NHPC,Gujarat,3571.32,3571.32,1999.4,53.6,2008-02-01,2013-07-04,2013-07-04,2010-11-17,0,0.7,0
PAIM-1161,Project PAIM-1161 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,RVNL,Assam,6050.4,6050.4,5916.21,100.0,2004-11-01,2007-11-16,2007-11-16,2010-11-30,0,0.7,0
PAIM-1173,Project PAIM-1173 - Expressway,Telecommunications,Ministry of Communications,GAIL,Gujarat,3645.37,3913.12,439.86,10.2,2009-06-01,2014-02-05,2018-01-24,2010-11-23,69,18.89,1
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,2326.02,259.9,10.8,2008-02-01,2013-10-02,2019-04-30,2010-11-17,97,33.71,1
PAIM-1213,Project PAIM-1213 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,Coal India Limited,Bihar,7811.48,9725.14,3505.34,33.1,2007-06-01,2012-07-04,2014-11-12,2010-11-12,41,24.5,1
PAIM-1219,Project PAIM-1219 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Haryana,1024.04,1024.04,1024.04,100.0,2003-07-01,2007-06-10,2007-06-10,2010-11-21,0,0.5,0
PAIM-1231,Project PAIM-1231 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,GAIL,Uttar Pradesh,3997.13,6142.38,3133.27,60.0,2003-07-01,2007-02-10,2010-03-20,2010-11-21,54,53.67,1
PAIM-1277,Project PAIM-1277 - Railway Line Electrification,Coal,Ministry of Coal,ONGC,Telangana,5399.93,5399.93,5399.93,100.0,2007-06-01,2009-08-19,2009-08-19,2010-11-12,0,1.0,0
PAIM-1303,Project PAIM-1303 - Thermal Power Unit,Railways,Ministry of Railways,DMRC,Madhya Pradesh,3850.11,4161.81,2231.29,52.4,2008-02-01,2011-11-12,2013-05-11,2010-11-17,26,9.72,1
PAIM-1333,Project PAIM-1333 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Andhra Pradesh,6178.56,6830.52,5805.51,80.8,2006-10-01,2008-08-21,2009-04-08,2010-11-09,11,10.55,1
PAIM-1387,Project PAIM-1387 - Bridge Construction,Railways,Ministry of Railways,NHAI,Karnataka,4915.05,6763.12,3512.55,60.0,2002-11-01,2006-02-13,2008-02-18,2010-11-19,35,37.6,1
PAIM-1388,Project PAIM-1388 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,DMRC,Andhra Pradesh,3851.72,4790.51,3423.78,69.3,2006-10-01,2010-07-12,2012-06-24,2010-11-09,34,24.37,1
PAIM-1422,Project PAIM-1422 - Solar Park Development,Telecommunications,Ministry of Communications,ONGC,Rajasthan,4968.4,5785.77,3474.66,60.0,2003-07-01,2005-04-21,2006-09-06,2010-11-21,24,16.45,1
PAIM-1498,Project PAIM-1498 - Metro Line Phase II,Railways,Ministry of Railways,RVNL,Tamil Nadu,1783.81,1783.81,1756.1,100.0,2002-11-01,2004-12-20,2004-12-20,2010-11-19,0,-0.9,0
