project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1008,Project PAIM-1008 - Expressway,Railways,Ministry of Railways,NTPC,Haryana,1359.87,1697.68,870.89,60.0,2012-10-01,2018-08-01,2020-08-26,2020-10-19,36,24.84,1
PAIM-1030,Project PAIM-1030 - Solar Park Development,Water Resources,Ministry of Jal Shakti,NHAI,Gujarat,3997.5,3997.5,3997.5,100.0,2014-02-01,2016-01-22,2016-01-22,2020-10-27,0,1.4,0
PAIM-1046,Project PAIM-1046 - Solar Park Development,Railways,Ministry of Railways,GAIL,Gujarat,3349.21,3744.84,2311.6,67.5,2014-02-01,2016-03-22,2016-09-27,2020-10-27,9,11.81,1
PAIM-1072,Project PAIM-1072 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Tamil Nadu,1556.51,1883.36,1432.18,70.8,2014-10-01,2019-08-06,2021-11-01,2020-10-29,39,21.0,1
PAIM-1117,Project PAIM-1117 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,Indian Railways,West Bengal,6464.38,9386.51,5362.23,60.0,2015-05-01,2018-01-15,2019-09-15,2020-10-01,29,45.2,1
PAIM-1121,Project PAIM-1121 - Bridge Construction,Telecommunications,Ministry of Communications,ONGC,Rajasthan,8132.99,8132.99,8132.99,100.0,2016-09-01,2018-05-24,2018-05-24,2020-10-10,0,-0.3,0
PAIM-1150,Project PAIM-1150 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Punjab,1929.26,1976.7,829.12,45.3,2019-05-01,2021-08-18,2022-06-29,2020-10-22,15,6.32,1
PAIM-1163,Project PAIM-1163 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,GAIL,Telangana,6377.04,6377.04,6377.04,100.0,2016-01-01,2020-01-10,2020-01-10,2020-10-06,0,4.7,0
PAIM-1171,Project PAIM-1171 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,NHPC,Uttar Pradesh,743.14,743.14,688.85,100.0,2012-10-01,2015-03-20,2015-03-20,2020-10-19,0,-0.8,0
PAIM-1181,Project PAIM-1181 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Madhya Pradesh,6975.36,8118.22,6027.13,82.0,2016-01-01,2017-06-24,2017-10-27,2020-10-06,6,16.38,1
PAIM-1204,Project PAIM-1204 - Solar Park Development,Power & Renewable Energy,Ministry of Power,CPWD,West Bengal,2717.87,2717.87,2696.8,100.0,2015-05-01,2020-05-04,2020-05-04,2020-10-01,0,1.7,0
PAIM-1216,Project PAIM-1216 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Maharashtra,7102.31,7102.31,188.46,2.6,2020-01-01,2025-09-01,2025-09-01,2020-10-27,73,28.49,1
PAIM-1250,Project PAIM-1250 - Railway Line Electrification,Coal,Ministry of Coal,Coal India Limited,Rajasthan,2873.52,2873.52,2631.81,82.1,2016-01-01,2021-10-31,2021-10-31,2020-10-06,0,3.4,0
PAIM-1253,Project PAIM-1253 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Assam,7377.52,7377.52,6958.58,100.0,2014-10-01,2019-03-09,2019-03-09,2020-10-29,0,-1.5,0
PAIM-1274,Project PAIM-1274 - Gas Pipeline Expansion,Coal,Ministry of Coal,ONGC,Rajasthan,8085.06,8085.06,3097.87,35.4,2020-01-01,2021-07-24,2021-07-24,2020-10-27,6,18.81,1
PAIM-1313,Project PAIM-1313 - Solar Park Development,Telecommunications,Ministry of Communications,NTPC,Odisha,7858.46,9251.4,5255.8,65.3,2016-01-01,2021-03-05,2023-08-04,2020-10-06,42,17.73,1
PAIM-1326,Project PAIM-1326 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Andhra Pradesh,2930.19,2930.19,1142.02,43.0,2020-01-01,2021-11-21,2021-11-21,2020-10-27,0,5.0,0
PAIM-1379,Project PAIM-1379 - Expressway,Railways,Ministry of Railways,NHPC,Rajasthan,777.94,947.93,597.63,60.0,2013-06-01,2017-01-11,2019-02-06,2020-10-22,36,21.85,1
PAIM-1396,Project PAIM-1396 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Telangana,3198.53,3198.53,2472.46,90.1,2016-09-01,2021-03-09,2021-03-09,2020-10-10,0,2.1,0
PAIM-1437,Project PAIM-1437 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Odisha,6076.87,6076.87,1114.81,17.5,2020-01-01,2022-07-19,2022-07-19,2020-10-27,19,14.66,1
PAIM-1468,Project PAIM-1468 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Coal India Limited,Telangana,5288.6,5704.99,4645.17,81.0,2017-05-01,2020-07-14,2022-03-14,2020-10-12,29,7.87,1
PAIM-1469,Project PAIM-1469 - Metro Line Phase II,Railways,Ministry of Railways,CPWD,Haryana,8261.89,9564.92,2328.3,26.3,2018-09-01,2022-08-11,2026-04-16,2020-10-20,64,25.81,1
