project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1007,Project PAIM-1007 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Bihar,4198.33,4198.33,3755.1,100.0,2001-03-01,2003-10-17,2003-10-17,2005-12-05,0,1.9,0
PAIM-1024,Project PAIM-1024 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Telangana,766.2,766.2,336.15,50.8,2003-03-01,2008-11-29,2008-11-29,2005-12-15,0,1.2,0
PAIM-1033,Project PAIM-1033 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,RVNL,Rajasthan,7183.32,9451.93,7815.08,77.5,2003-03-01,2004-08-22,2005-08-13,2005-12-15,17,37.9,1
PAIM-1066,Project PAIM-1066 - Metro Line Phase II,Coal,Ministry of Coal,RVNL,Rajasthan,3149.6,3418.97,2748.41,87.3,2002-07-01,2004-08-19,2005-04-27,2005-12-12,12,8.55,1
PAIM-1142,Project PAIM-1142 - Bridge Construction,Telecommunications,Ministry of Communications,DMRC,Gujarat,2687.92,2687.92,2687.92,100.0,2003-03-01,2004-10-21,2004-10-21,2005-12-15,0,2.5,0
PAIM-1269,Project PAIM-1269 - Thermal Power Unit,Telecommunications,Ministry of Communications,Indian Railways,Assam,5555.31,6815.27,1417.35,24.0,2003-03-01,2007-07-08,2009-06-20,2005-12-15,34,27.22,1
PAIM-1321,Project PAIM-1321 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHAI,Maharashtra,6432.09,6432.09,4132.92,58.9,2003-11-01,2007-07-13,2007-07-13,2005-12-20,0,2.8,0
PAIM-1349,Project PAIM-1349 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,GAIL,Gujarat,1203.38,1418.74,1248.78,87.3,2002-07-01,2004-01-22,2004-07-29,2005-12-12,9,17.9,1
PAIM-1383,Project PAIM-1383 - Solar Park Development,Railways,Ministry of Railways,GAIL,Andhra Pradesh,6071.66,6071.66,1173.36,19.6,2005-03-01,2009-09-06,2009-09-06,2005-12-26,0,3.5,0
PAIM-1438,Project PAIM-1438 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,CPWD,Gujarat,3566.79,3566.79,3060.15,88.4,2002-07-01,2006-05-11,2006-05-11,2005-12-12,0,-0.8,0
PAIM-1460,Project PAIM-1460 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Madhya Pradesh,1577.39,2085.67,1029.09,43.1,2002-07-01,2006-11-07,2008-09-29,2005-12-12,33,32.22,1
