project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1047,Project PAIM-1047 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Maharashtra,4294.66,4881.79,4174.88,80.8,2013-11-01,2016-10-16,2018-01-20,2017-12-10,22,13.67,1
PAIM-1056,Project PAIM-1056 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Telangana,225.75,225.75,225.75,100.0,2013-03-01,2015-02-19,2015-02-19,2017-12-05,0,3.9,0
PAIM-1095,Project PAIM-1095 - Expressway,Railways,Ministry of Railways,DMRC,Karnataka,4292.99,4966.03,375.26,8.4,2015-11-01,2020-05-08,2027-03-12,2017-12-20,119,25.65,1
PAIM-1112,Project PAIM-1112 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,POWERGRID,Rajasthan,7449.76,9038.58,7415.77,77.0,2013-11-01,2015-06-24,2016-01-20,2017-12-10,10,21.33,1
PAIM-1116,Project PAIM-1116 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Telangana,206.03,214.91,106.49,46.9,2015-11-01,2019-02-13,2019-11-13,2017-12-20,13,7.05,1
PAIM-1122,Project PAIM-1122 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Bihar,2477.64,2921.45,688.44,21.9,2015-03-01,2020-12-29,2022-03-15,2017-12-15,21,21.5,1
PAIM-1169,Project PAIM-1169 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5240.97,6525.74,3690.13,65.0,2011-12-01,2015-05-14,2017-06-08,2017-12-29,36,24.51,1
PAIM-1190,Project PAIM-1190 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,DMRC,Maharashtra,3491.77,3862.01,1512.05,34.6,2016-07-01,2019-02-16,2020-10-16,2017-12-23,29,27.27,1
PAIM-1198,Project PAIM-1198 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Andhra Pradesh,4024.96,4445.93,2913.05,60.0,2010-08-01,2013-06-16,2014-11-01,2017-12-22,24,10.46,1
PAIM-1221,Project PAIM-1221 - Solar Park Development,Railways,Ministry of Railways,GAIL,Karnataka,2371.08,3285.43,918.02,31.4,2015-03-01,2019-02-08,2023-08-25,2017-12-15,79,46.28,1
PAIM-1249,Project PAIM-1249 - Solar Park Development,Telecommunications,Ministry of Communications,GAIL,Odisha,4956.8,5596.37,791.4,15.9,2016-07-01,2020-07-10,2023-02-09,2017-12-23,45,33.18,1
PAIM-1258,Project PAIM-1258 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Gujarat,4093.09,4093.09,2044.72,47.4,2016-07-01,2019-09-14,2019-09-14,2017-12-23,0,2.4,0
PAIM-1262,Project PAIM-1262 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Odisha,2734.07,3196.74,2166.31,74.2,2012-07-01,2015-10-14,2016-08-02,2017-12-02,14,16.92,1
PAIM-1266,Project PAIM-1266 - Metro Line Phase II,Railways,Ministry of Railways,Indian Railways,Uttar Pradesh,3875.52,3875.52,3602.94,100.0,2012-07-01,2015-04-17,2015-04-17,2017-12-02,0,2.3,0
PAIM-1285,Project PAIM-1285 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,West Bengal,3145.61,3145.61,868.74,25.5,2017-03-01,2019-01-20,2019-01-20,2017-12-26,13,28.09,1
PAIM-1295,Project PAIM-1295 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,POWERGRID,Assam,6845.25,8183.52,4221.43,60.0,2011-12-01,2014-12-15,2015-12-06,2017-12-29,17,19.55,1
PAIM-1298,Project PAIM-1298 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHAI,Uttar Pradesh,7182.32,8241.13,7139.5,76.7,2011-12-01,2016-01-09,2016-11-19,2017-12-29,15,14.74,1
PAIM-1308,Project PAIM-1308 - Solar Park Development,Railways,Ministry of Railways,ONGC,Odisha,1889.12,1889.12,1694.67,100.0,2012-07-01,2015-09-14,2015-09-14,2017-12-02,0,4.4,0
PAIM-1344,Project PAIM-1344 - Solar Park Development,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,West Bengal,6464.55,7620.64,4452.66,53.9,2013-11-01,2019-03-05,2020-08-11,2017-12-10,25,17.88,1
PAIM-1352,Project PAIM-1352 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Karnataka,5612.87,5612.87,5612.87,100.0,2011-04-01,2014-06-14,2014-06-14,2017-12-25,0,-0.1,0
PAIM-1443,Project PAIM-1443 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Punjab,7470.31,8392.37,3442.95,38.0,2015-03-01,2019-12-05,2020-11-25,2017-12-15,17,14.81,1
PAIM-1464,Project PAIM-1464 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Maharashtra,7127.02,7127.02,910.07,11.9,2017-03-01,2020-07-13,2020-07-13,2017-12-26,17,7.23,1
PAIM-1466,Project PAIM-1466 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Coal India Limited,West Bengal,3728.51,3917.09,964.77,22.4,2016-07-01,2020-03-12,2021-05-06,2017-12-23,20,13.01,1
PAIM-1493,Project PAIM-1493 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,POWERGRID,Assam,5640.7,6594.32,3368.26,60.0,2011-12-01,2014-12-15,2016-02-29,2017-12-29,21,16.91,1
