project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1006,Project PAIM-1006 - Bridge Construction,Coal,Ministry of Coal,NHPC,Andhra Pradesh,2060.46,2328.1,1721.33,70.8,2007-11-01,2012-05-08,2013-04-09,2013-11-29,16,12.99,1
PAIM-1045,Project PAIM-1045 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHPC,Haryana,8369.76,8369.76,1463.0,17.2,2013-02-01,2015-09-19,2015-09-19,2013-11-28,13,7.84,1
PAIM-1052,Project PAIM-1052 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,POWERGRID,Madhya Pradesh,7533.06,9692.4,6437.75,72.5,2011-02-01,2013-04-21,2015-04-04,2013-11-17,34,34.4,1
PAIM-1120,Project PAIM-1120 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Bihar,7473.71,8007.43,3791.37,50.6,2012-06-01,2014-07-21,2015-10-05,2013-11-23,21,18.36,1
PAIM-1154,Project PAIM-1154 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,CPWD,Andhra Pradesh,2663.73,3628.64,2298.11,60.0,2007-11-01,2011-06-13,2013-12-22,2013-11-29,44,36.22,1
PAIM-1168,Project PAIM-1168 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Bihar,4358.43,4704.31,3165.35,66.2,2011-02-01,2014-02-15,2016-01-08,2013-11-17,33,9.52,1
PAIM-1188,Project PAIM-1188 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Andhra Pradesh,1987.74,1987.74,404.27,22.2,2013-02-01,2017-01-11,2017-01-11,2013-11-28,0,4.7,0
PAIM-1212,Project PAIM-1212 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Rajasthan,3271.3,3271.3,2850.44,100.0,2007-11-01,2009-12-20,2009-12-20,2013-11-29,0,-1.6,0
PAIM-1280,Project PAIM-1280 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,Indian Railways,Telangana,6677.44,7172.26,6293.29,80.8,2009-10-01,2012-12-14,2014-07-04,2013-11-09,27,7.41,1
PAIM-1294,Project PAIM-1294 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Madhya Pradesh,2363.14,2363.14,2210.49,100.0,2010-06-01,2012-01-22,2012-01-22,2013-11-12,0,3.6,0
PAIM-1372,Project PAIM-1372 - Railway Line Electrification,Telecommunications,Ministry of Communications,RVNL,Tamil Nadu,4019.31,4704.28,4074.37,77.5,2009-02-01,2011-04-22,2011-10-07,2013-11-07,8,17.04,1
PAIM-1380,Project PAIM-1380 - Bridge Construction,Railways,Ministry of Railways,POWERGRID,Maharashtra,5235.39,5235.39,5235.39,100.0,2009-10-01,2011-09-21,2011-09-21,2013-11-09,0,3.0,0
PAIM-1390,Project PAIM-1390 - Solar Park Development,Water Resources,Ministry of Jal Shakti,Coal India Limited,Karnataka,5840.2,7457.86,5069.43,60.0,2005-11-01,2009-01-14,2010-02-16,2013-11-19,19,27.7,1
PAIM-1478,Project PAIM-1478 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,CPWD,Tamil Nadu,2864.86,3469.92,2136.26,62.0,2010-06-01,2012-05-21,2013-10-28,2013-11-12,25,21.12,1
PAIM-1500,Project PAIM-1500 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,DMRC,Uttar Pradesh,1436.04,1665.14,987.39,60.0,2007-11-01,2012-01-09,2014-07-20,2013-11-29,44,15.95,1
