project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1043,Project PAIM-1043 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,ONGC,Karnataka,5728.51,5728.51,860.05,16.6,2021-07-01,2026-12-02,2026-12-02,2022-04-27,0,-1.8,0
PAIM-1087,Project PAIM-1087 - Expressway,Coal,Ministry of Coal,ONGC,Gujarat,3386.42,3796.16,2018.99,60.0,2014-04-01,2017-03-16,2018-05-31,2022-04-19,21,12.1,1
PAIM-1092,Project PAIM-1092 - Expressway,Water Resources,Ministry of Jal Shakti,CPWD,Uttar Pradesh,6484.95,6781.13,1058.62,14.4,2020-11-01,2025-08-07,2026-08-20,2022-04-25,18,11.74,1
PAIM-1101,Project PAIM-1101 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,ONGC,Rajasthan,7014.56,9132.95,3799.99,37.0,2018-11-01,2023-09-06,2025-10-22,2022-04-14,37,30.2,1
PAIM-1124,Project PAIM-1124 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NHPC,West Bengal,2834.49,2834.49,449.98,17.9,2021-07-01,2023-12-18,2023-12-18,2022-04-27,15,19.6,1
PAIM-1141,Project PAIM-1141 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Gujarat,3991.02,5076.87,2645.25,60.0,2015-08-01,2020-09-03,2022-10-20,2022-04-26,37,27.21,1
PAIM-1143,Project PAIM-1143 - Gas Pipeline Expansion,Coal,Ministry of Coal,DMRC,Gujarat,1399.17,1534.96,1234.86,74.2,2016-11-01,2020-02-14,2021-04-09,2022-04-04,20,9.7,1
PAIM-1170,Project PAIM-1170 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Rajasthan,4338.16,4721.68,3102.4,60.0,2015-08-01,2017-11-18,2019-10-11,2022-04-26,33,8.84,1
PAIM-1179,Project PAIM-1179 - Expressway,Coal,Ministry of Coal,NTPC,Uttar Pradesh,5726.7,6962.25,5530.2,85.0,2019-07-01,2022-02-15,2023-07-25,2022-04-16,25,25.89,1
PAIM-1182,Project PAIM-1182 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Andhra Pradesh,4265.04,4265.04,3731.14,100.0,2014-04-01,2018-12-06,2018-12-06,2022-04-19,0,0.5,0
PAIM-1189,Project PAIM-1189 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,POWERGRID,Gujarat,217.29,284.2,162.63,60.0,2014-12-01,2018-01-14,2020-05-24,2022-04-23,41,30.79,1
PAIM-1206,Project PAIM-1206 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Karnataka,3456.08,4087.69,3125.55,73.0,2017-07-01,2020-12-12,2021-10-23,2022-04-06,15,18.28,1
PAIM-1217,Project PAIM-1217 - Solar Park Development,Railways,Ministry of Railways,CPWD,Maharashtra,3109.05,3109.05,2450.8,77.2,2019-07-01,2023-02-10,2023-02-10,2022-04-16,0,2.0,0
PAIM-1292,Project PAIM-1292 - Solar Park Development,Power & Renewable Energy,Ministry of Power,NHPC,Odisha,1573.99,1573.99,1435.16,100.0,2017-07-01,2020-05-16,2020-05-16,2022-04-06,0,1.1,0
PAIM-1315,Project PAIM-1315 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,Indian Railways,Bihar,6103.67,6692.5,5895.34,82.0,2017-07-01,2018-12-23,2019-05-18,2022-04-06,7,9.65,1
PAIM-1336,Project PAIM-1336 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,ONGC,Uttar Pradesh,3527.5,3931.48,2686.17,64.9,2018-03-01,2022-10-06,2024-02-21,2022-04-09,24,11.45,1
PAIM-1357,Project PAIM-1357 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,GAIL,Karnataka,3913.4,5753.09,735.79,12.8,2018-11-01,2024-07-02,2027-08-31,2022-04-14,55,47.01,1
PAIM-1404,Project PAIM-1404 - Gas Pipeline Expansion,Coal,Ministry of Coal,NTPC,Karnataka,334.82,334.82,229.18,61.8,2020-11-01,2023-03-21,2023-03-21,2022-04-25,0,2.8,0
PAIM-1442,Project PAIM-1442 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,RVNL,Assam,1436.41,1436.41,651.99,50.9,2020-11-01,2023-10-17,2023-10-17,2022-04-25,0,3.9,0
PAIM-1470,Project PAIM-1470 - Railway Line Electrification,Coal,Ministry of Coal,DMRC,Punjab,4274.79,4922.75,1674.19,38.4,2020-03-01,2023-09-12,2025-01-06,2022-04-20,23,24.8,1
PAIM-1499,Project PAIM-1499 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Bihar,2595.76,2726.84,413.17,13.5,2020-11-01,2026-01-04,2026-10-24,2022-04-25,14,12.98,1
