project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1096,Project PAIM-1096 - Solar Park Development,Coal,Ministry of Coal,Coal India Limited,Karnataka,6852.07,7349.13,981.45,15.4,2010-05-01,2014-12-06,2017-03-03,2011-10-23,39,18.65,1
PAIM-1148,Project PAIM-1148 - Metro Line Phase II,Coal,Ministry of Coal,RVNL,Uttar Pradesh,8009.62,9309.58,8489.81,89.0,2009-09-01,2011-02-23,2011-10-11,2011-10-21,11,26.56,1
PAIM-1193,Project PAIM-1193 - Bridge Construction,Water Resources,Ministry of Jal Shakti,RVNL,Telangana,3708.11,3708.11,1175.04,34.9,2011-01-01,2013-05-20,2013-05-20,2011-10-28,0,-1.4,0
PAIM-1236,Project PAIM-1236 - Bridge Construction,Power & Renewable Energy,Ministry of Power,POWERGRID,Andhra Pradesh,1369.28,1514.66,189.85,13.1,2009-09-01,2015-03-04,2016-11-23,2011-10-21,30,17.37,1
PAIM-1256,Project PAIM-1256 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Haryana,478.67,478.67,306.15,59.3,2009-01-01,2013-11-06,2013-11-06,2011-10-18,0,1.0,0
PAIM-1289,Project PAIM-1289 - Expressway,Railways,Ministry of Railways,NTPC,Tamil Nadu,4478.35,5342.48,2820.1,60.0,2005-02-01,2009-04-11,2012-04-07,2011-10-28,52,19.3,1
PAIM-1314,Project PAIM-1314 - Railway Line Electrification,Railways,Ministry of Railways,NHPC,Madhya Pradesh,2872.99,3159.1,2475.66,77.0,2007-09-01,2010-03-19,2011-05-13,2011-10-10,20,9.96,1
PAIM-1419,Project PAIM-1419 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHPC,West Bengal,7286.06,7286.06,7286.06,100.0,2004-06-01,2007-04-17,2007-04-17,2011-10-23,0,2.7,0
PAIM-1448,Project PAIM-1448 - Railway Line Electrification,Railways,Ministry of Railways,GAIL,Assam,1097.5,1097.5,1014.1,100.0,2006-05-01,2008-08-18,2008-08-18,2011-10-02,0,3.6,0
PAIM-1484,Project PAIM-1484 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NHPC,Bihar,936.93,1024.66,818.11,77.5,2007-01-01,2008-11-21,2009-03-06,2011-10-07,5,9.36,0
PAIM-1491,Project PAIM-1491 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,CPWD,Punjab,1233.51,1396.51,835.72,57.0,2010-05-01,2012-03-21,2013-11-19,2011-10-23,29,33.98,1
