project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1053,Project PAIM-1053 - Solar Park Development,Power & Renewable Energy,Ministry of Power,GAIL,Tamil Nadu,6481.29,6481.29,359.08,5.0,2017-08-01,2023-01-02,2023-01-02,2018-05-28,17,20.66,1
PAIM-1087,Project PAIM-1087 - Expressway,Coal,Ministry of Coal,ONGC,Gujarat,3386.42,3796.16,2835.48,65.5,2014-04-01,2017-03-16,2018-05-31,2018-05-10,21,12.1,1
PAIM-1096,Project PAIM-1096 - Solar Park Development,Coal,Ministry of Coal,Coal India Limited,Karnataka,6852.07,8130.24,4610.59,60.8,2010-05-01,2014-12-06,2017-03-03,2018-05-19,39,18.65,1
PAIM-1141,Project PAIM-1141 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Gujarat,3991.02,4895.89,1220.27,26.6,2015-08-01,2020-09-03,2022-10-20,2018-05-17,37,27.21,1
PAIM-1170,Project PAIM-1170 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Rajasthan,4338.16,4657.76,3687.09,80.0,2015-08-01,2017-11-18,2019-10-11,2018-05-17,33,8.84,1
PAIM-1182,Project PAIM-1182 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Andhra Pradesh,4265.04,4265.04,4140.05,87.3,2014-04-01,2018-12-06,2018-12-06,2018-05-10,0,0.5,0
PAIM-1189,Project PAIM-1189 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,POWERGRID,Gujarat,217.29,284.2,172.62,65.2,2014-12-01,2018-01-14,2020-05-24,2018-05-14,41,30.79,1
PAIM-1193,Project PAIM-1193 - Bridge Construction,Water Resources,Ministry of Jal Shakti,RVNL,Telangana,3708.11,3708.11,3690.75,100.0,2011-01-01,2013-05-20,2013-05-20,2018-05-24,0,-1.4,0
PAIM-1220,Project PAIM-1220 - Expressway,Railways,Ministry of Railways,GAIL,Tamil Nadu,1524.58,1524.58,538.07,32.1,2016-12-01,2021-11-05,2021-11-05,2018-05-25,0,2.1,0
PAIM-1309,Project PAIM-1309 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NHPC,Odisha,7511.66,7511.66,7476.08,100.0,2012-05-01,2017-03-06,2017-03-06,2018-05-30,0,-1.1,0
PAIM-1338,Project PAIM-1338 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Telangana,5083.31,6044.04,4061.17,60.0,2011-09-01,2013-10-20,2014-08-09,2018-05-27,14,18.9,1
PAIM-1340,Project PAIM-1340 - Bridge Construction,Coal,Ministry of Coal,Indian Railways,Telangana,425.11,425.11,425.11,100.0,2013-08-01,2017-05-12,2017-05-12,2018-05-07,0,1.4,0
PAIM-1417,Project PAIM-1417 - Bridge Construction,Water Resources,Ministry of Jal Shakti,NHPC,Madhya Pradesh,5474.82,6204.51,4093.7,60.0,2012-12-01,2017-07-08,2019-08-24,2018-05-04,37,13.33,1
PAIM-1430,Project PAIM-1430 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Assam,5259.4,6796.88,4154.98,60.0,2012-12-01,2017-06-08,2020-02-20,2018-05-04,47,29.23,1
PAIM-1471,Project PAIM-1471 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,ONGC,Odisha,6080.53,7071.91,4983.01,74.2,2012-12-01,2016-02-14,2017-03-18,2018-05-04,19,16.3,1
PAIM-1491,Project PAIM-1491 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,CPWD,Punjab,1233.51,1652.65,869.16,60.0,2010-05-01,2012-03-21,2013-11-19,2018-05-19,29,33.98,1
PAIM-1492,Project PAIM-1492 - Metro Line Phase II,Telecommunications,Ministry of Communications,Coal India Limited,Bihar,600.89,765.56,482.38,60.0,2012-12-01,2017-02-08,2018-06-26,2018-05-04,24,27.4,1
