project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1008,Project PAIM-1008 - Expressway,Railways,Ministry of Railways,NTPC,Haryana,1359.87,1697.68,815.15,53.0,2012-10-01,2018-08-01,2020-08-26,2018-03-04,36,24.84,1
PAIM-1030,Project PAIM-1030 - Solar Park Development,Water Resources,Ministry of Jal Shakti,NHAI,Gujarat,3997.5,3997.5,3997.5,100.0,2014-02-01,2016-01-22,2016-01-22,2018-03-12,0,1.4,0
PAIM-1046,Project PAIM-1046 - Solar Park Development,Railways,Ministry of Railways,GAIL,Gujarat,3349.21,3744.84,3004.09,80.8,2014-02-01,2016-03-22,2016-09-27,2018-03-12,9,11.81,1
PAIM-1054,Project PAIM-1054 - Metro Line Phase II,Telecommunications,Ministry of Communications,DMRC,Madhya Pradesh,5959.21,6269.02,919.69,14.6,2016-10-01,2020-07-12,2024-11-03,2018-03-25,75,13.37,1
PAIM-1072,Project PAIM-1072 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Tamil Nadu,1556.51,1883.36,809.05,46.5,2014-10-01,2019-08-06,2021-11-01,2018-03-14,39,21.0,1
PAIM-1115,Project PAIM-1115 - Expressway,Coal,Ministry of Coal,DMRC,Odisha,5078.88,6123.55,3743.39,70.8,2012-02-01,2015-03-17,2015-11-02,2018-03-01,11,20.57,1
PAIM-1138,Project PAIM-1138 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,ONGC,Gujarat,3297.83,3609.21,2304.29,64.2,2010-11-01,2012-06-23,2013-03-23,2018-03-24,13,9.44,1
PAIM-1149,Project PAIM-1149 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,POWERGRID,Rajasthan,1587.12,1820.17,1576.69,85.0,2015-06-01,2017-02-20,2017-07-16,2018-03-17,7,17.62,1
PAIM-1171,Project PAIM-1171 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,NHPC,Uttar Pradesh,743.14,743.14,704.4,100.0,2012-10-01,2015-03-20,2015-03-20,2018-03-04,0,-0.8,0
PAIM-1187,Project PAIM-1187 - Metro Line Phase II,Telecommunications,Ministry of Communications,NTPC,Punjab,7986.33,7986.33,7986.33,100.0,2012-03-01,2013-12-21,2013-12-21,2018-03-30,0,3.8,0
PAIM-1253,Project PAIM-1253 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Assam,7377.52,7377.52,5117.55,78.0,2014-10-01,2019-03-09,2019-03-09,2018-03-14,0,-1.5,0
PAIM-1337,Project PAIM-1337 - Expressway,Coal,Ministry of Coal,NHPC,Tamil Nadu,7616.42,7616.42,456.29,5.6,2017-06-01,2022-02-05,2022-02-05,2018-03-28,35,8.87,1
PAIM-1351,Project PAIM-1351 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,RVNL,Andhra Pradesh,8271.43,9670.6,3351.31,37.9,2016-02-01,2019-06-15,2021-04-17,2018-03-22,32,27.68,1
PAIM-1371,Project PAIM-1371 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,NHAI,Madhya Pradesh,1065.46,1065.46,905.89,100.0,2016-02-01,2018-02-20,2018-02-20,2018-03-22,0,1.8,0
PAIM-1376,Project PAIM-1376 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,DMRC,Gujarat,7287.08,7287.08,7092.84,100.0,2012-03-01,2014-05-20,2014-05-20,2018-03-30,0,-1.1,0
PAIM-1378,Project PAIM-1378 - Metro Line Phase II,Telecommunications,Ministry of Communications,CPWD,Rajasthan,5157.53,5764.75,3767.56,67.5,2011-07-01,2017-01-30,2019-04-28,2018-03-26,39,11.77,1
PAIM-1379,Project PAIM-1379 - Expressway,Railways,Ministry of Railways,NHPC,Rajasthan,777.94,947.93,533.32,60.0,2013-06-01,2017-01-11,2019-02-06,2018-03-07,36,21.85,1
PAIM-1406,Project PAIM-1406 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,NHAI,Odisha,5608.03,5608.03,4893.42,77.2,2015-06-01,2019-01-11,2019-01-11,2018-03-17,0,-1.8,0
PAIM-1432,Project PAIM-1432 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Karnataka,2701.56,3001.27,1820.62,64.2,2010-11-01,2013-12-15,2014-12-06,2018-03-24,17,11.09,1
