project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1008,Project PAIM-1008 - Expressway,Railways,Ministry of Railways,NTPC,Haryana,1359.87,1697.68,878.28,60.0,2012-10-01,2018-08-01,2020-08-26,2018-10-30,36,24.84,1
PAIM-1081,Project PAIM-1081 - Expressway,Coal,Ministry of Coal,DMRC,Maharashtra,7855.02,8448.98,7463.01,77.5,2014-01-01,2018-02-09,2019-05-16,2018-10-07,22,7.56,1
PAIM-1090,Project PAIM-1090 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Rajasthan,5628.95,5628.95,4963.49,100.0,2011-06-01,2016-03-06,2016-03-06,2018-10-22,0,-1.2,0
PAIM-1091,Project PAIM-1091 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,CPWD,Gujarat,1486.6,1736.89,896.85,60.0,2010-10-01,2012-03-24,2012-08-17,2018-10-19,7,16.84,1
PAIM-1115,Project PAIM-1115 - Expressway,Coal,Ministry of Coal,DMRC,Odisha,5078.88,6123.55,4458.17,67.5,2012-02-01,2015-03-17,2015-11-02,2018-10-27,11,20.57,1
PAIM-1117,Project PAIM-1117 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,Indian Railways,West Bengal,6464.38,9386.51,6966.65,65.2,2015-05-01,2018-01-15,2019-09-15,2018-10-12,29,45.2,1
PAIM-1121,Project PAIM-1121 - Bridge Construction,Telecommunications,Ministry of Communications,ONGC,Rajasthan,8132.99,8132.99,6988.17,100.0,2016-09-01,2018-05-24,2018-05-24,2018-10-21,0,-0.3,0
PAIM-1139,Project PAIM-1139 - Metro Line Phase II,Coal,Ministry of Coal,NTPC,Tamil Nadu,8090.25,8090.25,6657.49,95.5,2014-01-01,2018-12-06,2018-12-06,2018-10-07,0,2.6,0
PAIM-1163,Project PAIM-1163 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,GAIL,Telangana,6377.04,6377.04,4653.72,70.1,2016-01-01,2020-01-10,2020-01-10,2018-10-17,0,4.7,0
PAIM-1171,Project PAIM-1171 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,NHPC,Uttar Pradesh,743.14,743.14,698.41,100.0,2012-10-01,2015-03-20,2015-03-20,2018-10-30,0,-0.8,0
PAIM-1181,Project PAIM-1181 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Madhya Pradesh,6975.36,7927.74,7543.92,90.0,2016-01-01,2017-06-24,2017-10-27,2018-10-17,6,16.38,1
PAIM-1204,Project PAIM-1204 - Solar Park Development,Power & Renewable Energy,Ministry of Power,CPWD,West Bengal,2717.87,2717.87,1986.37,69.9,2015-05-01,2020-05-04,2020-05-04,2018-10-12,0,1.7,0
PAIM-1208,Project PAIM-1208 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Karnataka,6281.95,6975.85,4607.05,64.2,2011-06-01,2013-02-20,2013-10-08,2018-10-22,11,11.05,1
PAIM-1250,Project PAIM-1250 - Railway Line Electrification,Coal,Ministry of Coal,Coal India Limited,Rajasthan,2873.52,2873.52,1241.03,50.2,2016-01-01,2021-10-31,2021-10-31,2018-10-17,0,3.4,0
PAIM-1313,Project PAIM-1313 - Solar Park Development,Telecommunications,Ministry of Communications,NTPC,Odisha,7858.46,9019.24,2521.27,30.6,2016-01-01,2021-03-05,2023-08-04,2018-10-17,42,17.73,1
PAIM-1350,Project PAIM-1350 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHAI,Bihar,5517.18,6401.71,3616.68,60.8,2010-10-01,2016-03-03,2018-08-02,2018-10-19,42,16.03,1
PAIM-1396,Project PAIM-1396 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Telangana,3198.53,3198.53,1578.27,49.2,2016-09-01,2021-03-09,2021-03-09,2018-10-21,0,2.1,0
PAIM-1468,Project PAIM-1468 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Coal India Limited,Telangana,5288.6,5450.53,1472.58,27.0,2017-05-01,2020-07-14,2022-03-14,2018-10-23,29,7.87,1
PAIM-1482,Project PAIM-1482 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Punjab,6983.66,6983.66,6983.66,100.0,2013-05-01,2015-08-19,2015-08-19,2018-10-02,0,1.7,0
