project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1042,Project PAIM-1042 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Odisha,7643.54,11004.06,6806.84,60.0,2002-12-01,2007-12-05,2012-09-11,2010-12-19,83,43.97,1
PAIM-1059,Project PAIM-1059 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,CPWD,Maharashtra,911.22,1028.8,213.83,20.9,2008-11-01,2014-01-04,2014-12-06,2010-12-21,16,21.11,1
PAIM-1089,Project PAIM-1089 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,943.35,943.35,456.69,56.7,2008-11-01,2012-09-11,2012-09-11,2010-12-21,0,4.5,0
PAIM-1099,Project PAIM-1099 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NHAI,Maharashtra,8337.32,9205.75,6905.69,68.7,2002-12-01,2007-08-07,2008-05-06,2010-12-19,13,10.42,1
PAIM-1145,Project PAIM-1145 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Tamil Nadu,6681.13,7785.04,4288.09,60.0,2003-08-01,2008-08-04,2010-10-10,2010-12-22,38,16.52,1
PAIM-1175,Project PAIM-1175 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Madhya Pradesh,3249.27,3816.4,1785.48,43.5,2006-03-01,2011-10-01,2015-01-30,2010-12-05,58,17.45,1
PAIM-1242,Project PAIM-1242 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Haryana,4939.25,5700.9,3523.5,68.7,2002-12-01,2007-04-09,2008-03-30,2010-12-19,17,15.42,1
PAIM-1254,Project PAIM-1254 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,CPWD,Punjab,6139.98,7977.56,4515.69,60.0,2004-12-01,2008-06-13,2012-11-16,2010-12-30,77,29.93,1
PAIM-1255,Project PAIM-1255 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,Indian Railways,Haryana,1227.74,1227.74,1062.06,100.0,2004-04-01,2009-03-06,2009-03-06,2010-12-26,0,0.3,0
PAIM-1297,Project PAIM-1297 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,DMRC,Haryana,4839.31,4839.31,4839.31,100.0,2004-12-01,2007-03-21,2007-03-21,2010-12-30,0,-1.2,0
PAIM-1355,Project PAIM-1355 - Metro Line Phase II,Coal,Ministry of Coal,NHPC,Tamil Nadu,1223.64,1334.88,1104.93,84.7,2006-11-01,2009-05-19,2010-01-04,2010-12-10,11,9.09,1
PAIM-1391,Project PAIM-1391 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Odisha,7413.91,7413.91,7413.91,91.6,2006-11-01,2011-04-09,2011-04-09,2010-12-10,0,3.1,0
PAIM-1403,Project PAIM-1403 - Thermal Power Unit,Telecommunications,Ministry of Communications,NHPC,Telangana,8126.28,8126.28,3539.52,46.2,2008-11-01,2013-09-06,2013-09-06,2010-12-21,0,-0.4,0
PAIM-1405,Project PAIM-1405 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,RVNL,Punjab,5517.66,6990.15,4663.73,60.0,2003-08-01,2009-04-01,2011-05-18,2010-12-22,37,26.69,1
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,8477.36,5535.73,61.0,2004-04-01,2007-04-16,2008-01-14,2010-12-26,13,9.1,1
PAIM-1440,Project PAIM-1440 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,ONGC,Punjab,7947.72,7947.72,5777.67,80.9,2006-11-01,2011-12-05,2011-12-05,2010-12-10,0,0.9,0
PAIM-1459,Project PAIM-1459 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,GAIL,Haryana,2440.09,2853.95,1815.91,68.5,2006-03-01,2008-03-20,2008-11-05,2010-12-05,11,16.96,1
PAIM-1474,Project PAIM-1474 - Metro Line Phase II,Railways,Ministry of Railways,NTPC,Telangana,4812.51,4812.51,4018.63,91.4,2006-03-01,2011-05-04,2011-05-04,2010-12-05,0,0.3,0
