project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1003,Project PAIM-1003 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,GAIL,Karnataka,1693.53,2048.76,1538.72,73.2,2018-10-01,2022-03-14,2023-07-30,2022-11-09,24,20.98,1
PAIM-1011,Project PAIM-1011 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,CPWD,Tamil Nadu,8280.09,9635.69,7052.65,73.0,2018-02-01,2021-09-13,2022-06-13,2022-11-07,13,16.37,1
PAIM-1031,Project PAIM-1031 - Metro Line Phase II,Telecommunications,Ministry of Communications,RVNL,Uttar Pradesh,6391.38,7182.37,4430.42,60.0,2014-11-01,2017-05-19,2018-12-27,2022-11-19,28,12.38,1
PAIM-1071,Project PAIM-1071 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,DMRC,Haryana,7879.38,9164.69,2661.65,28.5,2019-06-01,2024-11-01,2027-06-24,2022-11-12,46,16.31,1
PAIM-1094,Project PAIM-1094 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Maharashtra,5464.7,6852.15,2621.96,39.8,2019-06-01,2023-12-07,2027-09-02,2022-11-12,65,25.39,1
PAIM-1098,Project PAIM-1098 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,Indian Railways,Madhya Pradesh,4728.48,6613.06,3870.22,60.0,2015-07-01,2018-09-13,2020-08-26,2022-11-21,34,39.86,1
PAIM-1105,Project PAIM-1105 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Madhya Pradesh,181.87,205.78,107.14,60.0,2015-07-01,2017-09-18,2018-03-26,2022-11-21,9,13.15,1
PAIM-1143,Project PAIM-1143 - Gas Pipeline Expansion,Coal,Ministry of Coal,DMRC,Gujarat,1399.17,1534.96,1154.72,70.8,2016-11-01,2020-02-14,2021-04-09,2022-11-30,20,9.7,1
PAIM-1144,Project PAIM-1144 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Assam,6859.38,7373.01,4742.95,64.2,2015-07-01,2017-06-20,2017-10-23,2022-11-21,6,7.49,0
PAIM-1202,Project PAIM-1202 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,Coal India Limited,Bihar,4768.48,4768.48,896.97,21.4,2022-02-01,2026-03-12,2026-03-12,2022-11-28,0,0.2,0
PAIM-1207,Project PAIM-1207 - Expressway,Power & Renewable Energy,Ministry of Power,DMRC,Odisha,5276.73,5900.29,855.61,14.6,2021-06-01,2025-10-08,2028-03-08,2022-11-23,42,30.39,1
