project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1006,Project PAIM-1006 - Bridge Construction,Coal,Ministry of Coal,NHPC,Andhra Pradesh,2060.46,2060.46,132.05,7.0,2007-11-01,2012-05-08,2012-05-08,2008-08-27,16,12.99,1
PAIM-1024,Project PAIM-1024 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Telangana,766.2,766.2,706.87,93.5,2003-03-01,2008-11-29,2008-11-29,2008-08-01,0,1.2,0
PAIM-1033,Project PAIM-1033 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,RVNL,Rajasthan,7183.32,9905.65,5901.7,60.0,2003-03-01,2004-08-22,2005-08-13,2008-08-01,17,37.9,1
PAIM-1102,Project PAIM-1102 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,Indian Railways,Assam,8362.4,9212.4,7092.6,74.0,2001-12-01,2004-03-20,2004-08-13,2008-08-26,7,10.16,1
PAIM-1106,Project PAIM-1106 - Thermal Power Unit,Railways,Ministry of Railways,DMRC,Assam,151.57,151.57,151.57,100.0,2002-08-01,2005-09-14,2005-09-14,2008-08-29,0,0.9,0
PAIM-1142,Project PAIM-1142 - Bridge Construction,Telecommunications,Ministry of Communications,DMRC,Gujarat,2687.92,2687.92,2385.82,100.0,2003-03-01,2004-10-21,2004-10-21,2008-08-01,0,2.5,0
PAIM-1154,Project PAIM-1154 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,CPWD,Andhra Pradesh,2663.73,2663.73,177.99,7.2,2007-11-01,2011-06-13,2011-06-13,2008-08-27,44,36.22,1
PAIM-1200,Project PAIM-1200 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Madhya Pradesh,6764.8,8197.25,5932.44,64.2,2001-04-01,2005-06-09,2006-03-29,2008-08-22,14,21.18,1
PAIM-1212,Project PAIM-1212 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Rajasthan,3271.3,3271.3,1220.83,38.5,2007-11-01,2009-12-20,2009-12-20,2008-08-27,0,-1.6,0
PAIM-1234,Project PAIM-1234 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,DMRC,Madhya Pradesh,1922.59,2497.82,1606.36,60.0,2001-04-01,2006-11-01,2010-11-30,2008-08-22,71,29.92,1
PAIM-1248,Project PAIM-1248 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Assam,2504.02,2504.02,2411.61,100.0,2001-12-01,2007-06-03,2007-06-03,2008-08-26,0,2.3,0
PAIM-1269,Project PAIM-1269 - Thermal Power Unit,Telecommunications,Ministry of Communications,Indian Railways,Assam,5555.31,7067.26,4419.83,60.0,2003-03-01,2007-07-08,2009-06-20,2008-08-01,34,27.22,1
PAIM-1321,Project PAIM-1321 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHAI,Maharashtra,6432.09,6432.09,6397.92,100.0,2003-11-01,2007-07-13,2007-07-13,2008-08-06,0,2.8,0
PAIM-1353,Project PAIM-1353 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,GAIL,Punjab,6032.52,6945.53,4551.5,67.5,2001-12-01,2005-10-11,2007-02-05,2008-08-26,23,15.13,1
PAIM-1383,Project PAIM-1383 - Solar Park Development,Railways,Ministry of Railways,GAIL,Andhra Pradesh,6071.66,6071.66,4283.13,76.8,2005-03-01,2009-09-06,2009-09-06,2008-08-12,0,3.5,0
PAIM-1390,Project PAIM-1390 - Solar Park Development,Water Resources,Ministry of Jal Shakti,Coal India Limited,Karnataka,5840.2,7188.25,3725.52,60.5,2005-11-01,2009-01-14,2010-02-16,2008-08-17,19,27.7,1
PAIM-1463,Project PAIM-1463 - Expressway,Water Resources,Ministry of Jal Shakti,GAIL,Andhra Pradesh,3590.15,3590.15,3590.15,100.0,2001-12-01,2005-02-13,2005-02-13,2008-08-26,0,2.5,0
PAIM-1500,Project PAIM-1500 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,DMRC,Uttar Pradesh,1436.04,1436.04,104.0,6.5,2007-11-01,2012-01-09,2012-01-09,2008-08-27,44,15.95,1
