project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1018,Project PAIM-1018 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,ONGC,Punjab,277.79,277.79,28.68,9.3,2019-10-01,2023-06-12,2023-06-12,2020-07-27,38,25.83,1
PAIM-1047,Project PAIM-1047 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Maharashtra,4294.66,4881.79,2891.46,67.5,2013-11-01,2016-10-16,2018-01-20,2020-07-27,22,13.67,1
PAIM-1056,Project PAIM-1056 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Telangana,225.75,225.75,223.96,100.0,2013-03-01,2015-02-19,2015-02-19,2020-07-22,0,3.9,0
PAIM-1060,Project PAIM-1060 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHAI,Madhya Pradesh,4029.4,4623.73,2818.96,53.2,2018-06-01,2021-02-15,2022-01-17,2020-07-20,16,24.14,1
PAIM-1065,Project PAIM-1065 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Rajasthan,2461.51,2461.51,359.07,16.4,2019-10-01,2025-04-02,2025-04-02,2020-07-27,0,3.1,0
PAIM-1112,Project PAIM-1112 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,POWERGRID,Rajasthan,7449.76,9038.58,4689.98,61.0,2013-11-01,2015-06-24,2016-01-20,2020-07-27,10,21.33,1
PAIM-1192,Project PAIM-1192 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Telangana,450.02,509.34,345.11,73.3,2018-06-01,2020-10-18,2021-10-09,2020-07-20,17,21.57,1
PAIM-1226,Project PAIM-1226 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,RVNL,Rajasthan,6140.83,6731.89,6441.71,84.7,2016-06-01,2018-03-23,2018-09-28,2020-07-10,9,9.63,1
PAIM-1235,Project PAIM-1235 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,Coal India Limited,Odisha,880.18,880.18,521.02,65.5,2018-06-01,2021-09-13,2021-09-13,2020-07-20,0,4.7,0
PAIM-1262,Project PAIM-1262 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Odisha,2734.07,3196.74,1920.49,60.8,2012-07-01,2015-10-14,2016-08-02,2020-07-19,14,16.92,1
