project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1012,Project PAIM-1012 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,Indian Railways,Gujarat,4347.02,4699.1,3563.34,77.5,2015-01-01,2017-04-20,2018-03-22,2019-10-07,16,8.1,1
PAIM-1045,Project PAIM-1045 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHPC,Haryana,8369.76,9025.68,6880.41,74.0,2013-02-01,2015-09-19,2016-06-18,2019-10-28,13,7.84,1
PAIM-1120,Project PAIM-1120 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Bihar,7473.71,8846.13,5160.52,60.0,2012-06-01,2014-07-21,2015-10-05,2019-10-23,21,18.36,1
PAIM-1153,Project PAIM-1153 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,RVNL,Tamil Nadu,6585.7,7876.59,5198.29,67.8,2017-09-01,2020-01-19,2021-11-21,2019-10-21,32,32.08,1
PAIM-1185,Project PAIM-1185 - Expressway,Railways,Ministry of Railways,GAIL,West Bengal,7646.16,9676.62,5178.23,60.0,2015-01-01,2016-10-22,2017-05-20,2019-10-07,10,26.56,1
PAIM-1188,Project PAIM-1188 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Andhra Pradesh,1987.74,1987.74,1987.74,100.0,2013-02-01,2017-01-11,2017-01-11,2019-10-28,0,4.7,0
PAIM-1197,Project PAIM-1197 - Metro Line Phase II,Telecommunications,Ministry of Communications,GAIL,Punjab,6983.48,8249.85,3715.77,51.3,2017-01-01,2020-08-13,2022-11-09,2019-10-18,39,21.76,1
PAIM-1251,Project PAIM-1251 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,Indian Railways,Andhra Pradesh,3868.04,5006.36,3439.02,60.0,2013-10-01,2016-10-15,2018-10-20,2019-10-30,35,29.43,1
PAIM-1275,Project PAIM-1275 - Thermal Power Unit,Railways,Ministry of Railways,NTPC,West Bengal,7623.89,8586.92,5875.41,69.3,2015-09-01,2018-08-16,2020-12-24,2019-10-10,41,12.63,1
PAIM-1304,Project PAIM-1304 - Expressway,Railways,Ministry of Railways,NTPC,Assam,4046.8,4046.8,2302.66,50.8,2017-01-01,2022-10-02,2022-10-02,2019-10-18,0,-1.3,0
PAIM-1306,Project PAIM-1306 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Punjab,1521.66,1653.49,1119.49,67.1,2015-01-01,2020-02-04,2022-07-25,2019-10-07,43,8.66,1
PAIM-1327,Project PAIM-1327 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,RVNL,Gujarat,4866.43,5024.27,3368.87,59.3,2018-05-01,2020-03-21,2021-02-20,2019-10-23,16,8.34,1
PAIM-1368,Project PAIM-1368 - Gas Pipeline Expansion,Railways,Ministry of Railways,NTPC,Gujarat,5934.89,7269.86,4703.05,74.7,2016-05-01,2019-04-16,2020-12-14,2019-10-13,29,22.49,1
PAIM-1393,Project PAIM-1393 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,DMRC,Assam,3551.83,3551.83,1545.72,48.5,2018-05-01,2021-06-14,2021-06-14,2019-10-23,0,-1.6,0
PAIM-1411,Project PAIM-1411 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Bihar,1034.4,1342.06,696.39,48.4,2017-01-01,2020-07-14,2023-02-13,2019-10-18,45,35.69,1
PAIM-1454,Project PAIM-1454 - Bridge Construction,Telecommunications,Ministry of Communications,NHAI,Haryana,1705.75,1705.75,1705.75,100.0,2016-05-01,2019-05-16,2019-05-16,2019-10-13,0,-0.7,0
PAIM-1467,Project PAIM-1467 - Gas Pipeline Expansion,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Odisha,815.13,1039.57,241.0,21.5,2017-09-01,2021-09-10,2026-03-05,2019-10-21,78,45.06,1
