project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1036,Project PAIM-1036 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,CPWD,Uttar Pradesh,6968.61,7600.23,6667.39,77.5,2007-08-01,2010-09-14,2011-10-17,2012-05-06,19,9.06,1
PAIM-1050,Project PAIM-1050 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Rajasthan,3527.45,4084.0,3582.01,77.5,2007-08-01,2011-06-11,2013-04-13,2012-05-06,32,15.78,1
PAIM-1055,Project PAIM-1055 - Expressway,Coal,Ministry of Coal,NHPC,Andhra Pradesh,5973.89,6295.84,1490.12,24.9,2010-04-01,2014-06-09,2017-08-07,2012-05-20,55,8.82,1
PAIM-1074,Project PAIM-1074 - Bridge Construction,Telecommunications,Ministry of Communications,GAIL,Rajasthan,4535.11,5234.45,4062.91,75.5,2007-08-01,2012-07-05,2013-04-24,2012-05-06,14,15.42,1
PAIM-1157,Project PAIM-1157 - Expressway,Water Resources,Ministry of Jal Shakti,NHPC,Odisha,7511.88,7511.88,2697.43,38.6,2010-12-01,2014-12-10,2014-12-10,2012-05-24,0,-0.8,0
PAIM-1210,Project PAIM-1210 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,Coal India Limited,Uttar Pradesh,4998.39,5809.84,4246.83,74.0,2005-09-01,2011-02-02,2012-05-08,2012-05-27,22,16.23,1
PAIM-1229,Project PAIM-1229 - Expressway,Power & Renewable Energy,Ministry of Power,NHAI,Odisha,534.63,577.65,385.71,60.0,2004-05-01,2008-09-07,2010-07-11,2012-05-19,32,8.05,1
PAIM-1259,Project PAIM-1259 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,POWERGRID,Maharashtra,7519.84,8611.44,4070.45,43.7,2008-04-01,2013-12-31,2015-06-09,2012-05-10,25,14.52,1
PAIM-1261,Project PAIM-1261 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Assam,3443.9,4450.25,827.36,17.6,2009-08-01,2015-05-02,2019-10-25,2012-05-17,78,35.07,1
PAIM-1283,Project PAIM-1283 - Metro Line Phase II,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Coal India Limited,Odisha,5394.05,5978.26,4542.16,71.3,2005-01-01,2008-04-15,2009-02-24,2012-05-24,15,10.83,1
PAIM-1299,Project PAIM-1299 - Bridge Construction,Telecommunications,Ministry of Communications,GAIL,Bihar,6667.78,6667.78,6016.67,100.0,2007-08-01,2009-11-18,2009-11-18,2012-05-06,0,-1.2,0
PAIM-1325,Project PAIM-1325 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Coal India Limited,Punjab,2356.9,2356.9,2356.9,100.0,2004-05-01,2009-08-03,2009-08-03,2012-05-19,0,0.0,0
PAIM-1360,Project PAIM-1360 - Metro Line Phase II,Telecommunications,Ministry of Communications,DMRC,Odisha,4838.34,5788.5,3970.94,65.5,2008-04-01,2010-09-18,2012-03-17,2012-05-10,26,19.64,1
PAIM-1369,Project PAIM-1369 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Madhya Pradesh,7145.98,7145.98,2258.14,29.9,2010-12-01,2016-04-03,2016-04-03,2012-05-24,0,2.7,0
PAIM-1412,Project PAIM-1412 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,CPWD,West Bengal,5890.33,6428.83,2001.14,35.4,2009-08-01,2013-11-08,2017-06-02,2012-05-17,62,10.97,1
PAIM-1418,Project PAIM-1418 - Thermal Power Unit,Coal,Ministry of Coal,NHPC,Madhya Pradesh,6883.46,8572.74,5949.36,69.3,2008-04-01,2011-05-16,2012-05-06,2012-05-10,17,24.54,1
PAIM-1435,Project PAIM-1435 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NHAI,Punjab,2900.1,3189.78,2081.52,60.0,2005-09-01,2008-11-14,2010-07-15,2012-05-27,29,9.99,1
PAIM-1448,Project PAIM-1448 - Railway Line Electrification,Railways,Ministry of Railways,GAIL,Assam,1097.5,1097.5,1097.5,100.0,2006-05-01,2008-08-18,2008-08-18,2012-05-29,0,3.6,0
PAIM-1453,Project PAIM-1453 - Metro Line Phase II,Railways,Ministry of Railways,CPWD,Haryana,7880.33,7880.33,7880.33,100.0,2004-05-01,2008-01-11,2008-01-11,2012-05-19,0,4.2,0
PAIM-1494,Project PAIM-1494 - Expressway,Coal,Ministry of Coal,NHAI,Gujarat,6072.42,6072.42,766.17,11.1,2011-08-01,2015-02-11,2015-02-11,2012-05-27,18,7.55,1
PAIM-1496,Project PAIM-1496 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,RVNL,West Bengal,1458.52,1619.8,1116.46,77.5,2007-08-01,2009-04-22,2009-10-28,2012-05-06,9,11.06,1
