project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1014,Project PAIM-1014 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Andhra Pradesh,2625.86,3313.81,2042.47,60.0,2003-02-01,2008-05-05,2012-02-19,2011-02-19,66,26.2,1
PAIM-1096,Project PAIM-1096 - Solar Park Development,Coal,Ministry of Coal,Coal India Limited,Karnataka,6852.07,6852.07,397.03,6.8,2010-05-01,2014-12-06,2014-12-06,2011-02-25,39,18.65,1
PAIM-1148,Project PAIM-1148 - Metro Line Phase II,Coal,Ministry of Coal,RVNL,Uttar Pradesh,8009.62,8836.87,6876.49,85.8,2009-09-01,2011-02-23,2011-10-11,2011-02-23,11,26.56,1
PAIM-1210,Project PAIM-1210 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,Coal India Limited,Uttar Pradesh,4998.39,5809.84,3993.75,77.4,2005-09-01,2011-02-02,2012-05-08,2011-02-02,22,16.23,1
PAIM-1236,Project PAIM-1236 - Bridge Construction,Power & Renewable Energy,Ministry of Power,POWERGRID,Andhra Pradesh,1369.28,1461.8,114.1,7.5,2009-09-01,2015-03-04,2016-11-23,2011-02-23,30,17.37,1
PAIM-1256,Project PAIM-1256 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Haryana,478.67,478.67,188.67,46.2,2009-01-01,2013-11-06,2013-11-06,2011-02-20,0,1.0,0
PAIM-1314,Project PAIM-1314 - Railway Line Electrification,Railways,Ministry of Railways,NHPC,Madhya Pradesh,2872.99,3159.1,2241.15,81.0,2007-09-01,2010-03-19,2011-05-13,2011-02-12,20,9.96,1
PAIM-1419,Project PAIM-1419 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHPC,West Bengal,7286.06,7286.06,6768.56,100.0,2004-06-01,2007-04-17,2007-04-17,2011-02-25,0,2.7,0
PAIM-1435,Project PAIM-1435 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NHAI,Punjab,2900.1,3189.78,1843.93,60.0,2005-09-01,2008-11-14,2010-07-15,2011-02-02,29,9.99,1
PAIM-1448,Project PAIM-1448 - Railway Line Electrification,Railways,Ministry of Railways,GAIL,Assam,1097.5,1097.5,957.75,100.0,2006-05-01,2008-08-18,2008-08-18,2011-02-04,0,3.6,0
PAIM-1484,Project PAIM-1484 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NHPC,Bihar,936.93,1024.66,914.06,80.8,2007-01-01,2008-11-21,2009-03-06,2011-02-09,5,9.36,0
PAIM-1491,Project PAIM-1491 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,CPWD,Punjab,1233.51,1233.51,347.46,25.0,2010-05-01,2012-03-21,2012-03-21,2011-02-25,29,33.98,1
