project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1008,Project PAIM-1008 - Expressway,Railways,Ministry of Railways,NTPC,Haryana,1359.87,1697.68,702.0,43.7,2012-10-01,2018-08-01,2020-08-26,2017-07-07,36,24.84,1
PAIM-1030,Project PAIM-1030 - Solar Park Development,Water Resources,Ministry of Jal Shakti,NHAI,Gujarat,3997.5,3997.5,3400.99,100.0,2014-02-01,2016-01-22,2016-01-22,2017-07-15,0,1.4,0
PAIM-1046,Project PAIM-1046 - Solar Park Development,Railways,Ministry of Railways,GAIL,Gujarat,3349.21,3744.84,3215.97,84.2,2014-02-01,2016-03-22,2016-09-27,2017-07-15,9,11.81,1
PAIM-1054,Project PAIM-1054 - Metro Line Phase II,Telecommunications,Ministry of Communications,DMRC,Madhya Pradesh,5959.21,5959.21,431.84,6.5,2016-10-01,2020-07-12,2020-07-12,2017-07-28,75,13.37,1
PAIM-1072,Project PAIM-1072 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Tamil Nadu,1556.51,1828.89,636.01,34.5,2014-10-01,2019-08-06,2021-11-01,2017-07-17,39,21.0,1
PAIM-1115,Project PAIM-1115 - Expressway,Coal,Ministry of Coal,DMRC,Odisha,5078.88,6123.55,4742.33,74.2,2012-02-01,2015-03-17,2015-11-02,2017-07-04,11,20.57,1
PAIM-1138,Project PAIM-1138 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,ONGC,Gujarat,3297.83,3609.21,2445.51,67.5,2010-11-01,2012-06-23,2013-03-23,2017-07-27,13,9.44,1
PAIM-1149,Project PAIM-1149 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,POWERGRID,Rajasthan,1587.12,1758.03,1505.16,89.0,2015-06-01,2017-02-20,2017-07-16,2017-07-20,7,17.62,1
PAIM-1171,Project PAIM-1171 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,NHPC,Uttar Pradesh,743.14,743.14,743.14,100.0,2012-10-01,2015-03-20,2015-03-20,2017-07-07,0,-0.8,0
PAIM-1253,Project PAIM-1253 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Assam,7377.52,7377.52,5353.01,64.2,2014-10-01,2019-03-09,2019-03-09,2017-07-17,0,-1.5,0
PAIM-1351,Project PAIM-1351 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,RVNL,Andhra Pradesh,8271.43,9161.81,1872.04,22.5,2016-02-01,2019-06-15,2021-04-17,2017-07-25,32,27.68,1
PAIM-1371,Project PAIM-1371 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,NHAI,Madhya Pradesh,1065.46,1065.46,672.18,70.7,2016-02-01,2018-02-20,2018-02-20,2017-07-25,0,1.8,0
PAIM-1378,Project PAIM-1378 - Metro Line Phase II,Telecommunications,Ministry of Communications,CPWD,Rajasthan,5157.53,5764.75,3726.42,70.8,2011-07-01,2017-01-30,2019-04-28,2017-07-29,39,11.77,1
PAIM-1379,Project PAIM-1379 - Expressway,Railways,Ministry of Railways,NHPC,Rajasthan,777.94,947.93,585.42,65.5,2013-06-01,2017-01-11,2019-02-06,2017-07-10,36,21.85,1
PAIM-1406,Project PAIM-1406 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,NHAI,Odisha,5608.03,5608.03,2883.1,60.1,2015-06-01,2019-01-11,2019-01-11,2017-07-20,0,-1.8,0
PAIM-1432,Project PAIM-1432 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Karnataka,2701.56,3001.27,1810.28,67.5,2010-11-01,2013-12-15,2014-12-06,2017-07-27,17,11.09,1
