project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1001,Project PAIM-1001 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Madhya Pradesh,5148.8,5234.66,3045.31,52.9,2007-10-01,2009-11-19,2010-07-28,2009-03-24,12,4.29,1
PAIM-1007,Project PAIM-1007 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Bihar,4198.33,4198.33,3610.21,100.0,2001-03-01,2003-10-17,2003-10-17,2009-03-19,0,1.9,0
PAIM-1014,Project PAIM-1014 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Andhra Pradesh,2625.86,3313.81,1967.77,60.0,2003-02-01,2008-05-05,2012-02-19,2009-03-01,66,26.2,1
PAIM-1024,Project PAIM-1024 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Telangana,766.2,766.2,766.2,100.0,2003-03-01,2008-11-29,2008-11-29,2009-03-29,0,1.2,0
PAIM-1033,Project PAIM-1033 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,RVNL,Rajasthan,7183.32,9905.65,6547.09,60.0,2003-03-01,2004-08-22,2005-08-13,2009-03-29,17,37.9,1
PAIM-1066,Project PAIM-1066 - Metro Line Phase II,Coal,Ministry of Coal,RVNL,Rajasthan,3149.6,3418.97,2779.66,74.0,2002-07-01,2004-08-19,2005-04-27,2009-03-26,12,8.55,1
PAIM-1079,Project PAIM-1079 - Metro Line Phase II,Railways,Ministry of Railways,CPWD,Haryana,4500.0,5544.18,4249.24,80.0,2006-06-01,2008-03-22,2009-06-26,2009-03-17,22,27.84,1
PAIM-1142,Project PAIM-1142 - Bridge Construction,Telecommunications,Ministry of Communications,DMRC,Gujarat,2687.92,2687.92,2556.45,100.0,2003-03-01,2004-10-21,2004-10-21,2009-03-29,0,2.5,0
PAIM-1269,Project PAIM-1269 - Thermal Power Unit,Telecommunications,Ministry of Communications,Indian Railways,Assam,5555.31,7067.26,4000.76,60.0,2003-03-01,2007-07-08,2009-06-20,2009-03-29,34,27.22,1
PAIM-1281,Project PAIM-1281 - Bridge Construction,Railways,Ministry of Railways,Indian Railways,Gujarat,4325.28,5826.91,2247.46,37.4,2006-06-01,2010-03-12,2012-11-23,2009-03-17,47,41.66,1
PAIM-1284,Project PAIM-1284 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Rajasthan,1968.0,2223.62,1124.28,55.9,2006-06-01,2009-12-12,2012-01-07,2009-03-17,36,15.59,1
PAIM-1289,Project PAIM-1289 - Expressway,Railways,Ministry of Railways,NTPC,Tamil Nadu,4478.35,5342.48,3190.15,68.1,2005-02-01,2009-04-11,2012-04-07,2009-03-12,52,19.3,1
PAIM-1349,Project PAIM-1349 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,GAIL,Gujarat,1203.38,1418.74,1067.14,74.0,2002-07-01,2004-01-22,2004-07-29,2009-03-26,9,17.9,1
PAIM-1365,Project PAIM-1365 - Bridge Construction,Water Resources,Ministry of Jal Shakti,NHPC,Gujarat,1643.32,1816.77,1680.58,87.5,2006-06-01,2008-12-17,2010-03-23,2009-03-17,22,12.67,1
PAIM-1419,Project PAIM-1419 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHPC,West Bengal,7286.06,7286.06,7064.33,100.0,2004-06-01,2007-04-17,2007-04-17,2009-03-07,0,2.7,0
PAIM-1438,Project PAIM-1438 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,CPWD,Gujarat,3566.79,3566.79,3566.79,100.0,2002-07-01,2006-05-11,2006-05-11,2009-03-26,0,-0.8,0
PAIM-1460,Project PAIM-1460 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Madhya Pradesh,1577.39,2085.67,1135.19,60.0,2002-07-01,2006-11-07,2008-09-29,2009-03-26,33,32.22,1
