project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1048,Project PAIM-1048 - Railway Line Electrification,Railways,Ministry of Railways,POWERGRID,Maharashtra,1695.86,2372.31,1343.47,60.0,2016-08-01,2021-05-07,2024-09-27,2023-12-23,59,39.89,1
PAIM-1061,Project PAIM-1061 - Solar Park Development,Water Resources,Ministry of Jal Shakti,NHAI,Andhra Pradesh,806.13,850.88,443.74,50.1,2022-07-01,2024-07-20,2025-05-31,2023-12-23,15,14.28,1
PAIM-1063,Project PAIM-1063 - Gas Pipeline Expansion,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,RVNL,Andhra Pradesh,6743.98,6743.98,1368.18,23.2,2023-03-01,2025-04-19,2025-04-19,2023-12-26,10,10.91,1
PAIM-1068,Project PAIM-1068 - Solar Park Development,Railways,Ministry of Railways,POWERGRID,Tamil Nadu,3925.86,3925.86,3294.45,73.9,2021-11-01,2024-09-16,2024-09-16,2023-12-21,0,4.9,0
PAIM-1069,Project PAIM-1069 - Bridge Construction,Power & Renewable Energy,Ministry of Power,Indian Railways,Rajasthan,5718.32,6723.53,5301.14,87.3,2020-07-01,2022-01-22,2022-07-09,2023-12-13,8,17.58,1
PAIM-1082,Project PAIM-1082 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Haryana,5181.32,5181.32,1527.97,27.4,2023-03-01,2026-04-14,2026-04-14,2023-12-26,0,1.4,0
PAIM-1104,Project PAIM-1104 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,RVNL,Odisha,990.32,990.32,981.79,100.0,2021-03-01,2023-03-21,2023-03-21,2023-12-16,0,2.6,0
PAIM-1128,Project PAIM-1128 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Coal India Limited,Odisha,1025.15,1025.15,369.19,41.6,2022-07-01,2026-03-12,2026-03-12,2023-12-23,0,0.6,0
PAIM-1166,Project PAIM-1166 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHAI,Tamil Nadu,337.26,337.26,273.42,86.0,2021-03-01,2024-05-14,2024-05-14,2023-12-16,0,-1.9,0
PAIM-1239,Project PAIM-1239 - Bridge Construction,Power & Renewable Energy,Ministry of Power,CPWD,Andhra Pradesh,2296.47,3198.73,2088.48,60.0,2015-12-01,2018-05-19,2019-08-23,2023-12-19,22,39.29,1
PAIM-1240,Project PAIM-1240 - Solar Park Development,Water Resources,Ministry of Jal Shakti,POWERGRID,Haryana,6342.59,6342.59,6309.48,100.0,2016-08-01,2021-10-04,2021-10-04,2023-12-23,0,2.7,0
PAIM-1245,Project PAIM-1245 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,West Bengal,4810.73,4810.73,4493.8,98.6,2018-07-01,2023-12-02,2023-12-02,2023-12-02,0,3.9,0
PAIM-1332,Project PAIM-1332 - Gas Pipeline Expansion,Coal,Ministry of Coal,Coal India Limited,Assam,7890.48,7890.48,4089.77,46.9,2021-11-01,2026-08-07,2026-08-07,2023-12-21,0,3.7,0
PAIM-1342,Project PAIM-1342 - Gas Pipeline Expansion,Railways,Ministry of Railways,CPWD,Haryana,1589.12,1923.8,1168.39,70.3,2018-07-01,2024-01-01,2024-12-02,2023-12-02,16,21.06,1
PAIM-1373,Project PAIM-1373 - Expressway,Telecommunications,Ministry of Communications,NHAI,Uttar Pradesh,2509.22,2509.22,608.03,25.5,2023-03-01,2025-01-19,2025-01-19,2023-12-26,13,17.08,1
PAIM-1382,Project PAIM-1382 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,GAIL,Haryana,7488.66,7488.66,6445.9,95.8,2020-07-01,2024-01-12,2024-01-12,2023-12-13,0,-1.8,0
PAIM-1398,Project PAIM-1398 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHAI,Telangana,6531.53,8627.31,4700.51,61.8,2019-03-01,2023-12-05,2026-12-01,2023-12-05,52,32.09,1
PAIM-1434,Project PAIM-1434 - Bridge Construction,Telecommunications,Ministry of Communications,Coal India Limited,Madhya Pradesh,6620.28,6620.28,6298.47,100.0,2016-08-01,2020-02-12,2020-02-12,2023-12-23,0,-1.1,0
PAIM-1444,Project PAIM-1444 - Gas Pipeline Expansion,Coal,Ministry of Coal,RVNL,Bihar,8303.79,12145.49,7166.63,60.0,2016-08-01,2019-04-18,2022-04-14,2023-12-23,52,46.26,1
PAIM-1452,Project PAIM-1452 - Bridge Construction,Water Resources,Ministry of Jal Shakti,POWERGRID,Haryana,4123.82,4781.95,2896.1,60.8,2015-12-01,2021-08-31,2023-07-24,2023-12-19,33,15.96,1
