project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1042,Project PAIM-1042 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Odisha,7643.54,11004.06,6338.11,51.6,2002-12-01,2007-12-05,2012-09-11,2007-09-06,83,43.97,1
PAIM-1099,Project PAIM-1099 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NHAI,Maharashtra,8337.32,9205.75,7348.9,82.0,2002-12-01,2007-08-07,2008-05-06,2007-09-06,13,10.42,1
PAIM-1137,Project PAIM-1137 - Thermal Power Unit,Telecommunications,Ministry of Communications,POWERGRID,West Bengal,5346.57,5797.26,718.18,12.8,2006-04-01,2011-05-05,2012-11-22,2007-09-23,27,21.68,1
PAIM-1145,Project PAIM-1145 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Tamil Nadu,6681.13,7785.04,4042.17,52.2,2003-08-01,2008-08-04,2010-10-10,2007-09-09,38,16.52,1
PAIM-1152,Project PAIM-1152 - Bridge Construction,Telecommunications,Ministry of Communications,ONGC,Punjab,396.36,424.16,353.32,76.7,2001-09-01,2003-02-23,2003-06-28,2007-09-30,6,7.01,0
PAIM-1242,Project PAIM-1242 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Haryana,4939.25,5700.9,4097.13,82.0,2002-12-01,2007-04-09,2008-03-30,2007-09-06,17,15.42,1
PAIM-1247,Project PAIM-1247 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,Indian Railways,Punjab,3671.3,3671.3,3671.3,100.0,2002-04-01,2005-09-12,2005-09-12,2007-09-02,0,0.2,0
PAIM-1254,Project PAIM-1254 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,CPWD,Punjab,6139.98,7671.29,3489.6,40.9,2004-12-01,2008-06-13,2012-11-16,2007-09-17,77,29.93,1
PAIM-1255,Project PAIM-1255 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,Indian Railways,Haryana,1227.74,1227.74,787.79,71.0,2004-04-01,2009-03-06,2009-03-06,2007-09-13,0,0.3,0
PAIM-1297,Project PAIM-1297 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,DMRC,Haryana,4839.31,4839.31,4839.31,100.0,2004-12-01,2007-03-21,2007-03-21,2007-09-17,0,-1.2,0
PAIM-1311,Project PAIM-1311 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHPC,Bihar,6111.55,6111.55,5972.89,100.0,2002-04-01,2005-12-11,2005-12-11,2007-09-02,0,2.1,0
PAIM-1329,Project PAIM-1329 - Thermal Power Unit,Telecommunications,Ministry of Communications,GAIL,Rajasthan,3897.91,4385.53,1239.2,30.3,2006-04-01,2008-09-17,2010-01-12,2007-09-23,23,32.17,1
PAIM-1359,Project PAIM-1359 - Bridge Construction,Coal,Ministry of Coal,NHAI,Uttar Pradesh,3664.49,3999.64,1094.85,31.4,2005-08-01,2009-09-09,2010-11-03,2007-09-20,20,14.97,1
PAIM-1362,Project PAIM-1362 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,DMRC,Maharashtra,6659.09,7271.36,580.07,8.1,2006-04-01,2011-05-05,2015-01-08,2007-09-23,64,23.64,1
PAIM-1405,Project PAIM-1405 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,RVNL,Punjab,5517.66,6990.15,2228.17,37.3,2003-08-01,2009-04-01,2011-05-18,2007-09-09,37,26.69,1
PAIM-1423,Project PAIM-1423 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Bihar,4938.72,6242.62,3323.46,60.0,2002-04-01,2004-10-17,2006-10-22,2007-09-02,35,26.4,1
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,8477.36,5876.88,81.0,2004-04-01,2007-04-16,2008-01-14,2007-09-13,13,9.1,1
PAIM-1472,Project PAIM-1472 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Bihar,5525.3,5934.44,5495.13,92.7,2005-08-01,2007-02-22,2007-08-30,2007-09-20,9,12.12,1
