project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1036,Project PAIM-1036 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,CPWD,Uttar Pradesh,6968.61,6968.61,1006.71,12.9,2007-08-01,2010-09-14,2010-09-14,2008-05-27,19,9.06,1
PAIM-1042,Project PAIM-1042 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Odisha,7643.54,11004.06,6714.79,60.0,2002-12-01,2007-12-05,2012-09-11,2008-05-03,83,43.97,1
PAIM-1050,Project PAIM-1050 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Rajasthan,3527.45,3527.45,298.53,9.2,2007-08-01,2011-06-11,2011-06-11,2008-05-27,32,15.78,1
PAIM-1074,Project PAIM-1074 - Bridge Construction,Telecommunications,Ministry of Communications,GAIL,Rajasthan,4535.11,4535.11,283.6,6.5,2007-08-01,2012-07-05,2012-07-05,2008-05-27,14,15.42,1
PAIM-1099,Project PAIM-1099 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NHAI,Maharashtra,8337.32,9205.75,7630.8,79.3,2002-12-01,2007-08-07,2008-05-06,2008-05-03,13,10.42,1
PAIM-1137,Project PAIM-1137 - Thermal Power Unit,Telecommunications,Ministry of Communications,POWERGRID,West Bengal,5346.57,6054.79,1440.12,21.5,2006-04-01,2011-05-05,2012-11-22,2008-05-20,27,21.68,1
PAIM-1145,Project PAIM-1145 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Tamil Nadu,6681.13,7785.04,4453.54,64.6,2003-08-01,2008-08-04,2010-10-10,2008-05-06,38,16.52,1
PAIM-1152,Project PAIM-1152 - Bridge Construction,Telecommunications,Ministry of Communications,ONGC,Punjab,396.36,424.16,304.22,74.0,2001-09-01,2003-02-23,2003-06-28,2008-05-27,6,7.01,0
PAIM-1242,Project PAIM-1242 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Haryana,4939.25,5700.9,4896.22,79.3,2002-12-01,2007-04-09,2008-03-30,2008-05-03,17,15.42,1
PAIM-1254,Project PAIM-1254 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,CPWD,Punjab,6139.98,7977.56,4093.12,56.0,2004-12-01,2008-06-13,2012-11-16,2008-05-14,77,29.93,1
PAIM-1255,Project PAIM-1255 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,Indian Railways,Haryana,1227.74,1227.74,1142.71,83.3,2004-04-01,2009-03-06,2009-03-06,2008-05-10,0,0.3,0
PAIM-1268,Project PAIM-1268 - Bridge Construction,Coal,Ministry of Coal,NHPC,West Bengal,3378.92,4253.89,2809.9,60.0,2002-05-01,2007-07-04,2009-09-29,2008-05-29,39,25.9,1
PAIM-1297,Project PAIM-1297 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,DMRC,Haryana,4839.31,4839.31,4544.91,100.0,2004-12-01,2007-03-21,2007-03-21,2008-05-14,0,-1.2,0
PAIM-1299,Project PAIM-1299 - Bridge Construction,Telecommunications,Ministry of Communications,GAIL,Bihar,6667.78,6667.78,2750.33,36.0,2007-08-01,2009-11-18,2009-11-18,2008-05-27,0,-1.2,0
PAIM-1329,Project PAIM-1329 - Thermal Power Unit,Telecommunications,Ministry of Communications,GAIL,Rajasthan,3897.91,4664.17,2691.96,51.4,2006-04-01,2008-09-17,2010-01-12,2008-05-20,23,32.17,1
PAIM-1359,Project PAIM-1359 - Bridge Construction,Coal,Ministry of Coal,NHAI,Uttar Pradesh,3664.49,4121.51,2086.03,45.8,2005-08-01,2009-09-09,2010-11-03,2008-05-17,20,14.97,1
PAIM-1362,Project PAIM-1362 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,DMRC,Maharashtra,6659.09,7621.23,981.12,14.2,2006-04-01,2011-05-05,2015-01-08,2008-05-20,64,23.64,1
PAIM-1385,Project PAIM-1385 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,CPWD,Karnataka,6371.96,7704.56,4563.02,60.0,2002-05-01,2003-10-23,2004-10-13,2008-05-29,17,20.91,1
PAIM-1405,Project PAIM-1405 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,RVNL,Punjab,5517.66,6990.15,2977.51,46.5,2003-08-01,2009-04-01,2011-05-18,2008-05-06,37,26.69,1
PAIM-1426,Project PAIM-1426 - Solar Park Development,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7770.08,8477.36,7175.15,77.0,2004-04-01,2007-04-16,2008-01-14,2008-05-10,13,9.1,1
PAIM-1472,Project PAIM-1472 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,POWERGRID,Bihar,5525.3,6083.21,5340.82,90.0,2005-08-01,2007-02-22,2007-08-30,2008-05-17,9,12.12,1
PAIM-1496,Project PAIM-1496 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,RVNL,West Bengal,1458.52,1458.52,426.04,30.7,2007-08-01,2009-04-22,2009-04-22,2008-05-27,9,11.06,1
