project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1002,Project PAIM-1002 - Bridge Construction,Water Resources,Ministry of Jal Shakti,NTPC,Telangana,4443.86,4443.86,3226.36,68.8,2003-05-01,2007-06-09,2007-06-09,2006-02-14,0,4.8,0
PAIM-1027,Project PAIM-1027 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHAI,Tamil Nadu,2444.01,2444.01,1229.4,50.0,2004-01-01,2008-06-08,2008-06-08,2006-02-19,0,2.7,0
PAIM-1044,Project PAIM-1044 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,POWERGRID,Rajasthan,2388.33,2388.33,672.65,26.1,2005-05-01,2008-08-13,2008-08-13,2006-02-25,0,4.6,0
PAIM-1113,Project PAIM-1113 - Expressway,Telecommunications,Ministry of Communications,ONGC,Uttar Pradesh,2293.4,2293.4,1375.31,62.7,2004-01-01,2007-06-14,2007-06-14,2006-02-19,0,3.3,0
PAIM-1278,Project PAIM-1278 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Haryana,3805.34,5168.04,987.21,17.0,2003-05-01,2008-03-05,2013-10-01,2006-02-14,97,42.97,1
PAIM-1301,Project PAIM-1301 - Gas Pipeline Expansion,Railways,Ministry of Railways,GAIL,Tamil Nadu,7260.34,8257.78,1263.98,17.6,2003-05-01,2009-01-29,2010-12-22,2006-02-14,33,16.49,1
PAIM-1322,Project PAIM-1322 - Bridge Construction,Telecommunications,Ministry of Communications,ONGC,Assam,2678.11,2678.11,1970.48,82.1,2002-01-01,2007-01-05,2007-01-05,2006-02-09,0,0.4,0
PAIM-1347,Project PAIM-1347 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,RVNL,Andhra Pradesh,7325.36,7325.36,2914.06,40.1,2004-01-01,2009-09-01,2009-09-01,2006-02-19,0,-1.7,0
PAIM-1374,Project PAIM-1374 - Thermal Power Unit,Coal,Ministry of Coal,GAIL,Uttar Pradesh,5431.14,5431.14,2094.48,36.6,2004-09-01,2008-12-09,2008-12-09,2006-02-23,0,4.0,0
PAIM-1395,Project PAIM-1395 - Railway Line Electrification,Coal,Ministry of Coal,DMRC,Punjab,5739.59,5739.59,208.28,3.5,2005-05-01,2009-05-10,2009-05-10,2006-02-25,108,15.56,1
PAIM-1416,Project PAIM-1416 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,DMRC,Rajasthan,2011.63,2011.63,2011.63,100.0,2002-01-01,2005-05-15,2005-05-15,2006-02-09,0,1.6,0
PAIM-1451,Project PAIM-1451 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,POWERGRID,Gujarat,1929.03,2022.26,871.63,46.4,2002-01-01,2007-11-01,2009-07-23,2006-02-09,30,4.83,1
PAIM-1475,Project PAIM-1475 - Solar Park Development,Railways,Ministry of Railways,GAIL,Assam,916.95,1000.38,404.27,37.6,2002-01-01,2007-03-06,2009-07-14,2006-02-09,41,9.1,1
PAIM-1476,Project PAIM-1476 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Uttar Pradesh,4420.49,4420.49,3742.35,92.0,2002-09-01,2006-05-13,2006-05-13,2006-02-12,0,-0.8,0
PAIM-1490,Project PAIM-1490 - Solar Park Development,Coal,Ministry of Coal,RVNL,West Bengal,5418.6,5418.6,3698.84,78.0,2002-09-01,2007-02-07,2007-02-07,2006-02-12,0,0.7,0
