project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1031,Project PAIM-1031 - Metro Line Phase II,Telecommunications,Ministry of Communications,RVNL,Uttar Pradesh,6391.38,6391.38,975.03,15.5,2014-11-01,2017-05-19,2017-05-19,2015-08-28,28,12.38,1
PAIM-1036,Project PAIM-1036 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,CPWD,Uttar Pradesh,6968.61,7600.23,4787.39,60.8,2007-08-01,2010-09-14,2011-10-17,2015-08-19,19,9.06,1
PAIM-1041,Project PAIM-1041 - Metro Line Phase II,Telecommunications,Ministry of Communications,RVNL,Maharashtra,2651.63,2839.77,1156.31,43.4,2013-07-01,2016-11-12,2018-03-09,2015-08-20,23,11.61,1
PAIM-1050,Project PAIM-1050 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Rajasthan,3527.45,4084.0,2410.02,60.8,2007-08-01,2011-06-11,2013-04-13,2015-08-19,32,15.78,1
PAIM-1074,Project PAIM-1074 - Bridge Construction,Telecommunications,Ministry of Communications,GAIL,Rajasthan,4535.11,5234.45,4033.95,68.7,2007-08-01,2012-07-05,2013-04-24,2015-08-19,14,15.42,1
PAIM-1083,Project PAIM-1083 - Expressway,Power & Renewable Energy,Ministry of Power,Coal India Limited,Bihar,6685.51,6685.51,4036.73,65.9,2014-03-01,2016-05-19,2016-05-19,2015-08-23,0,-0.4,0
PAIM-1138,Project PAIM-1138 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,ONGC,Gujarat,3297.83,3609.21,3208.39,77.5,2010-11-01,2012-06-23,2013-03-23,2015-08-07,13,9.44,1
PAIM-1162,Project PAIM-1162 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHAI,Tamil Nadu,5754.16,6981.16,5895.62,82.5,2012-11-01,2015-01-20,2016-07-19,2015-08-18,26,25.59,1
PAIM-1187,Project PAIM-1187 - Metro Line Phase II,Telecommunications,Ministry of Communications,NTPC,Punjab,7986.33,7986.33,7042.04,100.0,2012-03-01,2013-12-21,2013-12-21,2015-08-13,0,3.8,0
PAIM-1237,Project PAIM-1237 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Telangana,1854.13,1854.13,350.2,17.9,2014-11-01,2019-11-05,2019-11-05,2015-08-28,0,0.4,0
PAIM-1259,Project PAIM-1259 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,POWERGRID,Maharashtra,7519.84,8611.44,5995.89,64.2,2008-04-01,2013-12-31,2015-06-09,2015-08-23,25,14.52,1
PAIM-1261,Project PAIM-1261 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Assam,3443.9,4651.52,2695.7,60.0,2009-08-01,2015-05-02,2019-10-25,2015-08-30,78,35.07,1
PAIM-1299,Project PAIM-1299 - Bridge Construction,Telecommunications,Ministry of Communications,GAIL,Bihar,6667.78,6667.78,6667.78,100.0,2007-08-01,2009-11-18,2009-11-18,2015-08-19,0,-1.2,0
PAIM-1360,Project PAIM-1360 - Metro Line Phase II,Telecommunications,Ministry of Communications,DMRC,Odisha,4838.34,5788.5,3237.67,60.0,2008-04-01,2010-09-18,2012-03-17,2015-08-23,26,19.64,1
PAIM-1376,Project PAIM-1376 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,DMRC,Gujarat,7287.08,7287.08,6647.57,100.0,2012-03-01,2014-05-20,2014-05-20,2015-08-13,0,-1.1,0
PAIM-1378,Project PAIM-1378 - Metro Line Phase II,Telecommunications,Ministry of Communications,CPWD,Rajasthan,5157.53,5764.75,2966.74,46.1,2011-07-01,2017-01-30,2019-04-28,2015-08-09,39,11.77,1
PAIM-1400,Project PAIM-1400 - Metro Line Phase II,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Uttar Pradesh,5549.29,5549.29,192.5,3.5,2014-11-01,2020-01-04,2020-01-04,2015-08-28,48,37.1,1
PAIM-1412,Project PAIM-1412 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,CPWD,West Bengal,5890.33,6536.53,3924.92,60.0,2009-08-01,2013-11-08,2017-06-02,2015-08-30,62,10.97,1
PAIM-1418,Project PAIM-1418 - Thermal Power Unit,Coal,Ministry of Coal,NHPC,Madhya Pradesh,6883.46,8572.74,5312.93,60.0,2008-04-01,2011-05-16,2012-05-06,2015-08-23,17,24.54,1
PAIM-1432,Project PAIM-1432 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Karnataka,2701.56,3001.27,2567.5,77.5,2010-11-01,2013-12-15,2014-12-06,2015-08-07,17,11.09,1
PAIM-1447,Project PAIM-1447 - Solar Park Development,Coal,Ministry of Coal,Coal India Limited,West Bengal,2743.52,2743.52,153.47,5.2,2014-11-01,2019-04-09,2019-04-09,2015-08-28,27,40.45,1
PAIM-1496,Project PAIM-1496 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,RVNL,West Bengal,1458.52,1619.8,1072.13,60.8,2007-08-01,2009-04-22,2009-10-28,2015-08-19,9,11.06,1
