project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1026,Project PAIM-1026 - Expressway,Water Resources,Ministry of Jal Shakti,NHAI,Uttar Pradesh,8393.76,9945.18,5514.83,60.0,2017-11-01,2021-12-10,2024-08-01,2025-11-19,46,18.48,1
PAIM-1049,Project PAIM-1049 - Bridge Construction,Railways,Ministry of Railways,NTPC,Madhya Pradesh,8258.34,8258.34,4943.28,60.2,2023-02-01,2027-11-07,2027-11-07,2025-11-17,0,2.5,0
PAIM-1064,Project PAIM-1064 - Bridge Construction,Railways,Ministry of Railways,POWERGRID,Telangana,1604.51,1604.51,1372.76,85.9,2021-10-01,2026-07-07,2026-07-07,2025-11-09,0,4.9,0
PAIM-1088,Project PAIM-1088 - Gas Pipeline Expansion,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Bihar,8164.55,8164.55,6942.71,94.8,2023-02-01,2025-12-17,2025-12-17,2025-11-17,0,1.4,0
PAIM-1127,Project PAIM-1127 - Railway Line Electrification,Telecommunications,Ministry of Communications,GAIL,Andhra Pradesh,3386.87,3507.21,3025.85,92.7,2023-10-01,2025-10-20,2026-03-15,2025-11-19,7,5.81,1
PAIM-1132,Project PAIM-1132 - Solar Park Development,Water Resources,Ministry of Jal Shakti,POWERGRID,Gujarat,3004.06,3004.06,2684.79,84.9,2023-10-01,2026-03-19,2026-03-19,2025-11-19,0,2.6,0
PAIM-1155,Project PAIM-1155 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,RVNL,Odisha,4621.87,5414.46,2253.29,43.0,2021-10-01,2026-11-04,2030-12-25,2025-11-09,72,17.15,1
PAIM-1218,Project PAIM-1218 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,CPWD,Gujarat,4887.71,4887.71,4887.71,100.0,2021-10-01,2025-06-12,2025-06-12,2025-11-09,0,4.4,0
PAIM-1245,Project PAIM-1245 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,West Bengal,4810.73,4810.73,4348.32,100.0,2018-07-01,2023-12-02,2023-12-02,2025-11-21,0,3.9,0
PAIM-1252,Project PAIM-1252 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,ONGC,Gujarat,3778.33,4393.21,2988.48,70.8,2021-02-01,2025-11-07,2028-01-13,2025-11-07,38,16.27,1
PAIM-1257,Project PAIM-1257 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,RVNL,Haryana,4399.81,5095.52,3066.91,60.0,2020-06-01,2023-02-16,2024-04-11,2025-11-02,20,15.81,1
PAIM-1270,Project PAIM-1270 - Expressway,Power & Renewable Energy,Ministry of Power,GAIL,Gujarat,3116.62,3116.62,2730.69,88.7,2021-10-01,2026-05-08,2026-05-08,2025-11-09,0,2.6,0
PAIM-1335,Project PAIM-1335 - Expressway,Water Resources,Ministry of Jal Shakti,NHPC,Andhra Pradesh,6401.41,7086.35,5019.5,74.2,2020-06-01,2022-06-21,2023-01-17,2025-11-02,10,10.7,1
PAIM-1342,Project PAIM-1342 - Gas Pipeline Expansion,Railways,Ministry of Railways,CPWD,Haryana,1589.12,1923.8,1380.03,64.2,2018-07-01,2024-01-01,2024-12-02,2025-11-21,16,21.06,1
PAIM-1354,Project PAIM-1354 - Solar Park Development,Water Resources,Ministry of Jal Shakti,RVNL,West Bengal,8392.29,8392.29,5788.43,63.1,2023-02-01,2027-08-09,2027-08-09,2025-11-17,0,0.0,0
PAIM-1397,Project PAIM-1397 - Metro Line Phase II,Coal,Ministry of Coal,GAIL,Odisha,772.16,922.95,748.81,80.8,2021-10-01,2025-02-12,2026-09-02,2025-11-09,27,19.53,1
PAIM-1398,Project PAIM-1398 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHAI,Telangana,6531.53,8627.31,5244.0,60.0,2019-03-01,2023-12-05,2026-12-01,2025-11-24,52,32.09,1
PAIM-1456,Project PAIM-1456 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Bihar,8074.73,8710.27,1781.79,19.9,2023-10-01,2029-05-02,2030-10-09,2025-11-19,25,12.88,1
PAIM-1480,Project PAIM-1480 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Punjab,5763.16,6811.06,4681.5,60.0,2017-11-01,2023-03-05,2027-10-30,2025-11-19,81,18.18,1
