project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1014,Project PAIM-1014 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Andhra Pradesh,2625.86,3313.81,1860.96,60.0,2003-02-01,2008-05-05,2012-02-19,2010-06-24,66,26.2,1
PAIM-1028,Project PAIM-1028 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Rajasthan,1288.7,1288.7,1113.13,100.0,2002-06-01,2006-07-10,2006-07-10,2010-06-19,0,3.1,0
PAIM-1114,Project PAIM-1114 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,ONGC,West Bengal,1156.66,1513.51,793.03,60.0,2002-06-01,2007-07-05,2011-11-16,2010-06-19,76,30.85,1
PAIM-1148,Project PAIM-1148 - Metro Line Phase II,Coal,Ministry of Coal,RVNL,Uttar Pradesh,8009.62,8009.62,3061.76,37.6,2009-09-01,2011-02-23,2011-02-23,2010-06-28,11,26.56,1
PAIM-1210,Project PAIM-1210 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,Coal India Limited,Uttar Pradesh,4998.39,5809.84,3321.31,64.6,2005-09-01,2011-02-02,2012-05-08,2010-06-07,22,16.23,1
PAIM-1236,Project PAIM-1236 - Bridge Construction,Power & Renewable Energy,Ministry of Power,POWERGRID,Andhra Pradesh,1369.28,1369.28,43.95,3.4,2009-09-01,2015-03-04,2015-03-04,2010-06-28,30,17.37,1
PAIM-1256,Project PAIM-1256 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Haryana,478.67,478.67,169.32,32.6,2009-01-01,2013-11-06,2013-11-06,2010-06-25,0,1.0,0
PAIM-1283,Project PAIM-1283 - Metro Line Phase II,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Coal India Limited,Odisha,5394.05,5978.26,5333.48,79.3,2005-01-01,2008-04-15,2009-02-24,2010-06-04,15,10.83,1
PAIM-1314,Project PAIM-1314 - Railway Line Electrification,Railways,Ministry of Railways,NHPC,Madhya Pradesh,2872.99,3111.41,2640.59,85.0,2007-09-01,2010-03-19,2011-05-13,2010-06-17,20,9.96,1
PAIM-1319,Project PAIM-1319 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Andhra Pradesh,863.11,962.58,502.28,60.0,2002-06-01,2004-11-17,2005-11-08,2010-06-19,17,11.52,1
PAIM-1419,Project PAIM-1419 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHPC,West Bengal,7286.06,7286.06,6749.92,100.0,2004-06-01,2007-04-17,2007-04-17,2010-06-30,0,2.7,0
PAIM-1435,Project PAIM-1435 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NHAI,Punjab,2900.1,3189.78,2308.83,64.0,2005-09-01,2008-11-14,2010-07-15,2010-06-07,29,9.99,1
PAIM-1448,Project PAIM-1448 - Railway Line Electrification,Railways,Ministry of Railways,GAIL,Assam,1097.5,1097.5,1097.5,100.0,2006-05-01,2008-08-18,2008-08-18,2010-06-09,0,3.6,0
PAIM-1484,Project PAIM-1484 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,NHPC,Bihar,936.93,1024.66,860.96,84.2,2007-01-01,2008-11-21,2009-03-06,2010-06-14,5,9.36,0
