project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1036,Project PAIM-1036 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,CPWD,Uttar Pradesh,6968.61,7600.23,5855.43,74.2,2007-08-01,2010-09-14,2011-10-17,2013-01-01,19,9.06,1
PAIM-1050,Project PAIM-1050 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Rajasthan,3527.45,4084.0,3301.95,74.2,2007-08-01,2011-06-11,2013-04-13,2013-01-01,32,15.78,1
PAIM-1055,Project PAIM-1055 - Expressway,Coal,Ministry of Coal,NHPC,Andhra Pradesh,5973.89,6412.92,2532.36,36.8,2010-04-01,2014-06-09,2017-08-07,2013-01-15,55,8.82,1
PAIM-1057,Project PAIM-1057 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,Indian Railways,Haryana,8278.63,8278.63,1639.83,20.6,2012-04-01,2016-07-09,2016-07-09,2013-01-26,0,3.8,0
PAIM-1074,Project PAIM-1074 - Bridge Construction,Telecommunications,Ministry of Communications,GAIL,Rajasthan,4535.11,5234.45,4516.71,79.3,2007-08-01,2012-07-05,2013-04-24,2013-01-01,14,15.42,1
PAIM-1157,Project PAIM-1157 - Expressway,Water Resources,Ministry of Jal Shakti,NHPC,Odisha,7511.88,7511.88,3899.29,54.6,2010-12-01,2014-12-10,2014-12-10,2013-01-19,0,-0.8,0
PAIM-1210,Project PAIM-1210 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,Coal India Limited,Uttar Pradesh,4998.39,5809.84,4455.74,71.3,2005-09-01,2011-02-02,2012-05-08,2013-01-22,22,16.23,1
PAIM-1259,Project PAIM-1259 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,POWERGRID,Maharashtra,7519.84,8611.44,4198.22,54.1,2008-04-01,2013-12-31,2015-06-09,2013-01-05,25,14.52,1
PAIM-1260,Project PAIM-1260 - Solar Park Development,Power & Renewable Energy,Ministry of Power,DMRC,Assam,3006.28,3006.28,1061.33,33.8,2012-04-01,2014-09-18,2014-09-18,2013-01-26,0,-1.9,0
PAIM-1261,Project PAIM-1261 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Assam,3443.9,4651.52,1066.51,24.6,2009-08-01,2015-05-02,2019-10-25,2013-01-12,78,35.07,1
PAIM-1283,Project PAIM-1283 - Metro Line Phase II,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Coal India Limited,Odisha,5394.05,5978.26,4213.32,68.7,2005-01-01,2008-04-15,2009-02-24,2013-01-19,15,10.83,1
