project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1018,Project PAIM-1018 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,ONGC,Punjab,277.79,349.54,264.38,69.0,2019-10-01,2023-06-12,2025-08-17,2025-03-03,38,25.83,1
PAIM-1026,Project PAIM-1026 - Expressway,Water Resources,Ministry of Jal Shakti,NHAI,Uttar Pradesh,8393.76,9945.18,6593.02,60.0,2017-11-01,2021-12-10,2024-08-01,2025-03-24,46,18.48,1
PAIM-1049,Project PAIM-1049 - Bridge Construction,Railways,Ministry of Railways,NTPC,Madhya Pradesh,8258.34,8258.34,3943.67,46.9,2023-02-01,2027-11-07,2027-11-07,2025-03-22,0,2.5,0
PAIM-1064,Project PAIM-1064 - Bridge Construction,Railways,Ministry of Railways,POWERGRID,Telangana,1604.51,1604.51,1253.87,73.2,2021-10-01,2026-07-07,2026-07-07,2025-03-14,0,4.9,0
PAIM-1065,Project PAIM-1065 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Rajasthan,2461.51,2461.51,2461.51,97.3,2019-10-01,2025-04-02,2025-04-02,2025-03-03,0,3.1,0
PAIM-1088,Project PAIM-1088 - Gas Pipeline Expansion,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Bihar,8164.55,8164.55,6244.48,73.9,2023-02-01,2025-12-17,2025-12-17,2025-03-22,0,1.4,0
PAIM-1127,Project PAIM-1127 - Railway Line Electrification,Telecommunications,Ministry of Communications,GAIL,Andhra Pradesh,3386.87,3463.45,2193.94,55.9,2023-10-01,2025-10-20,2026-03-15,2025-03-24,7,5.81,1
PAIM-1132,Project PAIM-1132 - Solar Park Development,Water Resources,Ministry of Jal Shakti,POWERGRID,Gujarat,3004.06,3004.06,2007.51,60.0,2023-10-01,2026-03-19,2026-03-19,2025-03-24,0,2.6,0
PAIM-1155,Project PAIM-1155 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,RVNL,Odisha,4621.87,5414.46,1578.5,33.1,2021-10-01,2026-11-04,2030-12-25,2025-03-14,72,17.15,1
PAIM-1218,Project PAIM-1218 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,CPWD,Gujarat,4887.71,4887.71,4382.72,92.0,2021-10-01,2025-06-12,2025-06-12,2025-03-14,0,4.4,0
PAIM-1245,Project PAIM-1245 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,West Bengal,4810.73,4810.73,4575.87,100.0,2018-07-01,2023-12-02,2023-12-02,2025-03-26,0,3.9,0
PAIM-1252,Project PAIM-1252 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,ONGC,Gujarat,3778.33,4393.21,2358.15,57.3,2021-02-01,2025-11-07,2028-01-13,2025-03-12,38,16.27,1
PAIM-1257,Project PAIM-1257 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,RVNL,Haryana,4399.81,5095.52,3202.0,64.0,2020-06-01,2023-02-16,2024-04-11,2025-03-07,20,15.81,1
PAIM-1270,Project PAIM-1270 - Expressway,Power & Renewable Energy,Ministry of Power,GAIL,Gujarat,3116.62,3116.62,2317.07,75.5,2021-10-01,2026-05-08,2026-05-08,2025-03-14,0,2.6,0
PAIM-1285,Project PAIM-1285 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,West Bengal,3145.61,4029.27,2208.74,60.0,2017-03-01,2019-01-20,2019-10-20,2025-03-19,13,28.09,1
PAIM-1300,Project PAIM-1300 - Bridge Construction,Telecommunications,Ministry of Communications,POWERGRID,Haryana,1995.95,1995.95,1718.85,100.0,2019-10-01,2023-06-12,2023-06-12,2025-03-03,0,-1.9,0
PAIM-1320,Project PAIM-1320 - Solar Park Development,Power & Renewable Energy,Ministry of Power,NHAI,Uttar Pradesh,3147.66,3522.38,2511.17,70.8,2019-02-01,2022-03-17,2023-10-05,2025-03-01,27,11.9,1
PAIM-1335,Project PAIM-1335 - Expressway,Water Resources,Ministry of Jal Shakti,NHPC,Andhra Pradesh,6401.41,7086.35,5989.82,77.5,2020-06-01,2022-06-21,2023-01-17,2025-03-07,10,10.7,1
PAIM-1342,Project PAIM-1342 - Gas Pipeline Expansion,Railways,Ministry of Railways,CPWD,Haryana,1589.12,1923.8,1347.69,67.5,2018-07-01,2024-01-01,2024-12-02,2025-03-26,16,21.06,1
PAIM-1354,Project PAIM-1354 - Solar Park Development,Water Resources,Ministry of Jal Shakti,RVNL,West Bengal,8392.29,8392.29,3540.25,49.2,2023-02-01,2027-08-09,2027-08-09,2025-03-22,0,0.0,0
PAIM-1389,Project PAIM-1389 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Haryana,3558.78,3558.78,3274.37,100.0,2019-02-01,2023-10-08,2023-10-08,2025-03-01,0,0.0,0
PAIM-1397,Project PAIM-1397 - Metro Line Phase II,Coal,Ministry of Coal,GAIL,Odisha,772.16,922.95,772.32,84.2,2021-10-01,2025-02-12,2026-09-02,2025-03-14,27,19.53,1
PAIM-1398,Project PAIM-1398 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHAI,Telangana,6531.53,8627.31,4929.62,60.0,2019-03-01,2023-12-05,2026-12-01,2025-03-29,52,32.09,1
PAIM-1456,Project PAIM-1456 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Bihar,8074.73,8479.17,860.6,11.8,2023-10-01,2029-05-02,2030-10-09,2025-03-24,25,12.88,1
PAIM-1464,Project PAIM-1464 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Maharashtra,7127.02,7642.53,5017.98,68.7,2017-03-01,2020-07-13,2021-07-04,2025-03-19,17,7.23,1
PAIM-1480,Project PAIM-1480 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Punjab,5763.16,6811.06,4401.9,60.0,2017-11-01,2023-03-05,2027-10-30,2025-03-24,81,18.18,1
