project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1031,Project PAIM-1031 - Metro Line Phase II,Telecommunications,Ministry of Communications,RVNL,Uttar Pradesh,6391.38,7050.54,5085.9,77.5,2014-11-01,2017-05-19,2018-12-27,2017-08-17,28,12.38,1
PAIM-1041,Project PAIM-1041 - Metro Line Phase II,Telecommunications,Ministry of Communications,RVNL,Maharashtra,2651.63,2959.49,2415.99,80.8,2013-07-01,2016-11-12,2018-03-09,2017-08-09,23,11.61,1
PAIM-1055,Project PAIM-1055 - Expressway,Coal,Ministry of Coal,NHPC,Andhra Pradesh,5973.89,6500.72,4037.25,60.0,2010-04-01,2014-06-09,2017-08-07,2017-08-22,55,8.82,1
PAIM-1083,Project PAIM-1083 - Expressway,Power & Renewable Energy,Ministry of Power,Coal India Limited,Bihar,6685.51,6685.51,6685.51,100.0,2014-03-01,2016-05-19,2016-05-19,2017-08-12,0,-0.4,0
PAIM-1098,Project PAIM-1098 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,Indian Railways,Madhya Pradesh,4728.48,5880.17,2112.82,39.6,2015-07-01,2018-09-13,2020-08-26,2017-08-19,34,39.86,1
PAIM-1105,Project PAIM-1105 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Madhya Pradesh,181.87,196.48,149.66,79.5,2015-07-01,2017-09-18,2018-03-26,2017-08-19,9,13.15,1
PAIM-1143,Project PAIM-1143 - Gas Pipeline Expansion,Coal,Ministry of Coal,DMRC,Gujarat,1399.17,1399.17,172.92,11.9,2016-11-01,2020-02-14,2020-02-14,2017-08-28,20,9.7,1
PAIM-1144,Project PAIM-1144 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Assam,6859.38,7173.26,5843.74,90.8,2015-07-01,2017-06-20,2017-10-23,2017-08-19,6,7.49,0
PAIM-1157,Project PAIM-1157 - Expressway,Water Resources,Ministry of Jal Shakti,NHPC,Odisha,7511.88,7511.88,7511.88,100.0,2010-12-01,2014-12-10,2014-12-10,2017-08-26,0,-0.8,0
PAIM-1162,Project PAIM-1162 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHAI,Tamil Nadu,5754.16,7226.56,4911.47,68.5,2012-11-01,2015-01-20,2016-07-19,2017-08-07,26,25.59,1
PAIM-1187,Project PAIM-1187 - Metro Line Phase II,Telecommunications,Ministry of Communications,NTPC,Punjab,7986.33,7986.33,7986.33,100.0,2012-03-01,2013-12-21,2013-12-21,2017-08-02,0,3.8,0
PAIM-1237,Project PAIM-1237 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Telangana,1854.13,1854.13,1007.31,57.5,2014-11-01,2019-11-05,2019-11-05,2017-08-17,0,0.4,0
PAIM-1261,Project PAIM-1261 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Assam,3443.9,4651.52,2783.39,60.0,2009-08-01,2015-05-02,2019-10-25,2017-08-19,78,35.07,1
PAIM-1369,Project PAIM-1369 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Madhya Pradesh,7145.98,7145.98,6140.66,100.0,2010-12-01,2016-04-03,2016-04-03,2017-08-26,0,2.7,0
PAIM-1376,Project PAIM-1376 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,DMRC,Gujarat,7287.08,7287.08,7223.87,100.0,2012-03-01,2014-05-20,2014-05-20,2017-08-02,0,-1.1,0
PAIM-1392,Project PAIM-1392 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHAI,Tamil Nadu,1269.9,1269.9,940.23,77.9,2015-07-01,2018-03-17,2018-03-17,2017-08-19,0,4.9,0
PAIM-1400,Project PAIM-1400 - Metro Line Phase II,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Uttar Pradesh,5549.29,7265.08,1650.74,20.6,2014-11-01,2020-01-04,2022-10-07,2017-08-17,48,37.1,1
PAIM-1412,Project PAIM-1412 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,CPWD,West Bengal,5890.33,6536.53,4044.86,60.0,2009-08-01,2013-11-08,2017-06-02,2017-08-19,62,10.97,1
PAIM-1415,Project PAIM-1415 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Tamil Nadu,6053.71,6636.25,3502.78,59.1,2015-07-01,2018-01-16,2019-08-06,2017-08-19,27,15.75,1
PAIM-1447,Project PAIM-1447 - Solar Park Development,Coal,Ministry of Coal,Coal India Limited,West Bengal,2743.52,3668.32,1226.24,30.2,2014-11-01,2019-04-09,2020-10-27,2017-08-17,27,40.45,1
PAIM-1494,Project PAIM-1494 - Expressway,Coal,Ministry of Coal,NHAI,Gujarat,6072.42,6530.61,5327.64,76.7,2011-08-01,2015-02-11,2016-02-24,2017-08-29,18,7.55,1
