project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1012,Project PAIM-1012 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,Indian Railways,Gujarat,4347.02,4699.1,3789.7,70.8,2015-01-01,2017-04-20,2018-03-22,2021-01-29,16,8.1,1
PAIM-1053,Project PAIM-1053 - Solar Park Development,Power & Renewable Energy,Ministry of Power,GAIL,Tamil Nadu,6481.29,7820.4,2950.96,38.0,2017-08-01,2023-01-02,2023-12-24,2021-01-12,17,20.66,1
PAIM-1141,Project PAIM-1141 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Gujarat,3991.02,5076.87,3270.16,63.8,2015-08-01,2020-09-03,2022-10-20,2021-01-01,37,27.21,1
PAIM-1170,Project PAIM-1170 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Rajasthan,4338.16,4721.68,2465.01,60.0,2015-08-01,2017-11-18,2019-10-11,2021-01-01,33,8.84,1
PAIM-1185,Project PAIM-1185 - Expressway,Railways,Ministry of Railways,GAIL,West Bengal,7646.16,9676.62,6262.12,60.0,2015-01-01,2016-10-22,2017-05-20,2021-01-29,10,26.56,1
PAIM-1195,Project PAIM-1195 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,DMRC,Andhra Pradesh,3029.23,3029.23,994.56,30.2,2020-04-01,2023-01-16,2023-01-16,2021-01-26,0,4.1,0
PAIM-1211,Project PAIM-1211 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,GAIL,Assam,7049.95,8810.28,5904.34,66.2,2018-04-01,2021-04-15,2023-03-08,2021-01-15,33,29.96,1
PAIM-1214,Project PAIM-1214 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Haryana,2537.27,2537.27,1033.23,46.3,2019-08-01,2022-11-13,2022-11-13,2021-01-22,0,0.3,0
PAIM-1215,Project PAIM-1215 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,Indian Railways,Odisha,4716.86,4716.86,4716.86,100.0,2018-12-01,2020-08-22,2020-08-22,2021-01-19,0,4.9,0
PAIM-1220,Project PAIM-1220 - Expressway,Railways,Ministry of Railways,GAIL,Tamil Nadu,1524.58,1524.58,1351.85,83.3,2016-12-01,2021-11-05,2021-11-05,2021-01-09,0,2.1,0
PAIM-1224,Project PAIM-1224 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,DMRC,Madhya Pradesh,6933.46,7727.45,2133.43,31.4,2018-12-01,2023-01-09,2024-12-22,2021-01-19,34,18.74,1
PAIM-1276,Project PAIM-1276 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Gujarat,8046.72,8948.51,5900.31,68.7,2013-01-01,2016-07-14,2017-07-27,2021-01-19,18,11.21,1
PAIM-1290,Project PAIM-1290 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Madhya Pradesh,6161.97,6820.55,3853.47,50.9,2018-12-01,2021-12-15,2022-09-14,2021-01-19,13,17.49,1
PAIM-1306,Project PAIM-1306 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Punjab,1521.66,1653.49,1081.7,70.8,2015-01-01,2020-02-04,2022-07-25,2021-01-29,43,8.66,1
PAIM-1339,Project PAIM-1339 - Railway Line Electrification,Telecommunications,Ministry of Communications,RVNL,Punjab,5167.99,5167.99,1915.98,42.5,2019-08-01,2023-03-13,2023-03-13,2021-01-22,0,1.0,0
