project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1031,Project PAIM-1031 - Metro Line Phase II,Telecommunications,Ministry of Communications,RVNL,Uttar Pradesh,6391.38,6874.76,3749.08,59.1,2014-11-01,2017-05-19,2018-12-27,2016-12-20,28,12.38,1
PAIM-1041,Project PAIM-1041 - Metro Line Phase II,Telecommunications,Ministry of Communications,RVNL,Maharashtra,2651.63,2959.49,2512.56,84.2,2013-07-01,2016-11-12,2018-03-09,2016-12-12,23,11.61,1
PAIM-1055,Project PAIM-1055 - Expressway,Coal,Ministry of Coal,NHPC,Andhra Pradesh,5973.89,6500.72,3651.24,60.0,2010-04-01,2014-06-09,2017-08-07,2016-12-25,55,8.82,1
PAIM-1083,Project PAIM-1083 - Expressway,Power & Renewable Energy,Ministry of Power,Coal India Limited,Bihar,6685.51,6685.51,6685.51,100.0,2014-03-01,2016-05-19,2016-05-19,2016-12-15,0,-0.4,0
PAIM-1098,Project PAIM-1098 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,Indian Railways,Madhya Pradesh,4728.48,5461.37,1370.11,23.5,2015-07-01,2018-09-13,2020-08-26,2016-12-22,34,39.86,1
PAIM-1105,Project PAIM-1105 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Madhya Pradesh,181.87,191.17,83.58,47.8,2015-07-01,2017-09-18,2018-03-26,2016-12-22,9,13.15,1
PAIM-1144,Project PAIM-1144 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Assam,6859.38,7059.12,4297.14,58.0,2015-07-01,2017-06-20,2017-10-23,2016-12-22,6,7.49,0
PAIM-1157,Project PAIM-1157 - Expressway,Water Resources,Ministry of Jal Shakti,NHPC,Odisha,7511.88,7511.88,7511.88,100.0,2010-12-01,2014-12-10,2014-12-10,2016-12-29,0,-0.8,0
PAIM-1162,Project PAIM-1162 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHAI,Tamil Nadu,5754.16,7226.56,4744.69,73.2,2012-11-01,2015-01-20,2016-07-19,2016-12-10,26,25.59,1
PAIM-1187,Project PAIM-1187 - Metro Line Phase II,Telecommunications,Ministry of Communications,NTPC,Punjab,7986.33,7986.33,7778.3,100.0,2012-03-01,2013-12-21,2013-12-21,2016-12-05,0,3.8,0
PAIM-1237,Project PAIM-1237 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Telangana,1854.13,1854.13,878.01,44.8,2014-11-01,2019-11-05,2019-11-05,2016-12-20,0,0.4,0
PAIM-1261,Project PAIM-1261 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Assam,3443.9,4651.52,2636.55,60.0,2009-08-01,2015-05-02,2019-10-25,2016-12-22,78,35.07,1
PAIM-1369,Project PAIM-1369 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Madhya Pradesh,7145.98,7145.98,6179.47,100.0,2010-12-01,2016-04-03,2016-04-03,2016-12-29,0,2.7,0
PAIM-1376,Project PAIM-1376 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,DMRC,Gujarat,7287.08,7287.08,7287.08,100.0,2012-03-01,2014-05-20,2014-05-20,2016-12-05,0,-1.1,0
PAIM-1378,Project PAIM-1378 - Metro Line Phase II,Telecommunications,Ministry of Communications,CPWD,Rajasthan,5157.53,5764.75,4331.08,68.5,2011-07-01,2017-01-30,2019-04-28,2016-12-01,39,11.77,1
PAIM-1392,Project PAIM-1392 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHAI,Tamil Nadu,1269.9,1269.9,636.57,55.0,2015-07-01,2018-03-17,2018-03-17,2016-12-22,0,4.9,0
PAIM-1400,Project PAIM-1400 - Metro Line Phase II,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Uttar Pradesh,5549.29,6807.53,1064.62,13.6,2014-11-01,2020-01-04,2022-10-07,2016-12-20,48,37.1,1
PAIM-1412,Project PAIM-1412 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,CPWD,West Bengal,5890.33,6536.53,3357.63,60.0,2009-08-01,2013-11-08,2017-06-02,2016-12-22,62,10.97,1
PAIM-1415,Project PAIM-1415 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Tamil Nadu,6053.71,6424.42,2149.1,35.3,2015-07-01,2018-01-16,2019-08-06,2016-12-22,27,15.75,1
PAIM-1447,Project PAIM-1447 - Solar Park Development,Coal,Ministry of Coal,Coal India Limited,West Bengal,2743.52,3421.71,722.54,20.2,2014-11-01,2019-04-09,2020-10-27,2016-12-20,27,40.45,1
