project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1022,Project PAIM-1022 - Expressway,Coal,Ministry of Coal,DMRC,Rajasthan,3707.86,4270.45,2464.21,60.8,2008-10-01,2011-12-15,2012-10-03,2016-10-19,14,15.17,1
PAIM-1081,Project PAIM-1081 - Expressway,Coal,Ministry of Coal,DMRC,Maharashtra,7855.02,8349.99,3405.73,45.8,2014-01-01,2018-02-09,2019-05-16,2016-10-17,22,7.56,1
PAIM-1091,Project PAIM-1091 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,CPWD,Gujarat,1486.6,1736.89,1059.09,60.0,2010-10-01,2012-03-24,2012-08-17,2016-10-29,7,16.84,1
PAIM-1117,Project PAIM-1117 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,Indian Railways,West Bengal,6464.38,7600.76,2453.64,29.4,2015-05-01,2018-01-15,2019-09-15,2016-10-22,29,45.2,1
PAIM-1118,Project PAIM-1118 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Rajasthan,3827.69,3827.69,3827.69,100.0,2010-02-01,2012-09-18,2012-09-18,2016-10-27,0,-0.1,0
PAIM-1139,Project PAIM-1139 - Metro Line Phase II,Coal,Ministry of Coal,NTPC,Tamil Nadu,8090.25,8090.25,4160.3,58.4,2014-01-01,2018-12-06,2018-12-06,2016-10-17,0,2.6,0
PAIM-1163,Project PAIM-1163 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,GAIL,Telangana,6377.04,6377.04,1361.45,21.8,2016-01-01,2020-01-10,2020-01-10,2016-10-27,0,4.7,0
PAIM-1173,Project PAIM-1173 - Expressway,Telecommunications,Ministry of Communications,GAIL,Gujarat,3645.37,4333.87,2864.17,60.0,2009-06-01,2014-02-05,2018-01-24,2016-10-22,69,18.89,1
PAIM-1178,Project PAIM-1178 - Expressway,Railways,Ministry of Railways,RVNL,Madhya Pradesh,7851.77,7851.77,7423.18,100.0,2012-01-01,2016-02-09,2016-02-09,2016-10-06,0,2.6,0
PAIM-1181,Project PAIM-1181 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Madhya Pradesh,6975.36,6975.36,3012.0,38.6,2016-01-01,2017-06-24,2017-06-24,2016-10-27,6,16.38,1
PAIM-1204,Project PAIM-1204 - Solar Park Development,Power & Renewable Energy,Ministry of Power,CPWD,West Bengal,2717.87,2717.87,809.37,31.7,2015-05-01,2020-05-04,2020-05-04,2016-10-22,0,1.7,0
PAIM-1228,Project PAIM-1228 - Expressway,Coal,Ministry of Coal,NHAI,Uttar Pradesh,3232.29,3232.29,3232.29,100.0,2012-09-01,2014-11-20,2014-11-20,2016-10-10,0,-1.1,0
PAIM-1241,Project PAIM-1241 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,GAIL,Assam,5269.82,5722.63,3505.46,55.6,2012-01-01,2017-06-03,2019-07-20,2016-10-06,37,8.59,1
PAIM-1250,Project PAIM-1250 - Railway Line Electrification,Coal,Ministry of Coal,Coal India Limited,Rajasthan,2873.52,2873.52,438.25,15.6,2016-01-01,2021-10-31,2021-10-31,2016-10-27,0,3.4,0
PAIM-1313,Project PAIM-1313 - Solar Park Development,Telecommunications,Ministry of Communications,NTPC,Odisha,7858.46,7858.46,494.55,5.5,2016-01-01,2021-03-05,2021-03-05,2016-10-27,42,17.73,1
PAIM-1350,Project PAIM-1350 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHAI,Bihar,5517.18,6401.71,4058.49,70.8,2010-10-01,2016-03-03,2018-08-02,2016-10-29,42,16.03,1
PAIM-1358,Project PAIM-1358 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHAI,Bihar,485.04,653.66,334.87,60.0,2012-01-01,2015-02-14,2016-09-23,2016-10-06,28,34.76,1
PAIM-1409,Project PAIM-1409 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,ONGC,Gujarat,4080.87,4765.9,3633.8,73.0,2012-01-01,2016-01-10,2017-07-09,2016-10-06,26,16.79,1
PAIM-1482,Project PAIM-1482 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Punjab,6983.66,6983.66,5980.47,100.0,2013-05-01,2015-08-19,2015-08-19,2016-10-12,0,1.7,0
PAIM-1483,Project PAIM-1483 - Gas Pipeline Expansion,Railways,Ministry of Railways,RVNL,Rajasthan,1497.83,1730.38,554.26,32.2,2012-09-01,2018-06-02,2020-12-11,2016-10-10,44,15.53,1
