project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1153,Project PAIM-1153 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,RVNL,Tamil Nadu,6585.7,8698.07,6631.1,69.3,2017-09-01,2020-01-19,2021-11-21,2021-10-10,32,32.08,1
PAIM-1167,Project PAIM-1167 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Coal India Limited,Gujarat,3509.5,3898.88,3344.17,89.0,2019-09-01,2021-05-23,2021-11-07,2021-10-20,8,18.16,1
PAIM-1197,Project PAIM-1197 - Metro Line Phase II,Telecommunications,Ministry of Communications,GAIL,Punjab,6983.48,8503.12,5216.15,68.5,2017-01-01,2020-08-13,2022-11-09,2021-10-07,39,21.76,1
PAIM-1203,Project PAIM-1203 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Maharashtra,2822.23,2822.23,298.4,11.9,2021-01-01,2024-03-16,2024-03-16,2021-10-28,14,19.28,1
PAIM-1223,Project PAIM-1223 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Uttar Pradesh,1874.95,1874.95,1081.17,60.0,2020-05-01,2022-10-18,2022-10-18,2021-10-23,0,3.5,0
PAIM-1251,Project PAIM-1251 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,Indian Railways,Andhra Pradesh,3868.04,5006.36,3433.32,60.0,2013-10-01,2016-10-15,2018-10-20,2021-10-19,35,29.43,1
PAIM-1267,Project PAIM-1267 - Solar Park Development,Water Resources,Ministry of Jal Shakti,NTPC,Punjab,2626.09,3195.41,1811.27,60.0,2015-10-01,2019-02-12,2021-02-16,2021-10-29,35,21.68,1
PAIM-1293,Project PAIM-1293 - Expressway,Coal,Ministry of Coal,DMRC,Andhra Pradesh,6345.66,6872.81,4605.43,70.8,2015-10-01,2020-11-03,2022-06-13,2021-10-29,28,8.31,1
PAIM-1304,Project PAIM-1304 - Expressway,Railways,Ministry of Railways,NTPC,Assam,4046.8,4046.8,3536.44,83.1,2017-01-01,2022-10-02,2022-10-02,2021-10-07,0,-1.3,0
PAIM-1318,Project PAIM-1318 - Expressway,Water Resources,Ministry of Jal Shakti,Indian Railways,West Bengal,5684.26,5684.26,5684.26,100.0,2015-10-01,2018-01-18,2018-01-18,2021-10-29,0,3.5,0
PAIM-1327,Project PAIM-1327 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,RVNL,Gujarat,4866.43,5272.31,4471.21,77.8,2018-05-01,2020-03-21,2021-02-20,2021-10-12,16,8.34,1
PAIM-1368,Project PAIM-1368 - Gas Pipeline Expansion,Railways,Ministry of Railways,NTPC,Gujarat,5934.89,7269.86,4512.28,60.0,2016-05-01,2019-04-16,2020-12-14,2021-10-02,29,22.49,1
PAIM-1393,Project PAIM-1393 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,DMRC,Assam,3551.83,3551.83,3035.93,100.0,2018-05-01,2021-06-14,2021-06-14,2021-10-12,0,-1.6,0
PAIM-1401,Project PAIM-1401 - Thermal Power Unit,Railways,Ministry of Railways,ONGC,Punjab,3464.03,3464.03,3464.03,100.0,2015-02-01,2019-02-10,2019-02-10,2021-10-27,0,2.0,0
PAIM-1411,Project PAIM-1411 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Bihar,1034.4,1403.59,803.69,60.0,2017-01-01,2020-07-14,2023-02-13,2021-10-07,45,35.69,1
PAIM-1454,Project PAIM-1454 - Bridge Construction,Telecommunications,Ministry of Communications,NHAI,Haryana,1705.75,1705.75,1705.75,100.0,2016-05-01,2019-05-16,2019-05-16,2021-10-02,0,-0.7,0
PAIM-1467,Project PAIM-1467 - Gas Pipeline Expansion,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Odisha,815.13,1182.4,766.06,60.0,2017-09-01,2021-09-10,2026-03-05,2021-10-10,78,45.06,1
PAIM-1487,Project PAIM-1487 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,RVNL,West Bengal,4006.32,4006.32,2520.84,58.9,2019-09-01,2023-05-13,2023-05-13,2021-10-20,0,3.3,0
PAIM-1488,Project PAIM-1488 - Metro Line Phase II,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,CPWD,Bihar,1716.55,1716.55,529.79,33.9,2021-01-01,2022-07-25,2022-07-25,2021-10-28,18,29.35,1
