project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1002,Project PAIM-1002 - Bridge Construction,Water Resources,Ministry of Jal Shakti,NTPC,Telangana,4443.86,4443.86,4437.43,100.0,2003-05-01,2007-06-09,2007-06-09,2008-02-04,0,4.8,0
PAIM-1027,Project PAIM-1027 - Gas Pipeline Expansion,Railways,Ministry of Railways,NHAI,Tamil Nadu,2444.01,2444.01,2279.64,91.6,2004-01-01,2008-06-08,2008-06-08,2008-02-09,0,2.7,0
PAIM-1037,Project PAIM-1037 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,POWERGRID,Assam,6734.79,7119.13,2434.69,35.9,2006-09-01,2009-06-17,2010-04-06,2008-02-23,14,14.67,1
PAIM-1044,Project PAIM-1044 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,POWERGRID,Rajasthan,2388.33,2388.33,2001.01,84.1,2005-05-01,2008-08-13,2008-08-13,2008-02-15,0,4.6,0
PAIM-1100,Project PAIM-1100 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Punjab,4302.09,4302.09,1111.74,23.2,2007-05-01,2009-06-19,2009-06-19,2008-02-25,7,16.29,1
PAIM-1113,Project PAIM-1113 - Expressway,Telecommunications,Ministry of Communications,ONGC,Uttar Pradesh,2293.4,2293.4,2293.4,100.0,2004-01-01,2007-06-14,2007-06-14,2008-02-09,0,3.3,0
PAIM-1126,Project PAIM-1126 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,GAIL,Uttar Pradesh,2456.02,2614.14,2210.14,90.8,2006-01-01,2007-09-23,2008-06-22,2008-02-20,13,10.53,1
PAIM-1147,Project PAIM-1147 - Solar Park Development,Power & Renewable Energy,Ministry of Power,Coal India Limited,Assam,3587.32,3729.13,1410.69,43.4,2006-01-01,2009-05-15,2010-05-06,2008-02-20,17,6.47,1
PAIM-1165,Project PAIM-1165 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,RVNL,Haryana,5718.18,6410.02,462.33,7.8,2006-09-01,2012-02-02,2016-07-27,2008-02-23,78,31.11,1
PAIM-1205,Project PAIM-1205 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,West Bengal,2256.8,2539.42,532.04,23.1,2006-01-01,2010-03-11,2013-05-29,2008-02-20,56,20.49,1
PAIM-1243,Project PAIM-1243 - Bridge Construction,Coal,Ministry of Coal,Coal India Limited,Bihar,5454.95,6889.3,1794.52,24.6,2006-01-01,2009-09-12,2014-02-15,2008-02-20,77,43.03,1
PAIM-1271,Project PAIM-1271 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,DMRC,Odisha,2192.87,2192.87,718.71,29.9,2006-09-01,2012-01-03,2012-01-03,2008-02-23,0,-1.3,0
PAIM-1278,Project PAIM-1278 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,POWERGRID,Haryana,3805.34,5440.58,2804.58,55.6,2003-05-01,2008-03-05,2013-10-01,2008-02-04,97,42.97,1
PAIM-1301,Project PAIM-1301 - Gas Pipeline Expansion,Railways,Ministry of Railways,GAIL,Tamil Nadu,7260.34,8457.27,3590.98,40.6,2003-05-01,2009-01-29,2010-12-22,2008-02-04,33,16.49,1
PAIM-1347,Project PAIM-1347 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,RVNL,Andhra Pradesh,7325.36,7325.36,5645.65,73.5,2004-01-01,2009-09-01,2009-09-01,2008-02-09,0,-1.7,0
PAIM-1364,Project PAIM-1364 - Railway Line Electrification,Coal,Ministry of Coal,NHPC,Maharashtra,769.37,816.03,72.21,7.7,2006-09-01,2011-11-04,2016-09-02,2008-02-23,84,15.6,1
PAIM-1374,Project PAIM-1374 - Thermal Power Unit,Coal,Ministry of Coal,GAIL,Uttar Pradesh,5431.14,5431.14,4980.73,80.7,2004-09-01,2008-12-09,2008-12-09,2008-02-13,0,4.0,0
PAIM-1395,Project PAIM-1395 - Railway Line Electrification,Coal,Ministry of Coal,DMRC,Punjab,5739.59,6483.83,1338.24,22.3,2005-05-01,2009-05-10,2015-07-26,2008-02-15,108,15.56,1
PAIM-1436,Project PAIM-1436 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Madhya Pradesh,1358.33,1677.84,1126.02,60.0,2001-06-01,2003-11-18,2005-06-27,2008-02-25,28,23.52,1
PAIM-1439,Project PAIM-1439 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHAI,Andhra Pradesh,2534.98,2534.98,1014.4,35.4,2007-05-01,2008-11-21,2008-11-21,2008-02-25,9,15.33,1
PAIM-1476,Project PAIM-1476 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Uttar Pradesh,4420.49,4420.49,4399.62,100.0,2002-09-01,2006-05-13,2006-05-13,2008-02-02,0,-0.8,0
PAIM-1490,Project PAIM-1490 - Solar Park Development,Coal,Ministry of Coal,RVNL,West Bengal,5418.6,5418.6,4633.32,100.0,2002-09-01,2007-02-07,2007-02-07,2008-02-02,0,0.7,0
