project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1051,Project PAIM-1051 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Madhya Pradesh,2418.59,2665.23,1847.94,74.3,2010-09-01,2013-08-16,2014-10-10,2013-06-17,20,12.24,1
PAIM-1070,Project PAIM-1070 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,Odisha,7405.36,10343.3,6032.66,60.0,2008-01-01,2009-07-24,2010-06-25,2013-06-03,16,39.67,1
PAIM-1174,Project PAIM-1174 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,5982.73,6847.73,5227.09,69.0,2008-01-01,2013-02-03,2015-12-20,2013-06-03,50,14.46,1
PAIM-1178,Project PAIM-1178 - Expressway,Railways,Ministry of Railways,RVNL,Madhya Pradesh,7851.77,7851.77,3026.22,37.9,2012-01-01,2016-02-09,2016-02-09,2013-06-24,0,2.6,0
PAIM-1213,Project PAIM-1213 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,Coal India Limited,Bihar,7811.48,9725.14,5063.29,60.0,2007-06-01,2012-07-04,2014-11-12,2013-06-29,41,24.5,1
PAIM-1228,Project PAIM-1228 - Expressway,Coal,Ministry of Coal,NHAI,Uttar Pradesh,3232.29,3232.29,1172.06,37.2,2012-09-01,2014-11-20,2014-11-20,2013-06-28,0,-1.1,0
PAIM-1241,Project PAIM-1241 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,GAIL,Assam,5269.82,5445.91,467.69,10.1,2012-01-01,2017-06-03,2019-07-20,2013-06-24,37,8.59,1
PAIM-1277,Project PAIM-1277 - Railway Line Electrification,Coal,Ministry of Coal,ONGC,Telangana,5399.93,5399.93,5035.47,100.0,2007-06-01,2009-08-19,2009-08-19,2013-06-29,0,1.0,0
PAIM-1286,Project PAIM-1286 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,DMRC,Punjab,3582.91,3858.3,2684.88,77.5,2010-09-01,2012-03-24,2013-01-11,2013-06-17,14,9.22,1
PAIM-1288,Project PAIM-1288 - Metro Line Phase II,Telecommunications,Ministry of Communications,NHPC,Rajasthan,2302.45,2302.45,2102.27,100.0,2008-09-01,2010-02-23,2010-02-23,2013-06-07,0,4.7,0
PAIM-1307,Project PAIM-1307 - Solar Park Development,Telecommunications,Ministry of Communications,Coal India Limited,Rajasthan,4867.35,4867.35,4867.35,100.0,2008-01-01,2012-09-06,2012-09-06,2013-06-03,0,1.9,0
PAIM-1323,Project PAIM-1323 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHAI,Odisha,6717.97,6717.97,6717.97,100.0,2008-01-01,2013-04-04,2013-04-04,2013-06-03,0,0.9,0
PAIM-1333,Project PAIM-1333 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Andhra Pradesh,6178.56,6830.52,4107.82,67.5,2006-10-01,2008-08-21,2009-04-08,2013-06-26,11,10.55,1
PAIM-1358,Project PAIM-1358 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,NHAI,Bihar,485.04,550.61,150.52,24.6,2012-01-01,2015-02-14,2016-09-23,2013-06-24,28,34.76,1
PAIM-1388,Project PAIM-1388 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,DMRC,Andhra Pradesh,3851.72,4790.51,3107.48,60.0,2006-10-01,2010-07-12,2012-06-24,2013-06-26,34,24.37,1
PAIM-1409,Project PAIM-1409 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,ONGC,Gujarat,4080.87,4347.27,765.4,18.3,2012-01-01,2016-01-10,2017-07-09,2013-06-24,26,16.79,1
PAIM-1410,Project PAIM-1410 - Thermal Power Unit,Telecommunications,Ministry of Communications,CPWD,Gujarat,3651.89,4035.53,2601.33,69.0,2009-05-01,2013-10-07,2015-04-06,2013-06-09,26,10.51,1
PAIM-1425,Project PAIM-1425 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Assam,942.28,1058.23,141.46,13.8,2010-01-01,2015-08-03,2019-07-22,2013-06-14,69,12.31,1
PAIM-1483,Project PAIM-1483 - Gas Pipeline Expansion,Railways,Ministry of Railways,RVNL,Rajasthan,1497.83,1497.83,43.86,2.9,2012-09-01,2018-06-02,2018-06-02,2013-06-28,44,15.53,1
