project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1012,Project PAIM-1012 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,Indian Railways,Gujarat,4347.02,4699.1,4284.75,80.8,2015-01-01,2017-04-20,2018-03-22,2019-02-09,16,8.1,1
PAIM-1052,Project PAIM-1052 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,POWERGRID,Madhya Pradesh,7533.06,10124.27,6976.47,60.0,2011-02-01,2013-04-21,2015-04-04,2019-02-19,34,34.4,1
PAIM-1120,Project PAIM-1120 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,ONGC,Bihar,7473.71,8846.13,6174.38,61.0,2012-06-01,2014-07-21,2015-10-05,2019-02-25,21,18.36,1
PAIM-1153,Project PAIM-1153 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,RVNL,Tamil Nadu,6585.7,7407.18,3266.58,40.6,2017-09-01,2020-01-19,2021-11-21,2019-02-23,32,32.08,1
PAIM-1168,Project PAIM-1168 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Bihar,4358.43,4773.48,3249.66,60.0,2011-02-01,2014-02-15,2016-01-08,2019-02-19,33,9.52,1
PAIM-1185,Project PAIM-1185 - Expressway,Railways,Ministry of Railways,GAIL,West Bengal,7646.16,9676.62,5734.8,65.5,2015-01-01,2016-10-22,2017-05-20,2019-02-09,10,26.56,1
PAIM-1197,Project PAIM-1197 - Metro Line Phase II,Telecommunications,Ministry of Communications,GAIL,Punjab,6983.48,7912.15,2600.4,35.1,2017-01-01,2020-08-13,2022-11-09,2019-02-20,39,21.76,1
PAIM-1275,Project PAIM-1275 - Thermal Power Unit,Railways,Ministry of Railways,NTPC,West Bengal,7623.89,8586.92,7055.3,74.7,2015-09-01,2018-08-16,2020-12-24,2019-02-12,41,12.63,1
PAIM-1304,Project PAIM-1304 - Expressway,Railways,Ministry of Railways,NTPC,Assam,4046.8,4046.8,1728.71,39.6,2017-01-01,2022-10-02,2022-10-02,2019-02-20,0,-1.3,0
PAIM-1306,Project PAIM-1306 - Solar Park Development,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Punjab,1521.66,1653.49,928.33,54.5,2015-01-01,2020-02-04,2022-07-25,2019-02-09,43,8.66,1
PAIM-1327,Project PAIM-1327 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,RVNL,Gujarat,4866.43,4866.43,1278.74,26.0,2018-05-01,2020-03-21,2020-03-21,2019-02-25,16,8.34,1
PAIM-1368,Project PAIM-1368 - Gas Pipeline Expansion,Railways,Ministry of Railways,NTPC,Gujarat,5934.89,7047.37,4259.03,69.3,2016-05-01,2019-04-16,2020-12-14,2019-02-15,29,22.49,1
PAIM-1393,Project PAIM-1393 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,DMRC,Assam,3551.83,3551.83,916.39,27.4,2018-05-01,2021-06-14,2021-06-14,2019-02-25,0,-1.6,0
PAIM-1411,Project PAIM-1411 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Bihar,1034.4,1260.02,465.19,32.9,2017-01-01,2020-07-14,2023-02-13,2019-02-20,45,35.69,1
PAIM-1454,Project PAIM-1454 - Bridge Construction,Telecommunications,Ministry of Communications,NHAI,Haryana,1705.75,1705.75,1505.21,90.2,2016-05-01,2019-05-16,2019-05-16,2019-02-15,0,-0.7,0
PAIM-1467,Project PAIM-1467 - Gas Pipeline Expansion,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Odisha,815.13,957.96,123.56,12.4,2017-09-01,2021-09-10,2026-03-05,2019-02-23,78,45.06,1
