project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1032,Project PAIM-1032 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Bihar,4311.99,4512.53,927.88,19.7,2015-04-01,2019-02-09,2020-01-31,2016-09-22,17,11.96,1
PAIM-1039,Project PAIM-1039 - Railway Line Electrification,Railways,Ministry of Railways,GAIL,Bihar,3691.49,3989.65,579.65,15.4,2014-08-01,2019-10-04,2021-08-26,2016-09-19,33,13.22,1
PAIM-1051,Project PAIM-1051 - Solar Park Development,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Madhya Pradesh,2418.59,2714.55,1565.66,65.0,2010-09-01,2013-08-16,2014-10-10,2016-09-29,20,12.24,1
PAIM-1169,Project PAIM-1169 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,Indian Railways,Maharashtra,5240.97,6525.74,4898.25,73.0,2011-12-01,2015-05-14,2017-06-08,2016-09-05,36,24.51,1
PAIM-1239,Project PAIM-1239 - Bridge Construction,Power & Renewable Energy,Ministry of Power,CPWD,Andhra Pradesh,2296.47,2296.47,370.39,16.4,2015-12-01,2018-05-19,2018-05-19,2016-09-26,22,39.29,1
PAIM-1264,Project PAIM-1264 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,RVNL,Telangana,3759.13,3759.13,2484.24,73.2,2013-04-01,2018-01-05,2018-01-05,2016-09-12,0,-0.4,0
PAIM-1265,Project PAIM-1265 - Bridge Construction,Telecommunications,Ministry of Communications,CPWD,Bihar,5680.35,5680.35,5680.35,100.0,2012-08-01,2016-01-13,2016-01-13,2016-09-09,0,-2.0,0
PAIM-1286,Project PAIM-1286 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,DMRC,Punjab,3582.91,3913.38,2213.43,60.0,2010-09-01,2012-03-24,2013-01-11,2016-09-29,14,9.22,1
PAIM-1288,Project PAIM-1288 - Metro Line Phase II,Telecommunications,Ministry of Communications,NHPC,Rajasthan,2302.45,2302.45,2104.23,100.0,2008-09-01,2010-02-23,2010-02-23,2016-09-19,0,4.7,0
PAIM-1295,Project PAIM-1295 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,POWERGRID,Assam,6845.25,8183.52,4870.65,68.5,2011-12-01,2014-12-15,2015-12-06,2016-09-05,17,19.55,1
PAIM-1298,Project PAIM-1298 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHAI,Uttar Pradesh,7182.32,8241.13,7148.01,82.0,2011-12-01,2016-01-09,2016-11-19,2016-09-05,15,14.74,1
PAIM-1310,Project PAIM-1310 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,NHAI,West Bengal,2824.49,2824.49,2824.49,90.3,2014-08-01,2016-11-18,2016-11-18,2016-09-19,0,0.4,0
PAIM-1352,Project PAIM-1352 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHPC,Karnataka,5612.87,5612.87,5612.87,100.0,2011-04-01,2014-06-14,2014-06-14,2016-09-01,0,-0.1,0
PAIM-1375,Project PAIM-1375 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,RVNL,Gujarat,8386.02,9413.19,5876.86,63.2,2013-12-01,2017-01-14,2019-05-04,2016-09-16,40,14.7,1
PAIM-1410,Project PAIM-1410 - Thermal Power Unit,Telecommunications,Ministry of Communications,CPWD,Gujarat,3651.89,4035.53,2430.67,64.2,2009-05-01,2013-10-07,2015-04-06,2016-09-21,26,10.51,1
PAIM-1420,Project PAIM-1420 - Bridge Construction,Water Resources,Ministry of Jal Shakti,Coal India Limited,Odisha,1077.38,1143.89,257.17,25.4,2014-08-01,2019-06-06,2020-04-16,2016-09-19,15,10.1,1
PAIM-1425,Project PAIM-1425 - Thermal Power Unit,Road Transport & Highways,Ministry of Road Transport and Highways,NHPC,Assam,942.28,1058.23,635.48,60.0,2010-01-01,2015-08-03,2019-07-22,2016-09-26,69,12.31,1
PAIM-1452,Project PAIM-1452 - Bridge Construction,Water Resources,Ministry of Jal Shakti,POWERGRID,Haryana,4123.82,4123.82,162.2,4.4,2015-12-01,2021-08-31,2021-08-31,2016-09-26,33,15.96,1
PAIM-1458,Project PAIM-1458 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Uttar Pradesh,5049.95,5049.95,4666.18,82.7,2015-04-01,2016-12-21,2016-12-21,2016-09-22,0,0.4,0
PAIM-1493,Project PAIM-1493 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,POWERGRID,Assam,5640.7,6594.32,3367.35,60.0,2011-12-01,2014-12-15,2016-02-29,2016-09-05,21,16.91,1
