project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1023,Project PAIM-1023 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,Indian Railways,Telangana,4921.8,5985.25,2206.37,33.8,2020-12-01,2025-10-06,2028-01-02,2024-05-14,39,21.61,1
PAIM-1067,Project PAIM-1067 - Thermal Power Unit,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NHAI,Bihar,1544.8,2075.88,1381.73,71.5,2020-12-01,2022-06-24,2023-09-28,2024-05-14,22,34.38,1
PAIM-1086,Project PAIM-1086 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,RVNL,Maharashtra,5276.35,5276.35,322.97,5.7,2023-08-01,2028-12-02,2028-12-02,2024-05-27,14,4.53,1
PAIM-1119,Project PAIM-1119 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Tamil Nadu,1830.96,1830.96,1830.96,100.0,2021-08-01,2023-03-24,2023-03-24,2024-05-17,0,4.7,0
PAIM-1125,Project PAIM-1125 - Railway Line Electrification,Water Resources,Ministry of Jal Shakti,Indian Railways,Telangana,2109.36,2320.74,2165.72,87.5,2021-08-01,2024-04-17,2025-06-11,2024-05-17,20,12.03,1
PAIM-1153,Project PAIM-1153 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,RVNL,Tamil Nadu,6585.7,8698.07,5663.47,60.0,2017-09-01,2020-01-19,2021-11-21,2024-05-27,32,32.08,1
PAIM-1159,Project PAIM-1159 - Solar Park Development,Coal,Ministry of Coal,NHPC,Odisha,2264.82,2366.7,296.25,12.4,2022-12-01,2027-06-08,2029-02-27,2024-05-24,30,11.57,1
PAIM-1184,Project PAIM-1184 - Railway Line Electrification,Coal,Ministry of Coal,NHPC,Madhya Pradesh,2624.59,2672.61,308.1,10.9,2022-12-01,2028-09-30,2030-02-15,2024-05-24,24,4.7,1
PAIM-1195,Project PAIM-1195 - Thermal Power Unit,Water Resources,Ministry of Jal Shakti,DMRC,Andhra Pradesh,3029.23,3029.23,3029.23,100.0,2020-04-01,2023-01-16,2023-01-16,2024-05-10,0,4.1,0
PAIM-1197,Project PAIM-1197 - Metro Line Phase II,Telecommunications,Ministry of Communications,GAIL,Punjab,6983.48,8503.12,4344.86,60.0,2017-01-01,2020-08-13,2022-11-09,2024-05-24,39,21.76,1
PAIM-1201,Project PAIM-1201 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,Coal India Limited,Andhra Pradesh,7617.11,7617.11,1124.18,16.5,2023-08-01,2026-04-17,2026-04-17,2024-05-27,10,11.76,1
PAIM-1214,Project PAIM-1214 - Gas Pipeline Expansion,Coal,Ministry of Coal,NHPC,Haryana,2537.27,2537.27,2455.94,100.0,2019-08-01,2022-11-13,2022-11-13,2024-05-06,0,0.3,0
PAIM-1215,Project PAIM-1215 - Bridge Construction,Road Transport & Highways,Ministry of Road Transport and Highways,Indian Railways,Odisha,4716.86,4716.86,4265.3,100.0,2018-12-01,2020-08-22,2020-08-22,2024-05-03,0,4.9,0
PAIM-1224,Project PAIM-1224 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,DMRC,Madhya Pradesh,6933.46,8232.72,5616.22,74.2,2018-12-01,2023-01-09,2024-12-22,2024-05-03,34,18.74,1
PAIM-1246,Project PAIM-1246 - Bridge Construction,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHAI,Assam,6688.05,6688.05,6688.05,100.0,2020-12-01,2023-05-20,2023-05-20,2024-05-14,0,-1.6,0
PAIM-1290,Project PAIM-1290 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Madhya Pradesh,6161.97,7239.64,5694.68,74.2,2018-12-01,2021-12-15,2022-09-14,2024-05-03,13,17.49,1
PAIM-1304,Project PAIM-1304 - Expressway,Railways,Ministry of Railways,NTPC,Assam,4046.8,4046.8,4046.8,100.0,2017-01-01,2022-10-02,2022-10-02,2024-05-24,0,-1.3,0
PAIM-1327,Project PAIM-1327 - Expressway,Road Transport & Highways,Ministry of Road Transport and Highways,RVNL,Gujarat,4866.43,5272.31,2911.05,60.0,2018-05-01,2020-03-21,2021-02-20,2024-05-29,16,8.34,1
PAIM-1339,Project PAIM-1339 - Railway Line Electrification,Telecommunications,Ministry of Communications,RVNL,Punjab,5167.99,5167.99,5167.99,100.0,2019-08-01,2023-03-13,2023-03-13,2024-05-06,0,1.0,0
PAIM-1368,Project PAIM-1368 - Gas Pipeline Expansion,Railways,Ministry of Railways,NTPC,Gujarat,5934.89,7269.86,4685.43,60.0,2016-05-01,2019-04-16,2020-12-14,2024-05-19,29,22.49,1
PAIM-1393,Project PAIM-1393 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,DMRC,Assam,3551.83,3551.83,3551.83,100.0,2018-05-01,2021-06-14,2021-06-14,2024-05-29,0,-1.6,0
PAIM-1411,Project PAIM-1411 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Bihar,1034.4,1403.59,896.26,60.0,2017-01-01,2020-07-14,2023-02-13,2024-05-24,45,35.69,1
PAIM-1424,Project PAIM-1424 - Bridge Construction,Power & Renewable Energy,Ministry of Power,GAIL,Odisha,7339.42,7339.42,7339.42,95.0,2022-12-01,2024-05-24,2024-05-24,2024-05-24,0,2.5,0
PAIM-1454,Project PAIM-1454 - Bridge Construction,Telecommunications,Ministry of Communications,NHAI,Haryana,1705.75,1705.75,1687.16,100.0,2016-05-01,2019-05-16,2019-05-16,2024-05-19,0,-0.7,0
PAIM-1467,Project PAIM-1467 - Gas Pipeline Expansion,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Odisha,815.13,1182.4,771.98,60.0,2017-09-01,2021-09-10,2026-03-05,2024-05-27,78,45.06,1
