project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1040,Project PAIM-1040 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,DMRC,Uttar Pradesh,4038.6,4038.6,3648.51,100.0,2002-11-01,2006-04-14,2006-04-14,2008-11-29,0,-0.8,0
PAIM-1062,Project PAIM-1062 - Bridge Construction,Telecommunications,Ministry of Communications,CPWD,Uttar Pradesh,7958.94,7958.94,655.33,8.0,2008-02-01,2012-04-10,2012-04-10,2008-11-27,29,14.68,1
PAIM-1084,Project PAIM-1084 - Bridge Construction,Coal,Ministry of Coal,DMRC,Gujarat,242.11,280.44,207.25,70.8,2002-11-01,2006-02-13,2006-11-13,2008-11-29,13,15.83,1
PAIM-1136,Project PAIM-1136 - Gas Pipeline Expansion,Road Transport & Highways,Ministry of Road Transport and Highways,GAIL,Haryana,3764.01,3764.01,3764.01,100.0,2003-06-01,2006-11-12,2006-11-12,2008-11-01,0,4.9,0
PAIM-1160,Project PAIM-1160 - Bridge Construction,Power & Renewable Energy,Ministry of Power,NHPC,Gujarat,3571.32,3571.32,600.27,16.6,2008-02-01,2013-07-04,2013-07-04,2008-11-27,0,0.7,0
PAIM-1172,Project PAIM-1172 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,ONGC,Gujarat,1570.46,1732.1,1392.31,77.5,2004-02-01,2007-01-16,2008-01-07,2008-11-06,17,10.29,1
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,1815.87,24.75,1.6,2008-02-01,2013-10-02,2013-10-02,2008-11-27,97,33.71,1
PAIM-1213,Project PAIM-1213 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,Coal India Limited,Bihar,7811.48,8555.68,784.12,9.3,2007-06-01,2012-07-04,2014-11-12,2008-11-22,41,24.5,1
PAIM-1230,Project PAIM-1230 - Bridge Construction,Railways,Ministry of Railways,NHAI,Maharashtra,1144.82,1578.84,933.72,60.0,2004-02-01,2005-10-23,2007-02-17,2008-11-06,23,37.91,1
PAIM-1244,Project PAIM-1244 - Railway Line Electrification,Coal,Ministry of Coal,Indian Railways,Odisha,6093.35,8530.74,4654.03,60.0,2004-02-01,2008-10-07,2011-06-21,2008-11-06,47,40.0,1
PAIM-1277,Project PAIM-1277 - Railway Line Electrification,Coal,Ministry of Coal,ONGC,Telangana,5399.93,5399.93,3220.59,65.9,2007-06-01,2009-08-19,2009-08-19,2008-11-22,0,1.0,0
PAIM-1303,Project PAIM-1303 - Thermal Power Unit,Railways,Ministry of Railways,DMRC,Madhya Pradesh,3850.11,3850.11,341.35,9.5,2008-02-01,2011-11-12,2011-11-12,2008-11-27,26,9.72,1
PAIM-1333,Project PAIM-1333 - Metro Line Phase II,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,CPWD,Andhra Pradesh,6178.56,6576.98,5631.56,90.8,2006-10-01,2008-08-21,2009-04-08,2008-11-19,11,10.55,1
PAIM-1356,Project PAIM-1356 - Solar Park Development,Railways,Ministry of Railways,GAIL,Madhya Pradesh,3856.2,3856.2,3520.29,93.2,2004-10-01,2009-02-07,2009-02-07,2008-11-09,0,3.1,0
PAIM-1387,Project PAIM-1387 - Bridge Construction,Railways,Ministry of Railways,NHAI,Karnataka,4915.05,6763.12,4253.54,60.0,2002-11-01,2006-02-13,2008-02-18,2008-11-29,35,37.6,1
PAIM-1388,Project PAIM-1388 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,DMRC,Andhra Pradesh,3851.72,4425.42,1309.02,30.6,2006-10-01,2010-07-12,2012-06-24,2008-11-19,34,24.37,1
PAIM-1449,Project PAIM-1449 - Expressway,Power & Renewable Energy,Ministry of Power,NHPC,Bihar,4976.93,6285.76,3982.95,60.0,2001-07-01,2005-04-11,2007-07-08,2008-11-21,39,26.3,1
PAIM-1498,Project PAIM-1498 - Metro Line Phase II,Railways,Ministry of Railways,RVNL,Tamil Nadu,1783.81,1783.81,1740.07,100.0,2002-11-01,2004-12-20,2004-12-20,2008-11-29,0,-0.9,0
