project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk
PAIM-1003,Project PAIM-1003 - Gas Pipeline Expansion,Water Resources,Ministry of Jal Shakti,GAIL,Karnataka,1693.53,1989.56,1188.27,55.6,2018-10-01,2022-03-14,2023-07-30,2021-07-17,24,20.98,1
PAIM-1011,Project PAIM-1011 - Gas Pipeline Expansion,Power & Renewable Energy,Ministry of Power,CPWD,Tamil Nadu,8280.09,9635.69,6556.37,72.2,2018-02-01,2021-09-13,2022-06-13,2021-07-15,13,16.37,1
PAIM-1031,Project PAIM-1031 - Metro Line Phase II,Telecommunications,Ministry of Communications,RVNL,Uttar Pradesh,6391.38,7182.37,3817.84,60.0,2014-11-01,2017-05-19,2018-12-27,2021-07-27,28,12.38,1
PAIM-1041,Project PAIM-1041 - Metro Line Phase II,Telecommunications,Ministry of Communications,RVNL,Maharashtra,2651.63,2959.49,1570.22,60.8,2013-07-01,2016-11-12,2018-03-09,2021-07-19,23,11.61,1
PAIM-1054,Project PAIM-1054 - Metro Line Phase II,Telecommunications,Ministry of Communications,DMRC,Madhya Pradesh,5959.21,6755.86,4496.76,60.0,2016-10-01,2020-07-12,2024-11-03,2021-07-07,75,13.37,1
PAIM-1071,Project PAIM-1071 - Metro Line Phase II,Road Transport & Highways,Ministry of Road Transport and Highways,DMRC,Haryana,7879.38,8664.85,1224.45,13.6,2019-06-01,2024-11-01,2027-06-24,2021-07-20,46,16.31,1
PAIM-1083,Project PAIM-1083 - Expressway,Power & Renewable Energy,Ministry of Power,Coal India Limited,Bihar,6685.51,6685.51,6685.51,100.0,2014-03-01,2016-05-19,2016-05-19,2021-07-22,0,-0.4,0
PAIM-1094,Project PAIM-1094 - Bridge Construction,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Maharashtra,5464.7,6312.59,1311.17,19.4,2019-06-01,2023-12-07,2027-09-02,2021-07-20,65,25.39,1
PAIM-1098,Project PAIM-1098 - Gas Pipeline Expansion,Telecommunications,Ministry of Communications,Indian Railways,Madhya Pradesh,4728.48,6613.06,3398.89,60.0,2015-07-01,2018-09-13,2020-08-26,2021-07-29,34,39.86,1
PAIM-1105,Project PAIM-1105 - Railway Line Electrification,Road Transport & Highways,Ministry of Road Transport and Highways,NTPC,Madhya Pradesh,181.87,205.78,123.03,65.0,2015-07-01,2017-09-18,2018-03-26,2021-07-29,9,13.15,1
PAIM-1144,Project PAIM-1144 - Railway Line Electrification,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Assam,6859.38,7373.01,4925.65,70.8,2015-07-01,2017-06-20,2017-10-23,2021-07-29,6,7.49,0
PAIM-1237,Project PAIM-1237 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHPC,Telangana,1854.13,1854.13,1657.87,100.0,2014-11-01,2019-11-05,2019-11-05,2021-07-27,0,0.4,0
PAIM-1279,Project PAIM-1279 - Metro Line Phase II,Telecommunications,Ministry of Communications,NHPC,Haryana,8331.36,9580.43,9580.43,90.0,2018-10-01,2020-08-21,2021-04-29,2021-07-17,12,17.99,1
PAIM-1337,Project PAIM-1337 - Expressway,Coal,Ministry of Coal,NHPC,Tamil Nadu,7616.42,8291.95,4254.47,55.3,2017-06-01,2022-02-05,2024-02-10,2021-07-10,35,8.87,1
PAIM-1346,Project PAIM-1346 - Gas Pipeline Expansion,Coal,Ministry of Coal,POWERGRID,Punjab,3545.41,3545.41,37.48,1.2,2020-10-01,2026-05-03,2026-05-03,2021-07-28,110,44.83,1
PAIM-1351,Project PAIM-1351 - Metro Line Phase II,Water Resources,Ministry of Jal Shakti,RVNL,Andhra Pradesh,8271.43,10560.98,7024.03,60.0,2016-02-01,2019-06-15,2021-04-17,2021-07-04,32,27.68,1
PAIM-1367,Project PAIM-1367 - Expressway,Telecommunications,Ministry of Communications,DMRC,Karnataka,4187.41,4436.74,575.93,14.7,2020-02-01,2025-01-05,2026-10-18,2021-07-25,31,15.31,1
PAIM-1371,Project PAIM-1371 - Metro Line Phase II,Power & Renewable Energy,Ministry of Power,NHAI,Madhya Pradesh,1065.46,1065.46,972.33,100.0,2016-02-01,2018-02-20,2018-02-20,2021-07-04,0,1.8,0
PAIM-1392,Project PAIM-1392 - Expressway,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,NHAI,Tamil Nadu,1269.9,1269.9,1167.32,100.0,2015-07-01,2018-03-17,2018-03-17,2021-07-29,0,4.9,0
PAIM-1400,Project PAIM-1400 - Metro Line Phase II,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Uttar Pradesh,5549.29,7608.23,5205.67,60.0,2014-11-01,2020-01-04,2022-10-07,2021-07-27,48,37.1,1
PAIM-1407,Project PAIM-1407 - Expressway,Telecommunications,Ministry of Communications,NHAI,Bihar,7407.17,8328.11,993.78,10.7,2019-06-01,2024-12-31,2027-02-16,2021-07-20,37,20.35,1
PAIM-1415,Project PAIM-1415 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,GAIL,Tamil Nadu,6053.71,7006.96,3795.78,60.0,2015-07-01,2018-01-16,2019-08-06,2021-07-29,27,15.75,1
PAIM-1441,Project PAIM-1441 - Thermal Power Unit,Power & Renewable Energy,Ministry of Power,NHPC,West Bengal,4632.85,4632.85,2273.67,43.5,2019-06-01,2024-08-03,2024-08-03,2021-07-20,0,1.7,0
PAIM-1447,Project PAIM-1447 - Solar Park Development,Coal,Ministry of Coal,Coal India Limited,West Bengal,2743.52,3853.28,2511.8,60.0,2014-11-01,2019-04-09,2020-10-27,2021-07-27,27,40.45,1
PAIM-1461,Project PAIM-1461 - Expressway,Coal,Ministry of Coal,Coal India Limited,Tamil Nadu,4848.05,5751.09,3222.82,51.4,2019-06-01,2021-11-17,2024-12-03,2021-07-20,53,30.48,1
